unit,purpose,duration,partner,isced11,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PROF,N_GE4,OUT,TOTAL,FI	538846 	631946 	574231 	482008 	496471 	629545 
NR,PROF,N_GE4,OUT,TOTAL,FR	1351213 	1093608 	996626 	1274800 	1333154 	1250184 
NR,PROF,N_GE4,OUT,TOTAL,HR	178494 	117204 	173845 	287131 	268248 	204718 
NR,PROF,N_GE4,OUT,TOTAL,HU	150541 	167859 	152615 	134467 	120488 	146208 
NR,PROF,N_GE4,OUT,TOTAL,IE	265931 	351430 	225974 	247050 	199157 	169044 
NR,PROF,N_GE4,OUT,TOTAL,IT	795828 u	912959 u	763612 u	792909 	403074 u	1126687 
NR,PROF,N_GE4,OUT,TOTAL,LT	232550 	209366 	192546 	181509 	174446 	164754 
NR,PROF,N_GE4,OUT,TOTAL,LU	: 	42394 	62118 	79409 	73086 	74616 
NR,PROF,N_GE4,OUT,TOTAL,LV	: 	71972 u	51679 u	58569 u	126415 	132636 
NR,PROF,N_GE4,OUT,TOTAL,MT	44041 	32292 	40102 	37517 	34407 	30104 
NR,PROF,N_GE4,OUT,TOTAL,NL	706826 	483427 	449170 	423613 	405201 	355525 
NR,PROF,N_GE4,OUT,TOTAL,NO	407222 	410181 	492413 	548315 	446931 	: 
NR,PROF,N_GE4,OUT,TOTAL,PL	614080 	502871 	484563 	452940 	900706 	1004494 
NR,PROF,N_GE4,OUT,TOTAL,PT	183203 	186812 	211301 	172910 	207954 	172132 
NR,PROF,N_GE4,OUT,TOTAL,RO	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,TOTAL,SE	: 	267800 u	179009 u	292847 u	: 	: 
NR,PROF,N_GE4,OUT,TOTAL,SI	117838 	151630 	120577 	96243 	98249 	127077 
NR,PROF,N_GE4,OUT,TOTAL,SK	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,TOTAL,UK	: 	: 	: 	: 	2726510 	2901743 
NR,PROF,N_GE4,OUT,UNK,BE	380756 b	480972 	359320 	372547 	428184 	1045941 
NR,PROF,N_GE4,OUT,UNK,BG	34269 u	: u	29773 u	: u	32641 u	32324 u
NR,PROF,N_GE4,OUT,UNK,CH	: 	321671 	383596 	285526 	333361 u	371371 u
NR,PROF,N_GE4,OUT,UNK,CY	131932 	120120 	100142 	117507 	106492 	109387 
NR,PROF,N_GE4,OUT,UNK,CZ	226793 u	107686 u	181478 u	150798 u	134076 u	197391 
NR,PROF,N_GE4,OUT,UNK,DE	5496528 	5054500 	3487790 	4798143 	5283657 	5611927 
NR,PROF,N_GE4,OUT,UNK,DK	: 	395740 	572179 	414609 	431047 	571197 
NR,PROF,N_GE4,OUT,UNK,EA	: 	: 	: 	: 	8096349 e	9534602 e
NR,PROF,N_GE4,OUT,UNK,EL	: 	61231 	50589 	50398 	78908 	33242 
NR,PROF,N_GE4,OUT,UNK,EU27	: 	: 	9211462 e	: 	12822853 e	13802916 e
NR,PROF,N_GE4,OUT,UNK,EU28	: 	: 	9399110 e	: 	12821088 e	13800739 e
NR,PROF,N_GE4,OUT,UNK,FR	1351213 	1093608 	996626 	1274800 	1333154 	1250184 
NR,PROF,N_GE4,OUT,UNK,HR	178494 	117204 	173845 	287131 	: 	: 
NR,PROF,N_GE4,OUT,UNK,HU	150541 	167859 	152615 	134467 	120488 	146208 
NR,PROF,N_GE4,OUT,UNK,IE	265931 	351430 	225974 	247050 	199157 	169044 
NR,PROF,N_GE4,OUT,UNK,IT	795828 u	912959 u	763612 u	792909 	403074 u	1126687 
NR,PROF,N_GE4,OUT,UNK,LT	232550 	209366 	192546 	181509 	174446 	164754 
NR,PROF,N_GE4,OUT,UNK,LU	: 	42394 	62118 	79409 	73086 	: 
NR,PROF,N_GE4,OUT,UNK,MT	44041 	: 	: 	: 	34407 	30104 
NR,PROF,N_GE4,OUT,UNK,NL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,UNK,NO	407222 	410181 	492413 	548315 	446931 	: 
NR,PROF,N_GE4,OUT,UNK,PL	614080 	502871 	484563 	452940 	900706 	1004494 
NR,PROF,N_GE4,OUT,UNK,PT	: 	: 	: 	172910 	: 	: 
NR,PROF,N_GE4,OUT,UNK,RO	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,UNK,SE	: 	267800 u	179009 u	292847 u	: 	: 
NR,PROF,N_GE4,OUT,UNK,SI	117838 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,UNK,SK	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,UNK,UK	: 	: 	: 	: 	2726510 	2901743 
NR,PROF,N_GE4,WORLD,ED0-2,AT	89777 u	102168 u	98855 u	64974 u	58365 u	95581 u
NR,PROF,N_GE4,WORLD,ED0-2,EA	: 	: 	: 	: 	1374036 e	1614648 e
NR,PROF,N_GE4,WORLD,ED0-2,EE	: c	30979 u	18823 u	: u	: u	: 
NR,PROF,N_GE4,WORLD,ED0-2,ES	346061 	591912 	300869 	776733 	1015111 	1195879 
NR,PROF,N_GE4,WORLD,ED0-2,EU27	: 	: 	922467 e	: 	1467345 e	2260878 e
NR,PROF,N_GE4,WORLD,ED0-2,EU28	: 	: 	921344 e	: 	1534296 e	2280289 e
NR,PROF,N_GE4,WORLD,ED0-2,FI	161578 u	173881 u	: u	129881 u	: u	143469 u
NR,PROF,N_GE4,WORLD,ED0-2,HR	: 	: 	: 	: 	: u	: u
NR,PROF,N_GE4,WORLD,ED0-2,HU	: c	: u	: u	: 	: 	: 
NR,PROF,N_GE4,WORLD,ED0-2,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,ED0-2,LV	: 	: c	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,ED0-2,MT	: 	: c	: c	: u	: 	: 
NR,PROF,N_GE4,WORLD,ED0-2,NL	: c	: u	: u	: u	54323 u	: u
NR,PROF,N_GE4,WORLD,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,ED0-2,PT	110869 	115710 	177020 	: 	172028 	132670 
NR,PROF,N_GE4,WORLD,ED0-2,RO	105228 	73413 	125398 	81165 	67302 	: 
NR,PROF,N_GE4,WORLD,ED0-2,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,ED3_4,AT	376991 	393237 	460409 	382680 	371375 	424730 
NR,PROF,N_GE4,WORLD,ED3_4,EA	: 	: 	: 	: 	2242888 e	3078663 e
NR,PROF,N_GE4,WORLD,ED3_4,EE	69239 	89843 	90430 	77719 	71160 	36825 u
NR,PROF,N_GE4,WORLD,ED3_4,ES	318724 	379456 	282766 	985480 	1295280 	2004114 
NR,PROF,N_GE4,WORLD,ED3_4,EU27	: 	: 	2011186 e	: 	2650531 e	4792193 e
NR,PROF,N_GE4,WORLD,ED3_4,EU28	: 	: 	2008738 e	: 	2833608 e	5039989 e
NR,PROF,N_GE4,WORLD,ED3_4,FI	285764 	276037 	292447 	273999 	270496 	379656 
NR,PROF,N_GE4,WORLD,ED3_4,HR	: 	: 	: 	: 	180497 u	244015 
NR,PROF,N_GE4,WORLD,ED3_4,HU	: c	20943 u	: u	: 	: 	: 
NR,PROF,N_GE4,WORLD,ED3_4,LU	: 	: 	: 	: 	: 	12398 u
NR,PROF,N_GE4,WORLD,ED3_4,LV	: 	33262 u	: u	33880 u	86421 u	90915 
NR,PROF,N_GE4,WORLD,ED3_4,MT	: 	10150 u	13832 u	13736 u	: 	: 
NR,PROF,N_GE4,WORLD,ED3_4,NL	340221 	155747 u	85609 u	87811 u	58997 u	84191 u
NR,PROF,N_GE4,WORLD,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,ED3_4,PT	93426 	96420 	128263 	: 	113490 	87113 
NR,PROF,N_GE4,WORLD,ED3_4,RO	323718 	264750 	312852 	287062 	278589 	: 
NR,PROF,N_GE4,WORLD,ED3_4,SI	: 	82161 	57450 u	44978 u	61814 	49257 
NR,PROF,N_GE4,WORLD,ED5-8,AT	312128 	502469 	399058 	608004 	405233 	327608 
NR,PROF,N_GE4,WORLD,ED5-8,EA	: 	: 	: 	: 	3516327 e	3971771 e
NR,PROF,N_GE4,WORLD,ED5-8,EE	82542 	87914 	95030 	104006 	50973 	48372 u
NR,PROF,N_GE4,WORLD,ED5-8,ES	1330080 	1342507 	1110864 	1606658 	1972892 	2499658 
NR,PROF,N_GE4,WORLD,ED5-8,EU27	: 	: 	3386212 e	: 	3717620 e	5658148 e
NR,PROF,N_GE4,WORLD,ED5-8,EU28	: 	: 	3382090 e	: 	3930818 e	5795291 e
NR,PROF,N_GE4,WORLD,ED5-8,FI	458103 	599391 	522000 	380326 	425602 	481519 
NR,PROF,N_GE4,WORLD,ED5-8,HR	: 	: 	: 	: 	210279 	135516 
NR,PROF,N_GE4,WORLD,ED5-8,HU	: c	: u	: u	: 	: 	: 
NR,PROF,N_GE4,WORLD,ED5-8,LU	: 	: 	: 	: 	: 	57409 
NR,PROF,N_GE4,WORLD,ED5-8,LV	: 	51089 u	30380 u	: u	72014 u	79889 u
NR,PROF,N_GE4,WORLD,ED5-8,MT	: 	20281 	22711 	23808 	: 	: 
NR,PROF,N_GE4,WORLD,ED5-8,NL	464421 	390105 	397494 	375942 	366229 	330716 
NR,PROF,N_GE4,WORLD,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,ED5-8,PT	166947 	220703 	215254 	: 	254426 	141936 
NR,PROF,N_GE4,WORLD,ED5-8,RO	59288 	52933 	85106 	61664 	69527 	: 
NR,PROF,N_GE4,WORLD,ED5-8,SI	: 	78523 	68064 	56566 	40541 u	84064 
NR,PROF,N_GE4,WORLD,TOTAL,AT	778895 	997874 	958322 	1055658 	834973 	847919 
NR,PROF,N_GE4,WORLD,TOTAL,BE	396927 b	491025 	382812 	388603 	444665 	1131890 
NR,PROF,N_GE4,WORLD,TOTAL,BG	56077 u	48475 u	51000 u	44965 u	84123 	61541 u
NR,PROF,N_GE4,WORLD,TOTAL,CH	: 	366181 	444334 	335166 	365222 u	381264 u
NR,PROF,N_GE4,WORLD,TOTAL,CY	133082 	121235 	101473 	118708 	116507 	114508 
NR,PROF,N_GE4,WORLD,TOTAL,CZ	342279 	243486 	250002 	284729 	319335 	297111 
NR,PROF,N_GE4,WORLD,TOTAL,DE	10962349 	11860108 	10056764 	11508951 	10896023 	11457330 
NR,PROF,N_GE4,WORLD,TOTAL,DK	: 	615770 	825829 	490586 	569573 	644179 
NR,PROF,N_GE4,WORLD,TOTAL,EA	: 	: 	: 	: 	26889476 e	31006179 e
NR,PROF,N_GE4,WORLD,TOTAL,EE	163175 	208736 	204284 	187543 	126821 	85197 
NR,PROF,N_GE4,WORLD,TOTAL,EL	: 	183724 	137365 	163566 	172967 	132490 
NR,PROF,N_GE4,WORLD,TOTAL,ES	1994865 	2313876 	1694499 	3368871 	4283284 	5699652 
NR,PROF,N_GE4,WORLD,TOTAL,EU27	: 	: 	29859417 e	: 	36874377 e	43924188 e
NR,PROF,N_GE4,WORLD,TOTAL,EU28	: 	: 	30178589 e	: 	37333605 e	44323613 e
NR,PROF,N_GE4,WORLD,TOTAL,FI	905445 	1049309 	867918 	784206 	760369 	1004643 
NR,PROF,N_GE4,WORLD,TOTAL,FR	6374051 	4902542 	4474388 	6119461 	6588283 	6914003 
NR,PROF,N_GE4,WORLD,TOTAL,HR	368025 	228490 	310797 	440192 	456852 	398937 
NR,PROF,N_GE4,WORLD,TOTAL,HU	168437 	206480 	171385 	162851 	146673 	306487 
NR,PROF,N_GE4,WORLD,TOTAL,IE	292325 	383331 	245187 	299319 	214829 	213821 
NR,PROF,N_GE4,WORLD,TOTAL,IT	1665302 	1739915 	1848877 	1738675 	906903 	2039949 
NR,PROF,N_GE4,WORLD,TOTAL,LT	254082 	232481 	218870 	207970 	196617 	193863 
NR,PROF,N_GE4,WORLD,TOTAL,LU	: 	42394 	63790 	79409 	73413 	74616 
NR,PROF,N_GE4,WORLD,TOTAL,LV	: 	85528 u	57034 u	80757 u	160856 	180748 
NR,PROF,N_GE4,WORLD,TOTAL,MT	44892 	33556 	41159 	37916 	35304 	31671 
NR,PROF,N_GE4,WORLD,TOTAL,NL	823117 	583858 	499520 	493696 	479549 	450682 
NR,PROF,N_GE4,WORLD,TOTAL,NO	939102 	937026 	901032 	1180265 	837852 	: 
NR,PROF,N_GE4,WORLD,TOTAL,PL	1049251 	873561 	818706 	803428 	1713572 	2360880 
NR,PROF,N_GE4,WORLD,TOTAL,PT	371242 	432832 	520537 	363789 	539945 	361719 
NR,PROF,N_GE4,WORLD,TOTAL,RO	488234 	391096 	523356 	429891 	415418 	376714 
NR,PROF,N_GE4,WORLD,TOTAL,SE	: 	932717 	649421 	933690 	: 	: 
NR,PROF,N_GE4,WORLD,TOTAL,SI	125695 	167378 	134051 	105117 	107436 	142532 
NR,PROF,N_GE4,WORLD,TOTAL,SK	: c	: u	: u	: u	292140 u	264129 u
NR,PROF,N_GE4,WORLD,TOTAL,UK	: 	: 	: 	: 	5785092 	6420154 
NR,PROF,N_GE4,WORLD,UNK,BE	396927 b	491025 	382812 	388603 	444665 	1131890 
NR,PROF,N_GE4,WORLD,UNK,BG	56077 u	48475 u	51000 u	44965 u	84123 	61541 u
NR,PROF,N_GE4,WORLD,UNK,CH	: 	366181 	444334 	335166 	365222 u	381264 u
NR,PROF,N_GE4,WORLD,UNK,CY	133082 	121235 	101473 	118708 	116507 	114508 
NR,PROF,N_GE4,WORLD,UNK,CZ	342279 	243486 	250002 	284729 	319335 	297111 
NR,PROF,N_GE4,WORLD,UNK,DE	10962349 	11860108 	10056764 	11508951 	10896023 	11457330 
NR,PROF,N_GE4,WORLD,UNK,DK	: 	615770 	825829 	490586 	569573 	644179 
NR,PROF,N_GE4,WORLD,UNK,EA	: 	: 	: 	: 	19756224 e	22341096 e
NR,PROF,N_GE4,WORLD,UNK,EL	: 	183724 	137365 	163566 	172967 	132490 
NR,PROF,N_GE4,WORLD,UNK,EU27	: 	: 	23539552 e	: 	29038881 e	31212968 e
NR,PROF,N_GE4,WORLD,UNK,EU28	: 	: 	23866418 e	: 	29034883 e	31208044 e
NR,PROF,N_GE4,WORLD,UNK,FR	6374051 	4902542 	4474388 	6119461 	6588283 	6914003 
NR,PROF,N_GE4,WORLD,UNK,HR	368025 	228490 	310797 	440192 	: 	: 
NR,PROF,N_GE4,WORLD,UNK,HU	150541 	167859 	152615 	162851 	146673 	306487 
NR,PROF,N_GE4,WORLD,UNK,IE	292325 	383331 	245187 	299319 	214829 	213821 
NR,PROF,N_GE4,WORLD,UNK,IT	1665302 	1739915 	1848877 	1738675 	906903 	2039949 
NR,PROF,N_GE4,WORLD,UNK,LT	254082 	232481 	218870 	207970 	196617 	193863 
NR,PROF,N_GE4,WORLD,UNK,LU	: 	42394 	63790 	79409 	73413 	: 
NR,PROF,N_GE4,WORLD,UNK,MT	44892 	: 	: 	: 	35304 	31671 
NR,PROF,N_GE4,WORLD,UNK,NL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,UNK,NO	939102 	937026 	901032 	1180265 	837852 	: 
NR,PROF,N_GE4,WORLD,UNK,PL	1049251 	873561 	818706 	803428 	1713572 	2360880 
NR,PROF,N_GE4,WORLD,UNK,PT	: 	: 	: 	363789 	: 	: 
NR,PROF,N_GE4,WORLD,UNK,RO	: 	: 	: 	: 	: 	376714 
NR,PROF,N_GE4,WORLD,UNK,SE	: 	932717 	649421 	933690 	: 	: 
NR,PROF,N_GE4,WORLD,UNK,SI	125695 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,WORLD,UNK,SK	: c	: u	: u	: u	292140 u	264129 u
NR,PROF,N_GE4,WORLD,UNK,UK	: 	: 	: 	: 	5785092 	6420154 
NR,TOTAL,N1-3,DOM,ED0-2,AT	1010469 	1147284 	1031298 	1002964 	1041147 	1164599 
NR,TOTAL,N1-3,DOM,ED0-2,EA	: 	: 	: 	: 	42670070 e	44487399 e
NR,TOTAL,N1-3,DOM,ED0-2,EE	412430 	396411 	232526 	252152 	137764 	137397 
NR,TOTAL,N1-3,DOM,ED0-2,ES	32570906 	30093733 	28362246 	27186558 	28605529 	29597618 
NR,TOTAL,N1-3,DOM,ED0-2,EU27	: 	: 	50067219 e	: 	44754026 e	48273850 e
NR,TOTAL,N1-3,DOM,ED0-2,EU28	: 	: 	50006268 e	: 	45036756 e	48759843 e
NR,TOTAL,N1-3,DOM,ED0-2,FI	4448427 	4004495 	4629156 	4550151 	5239221 	5446714 
NR,TOTAL,N1-3,DOM,ED0-2,HR	: 	: 	: 	: 	284254 	484599 
NR,TOTAL,N1-3,DOM,ED0-2,HU	1061996 	1287291 	1407333 	: 	: 	: 
NR,TOTAL,N1-3,DOM,ED0-2,LU	: 	: 	: 	: 	: 	11059 u
NR,TOTAL,N1-3,DOM,ED0-2,LV	: 	272554 	243683 	199612 	259870 	331604 
NR,TOTAL,N1-3,DOM,ED0-2,MT	: 	20833 	26905 	19005 	: 	: 
NR,TOTAL,N1-3,DOM,ED0-2,NL	2800295 	3048502 	3019897 	3438229 	3579735 	3994302 
NR,TOTAL,N1-3,DOM,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,DOM,ED0-2,PT	3976158 	3777960 	3593470 	: 	3867717 	4001529 
NR,TOTAL,N1-3,DOM,ED0-2,RO	1013950 	1098164 	1059307 	1037969 	1104820 	: 
NR,TOTAL,N1-3,DOM,ED0-2,SI	: 	173134 	113780 	141650 	193721 	128709 
NR,TOTAL,N1-3,DOM,ED3_4,AT	4688498 	4825835 	4402337 	4817515 	4503136 	4233267 
NR,TOTAL,N1-3,DOM,ED3_4,EA	: 	: 	: 	: 	52466651 e	53447504 e
NR,TOTAL,N1-3,DOM,ED3_4,EE	1214410 	1327500 	1064029 	1020872 	658028 	606402 
NR,TOTAL,N1-3,DOM,ED3_4,ES	23496336 	22134459 	20233505 	28388266 	29449531 	30102990 
NR,TOTAL,N1-3,DOM,ED3_4,EU27	: 	: 	64078477 e	: 	62017698 e	65130355 e
NR,TOTAL,N1-3,DOM,ED3_4,EU28	: 	: 	64000468 e	: 	64429586 e	67369592 e
NR,TOTAL,N1-3,DOM,ED3_4,FI	9173316 	9302238 	9155513 	9132067 	9511454 	9457353 
NR,TOTAL,N1-3,DOM,ED3_4,HR	: 	: 	: 	: 	2381571 	2208450 
NR,TOTAL,N1-3,DOM,ED3_4,HU	4535818 	4360536 	4454507 	: 	: 	: 
NR,TOTAL,N1-3,DOM,ED3_4,LU	: 	: 	: 	: 	: 	15264 u
NR,TOTAL,N1-3,DOM,ED3_4,LV	: 	1243810 	1222776 	1359963 	1472084 	1633377 
NR,TOTAL,N1-3,DOM,ED3_4,MT	: 	116036 	91494 	96255 	: 	: 
NR,TOTAL,N1-3,DOM,ED3_4,NL	7190265 	5247111 	5487614 	5387350 	5363763 	6093816 
NR,TOTAL,N1-3,DOM,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,DOM,ED3_4,PT	2868622 	2499086 	2275928 	: 	2146687 	2011851 
NR,TOTAL,N1-3,DOM,ED3_4,RO	7654974 	7252772 	6994383 	7126168 	7081425 	: 
NR,TOTAL,N1-3,DOM,ED3_4,SI	: 	610063 	565590 	809287 	827615 	919984 
NR,TOTAL,N1-3,DOM,ED5-8,AT	2522459 	2537125 	2479465 	2534768 	2595779 	2096501 
NR,TOTAL,N1-3,DOM,ED5-8,EA	: 	: 	: 	: 	56892887 e	57904289 e
NR,TOTAL,N1-3,DOM,ED5-8,EE	1337090 	1244512 	1130250 	1062082 	751168 	758018 
NR,TOTAL,N1-3,DOM,ED5-8,ES	47436678 	45758450 	43917670 	29485835 	29699496 	30266076 
NR,TOTAL,N1-3,DOM,ED5-8,EU27	: 	: 	89246796 e	: 	61147995 e	71919254 e
NR,TOTAL,N1-3,DOM,ED5-8,EU28	: 	: 	89138148 e	: 	62347877 e	73013731 e
NR,TOTAL,N1-3,DOM,ED5-8,FI	10986679 	10775304 	9856965 	9721338 	10157032 	10347743 
NR,TOTAL,N1-3,DOM,ED5-8,HR	: 	: 	: 	: 	1188904 	1085638 
NR,TOTAL,N1-3,DOM,ED5-8,HU	3595946 	3321621 	3623985 	: 	: 	: 
NR,TOTAL,N1-3,DOM,ED5-8,LU	: 	: 	: 	: 	: 	16847 
NR,TOTAL,N1-3,DOM,ED5-8,LV	: 	1250024 	1192122 	1222738 	1084762 	1416652 
NR,TOTAL,N1-3,DOM,ED5-8,MT	: 	71787 	52911 	54663 	: 	: 
NR,TOTAL,N1-3,DOM,ED5-8,NL	7134610 	8827292 	8564691 	8976139 	9565980 	10503718 
NR,TOTAL,N1-3,DOM,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,DOM,ED5-8,PT	4754562 	4500843 	4456450 	: 	3476620 	3278744 
NR,TOTAL,N1-3,DOM,ED5-8,RO	2484081 	2246108 	2128123 	2194253 	2187431 	: 
NR,TOTAL,N1-3,DOM,ED5-8,SI	: 	556506 	516208 	605232 	639830 	629519 
NR,TOTAL,N1-3,DOM,TOTAL,AT	8221426 	8510243 	7913101 	8355247 	8140062 	7494367 
NR,TOTAL,N1-3,DOM,TOTAL,BE	2270122 b	1798548 	2325916 	1471022 	1732946 	1697142 
NR,TOTAL,N1-3,DOM,TOTAL,BG	2848989 	1680744 	1511811 	1987493 	1980197 	2012930 
NR,TOTAL,N1-3,DOM,TOTAL,CH	: 	4183440 	4473672 	4156498 	4825563 	4323662 
NR,TOTAL,N1-3,DOM,TOTAL,CY	1175349 	1128502 	1103141 	986789 	909839 	1103117 
NR,TOTAL,N1-3,DOM,TOTAL,CZ	20829585 	18550347 	16811281 	19239515 	18224443 	19422758 
NR,TOTAL,N1-3,DOM,TOTAL,DE	103063805 	112202729 	111600930 	103559613 	112043116 	113781018 
NR,TOTAL,N1-3,DOM,TOTAL,DK	: 	18467857 	20791374 	20404298 	20432061 	18239244 
NR,TOTAL,N1-3,DOM,TOTAL,EA	: 	: 	: 	: 	411223224 e	427296668 e
NR,TOTAL,N1-3,DOM,TOTAL,EE	2963930 	2968423 	2426805 	2335106 	1546960 	1501817 
NR,TOTAL,N1-3,DOM,TOTAL,EL	: 	1496978 	1655412 	1764881 	1561850 	2809006 
NR,TOTAL,N1-3,DOM,TOTAL,ES	103503920 	97986642 	92513420 	85060659 	87754556 	89966685 
NR,TOTAL,N1-3,DOM,TOTAL,EU27	: 	: 	590468339 e	: 	590208806 e	608915502 e
NR,TOTAL,N1-3,DOM,TOTAL,EU28	: 	: 	592236115 e	: 	594045169 e	612668388 e
NR,TOTAL,N1-3,DOM,TOTAL,FI	24608421 	24082037 	23641634 	23403556 	24907707 	25251810 
NR,TOTAL,N1-3,DOM,TOTAL,FR	114649520 	97163147 	98677646 	112544809 	112648213 	114288848 
NR,TOTAL,N1-3,DOM,TOTAL,HR	1467251 	1587565 	2173789 	3496606 	3854729 	3778687 
NR,TOTAL,N1-3,DOM,TOTAL,HU	9193760 	8969448 	9485825 	9303156 	8559851 	10696313 
NR,TOTAL,N1-3,DOM,TOTAL,IE	6385716 	6049739 	5791333 	4919757 	4733831 	4722348 
NR,TOTAL,N1-3,DOM,TOTAL,IT	24341139 	27248363 	23093606 	24983762 	21450656 	29485127 
NR,TOTAL,N1-3,DOM,TOTAL,LT	2103679 	2122860 	2209438 	2165556 	2067796 	2082675 
NR,TOTAL,N1-3,DOM,TOTAL,LU	: 	12759 u	14829 u	24937 	50324 	43170 
NR,TOTAL,N1-3,DOM,TOTAL,LV	: 	2766388 	2658581 	2782313 	2816716 	3381633 
NR,TOTAL,N1-3,DOM,TOTAL,MT	217938 	208655 	171310 	169922 	168156 	168602 
NR,TOTAL,N1-3,DOM,TOTAL,NL	17125170 	17122905 	17072203 	17801718 	18509478 	20673627 
NR,TOTAL,N1-3,DOM,TOTAL,NO	11020392 	9961591 	10195060 	11339924 	8811955 	: 
NR,TOTAL,N1-3,DOM,TOTAL,PL	27965974 	26526855 	24237175 	23363397 	25493186 	26599821 
NR,TOTAL,N1-3,DOM,TOTAL,PT	11599343 	10777889 	10325848 	9870333 	9491023 	9292124 
NR,TOTAL,N1-3,DOM,TOTAL,RO	11153005 	10597043 	10181814 	10358390 	10373676 	9655507 
NR,TOTAL,N1-3,DOM,TOTAL,SE	: 	26077814 	24041680 	23076778 	: 	: 
NR,TOTAL,N1-3,DOM,TOTAL,SI	1501042 	1339702 	1195578 	1556170 	1661167 	1678211 
NR,TOTAL,N1-3,DOM,TOTAL,SK	5359953 	4911337 	4103593 	3542259 	3449276 	2659853 
NR,TOTAL,N1-3,DOM,TOTAL,UK	: 	: 	: 	: 	79533503 	81446718 
NR,TOTAL,N1-3,DOM,UNK,BE	2270122 b	1798548 	2325916 	1471022 	1732946 	1697142 
NR,TOTAL,N1-3,DOM,UNK,BG	2848989 	1680744 	1511811 	1987493 	1980197 	2012930 
NR,TOTAL,N1-3,DOM,UNK,CH	: 	4183440 	4473672 	4156498 	4825563 	4323662 
NR,TOTAL,N1-3,DOM,UNK,CY	1175349 	1128502 	1103141 	986789 	909839 	1103117 
NR,TOTAL,N1-3,DOM,UNK,CZ	20829585 	18550347 	16811281 	19239515 	18224443 	19422758 
NR,TOTAL,N1-3,DOM,UNK,DE	103063805 	112202729 	111600930 	103559613 	112043116 	113781018 
NR,TOTAL,N1-3,DOM,UNK,DK	: 	18467857 	20791374 	20404298 	20432061 	18239244 
NR,TOTAL,N1-3,DOM,UNK,EA	: 	: 	: 	: 	259193616 e	271457475 e
NR,TOTAL,N1-3,DOM,UNK,EL	: 	1496978 	1655412 	1764881 	1561850 	2809006 
NR,TOTAL,N1-3,DOM,UNK,EU27	: 	: 	387075847 e	: 	422289087 e	423592044 e
NR,TOTAL,N1-3,DOM,UNK,EU28	: 	: 	389091232 e	: 	422230949 e	423525222 e
NR,TOTAL,N1-3,DOM,UNK,FR	114649520 	97163147 	98677646 	112544809 	112648213 	114288848 
NR,TOTAL,N1-3,DOM,UNK,HR	1467251 	1587565 	2173789 	3496606 	: 	: 
NR,TOTAL,N1-3,DOM,UNK,HU	: 	: 	: 	9303156 	8559851 	10696313 
NR,TOTAL,N1-3,DOM,UNK,IE	6385716 	6049739 	5791333 	4919757 	4733831 	4722348 
NR,TOTAL,N1-3,DOM,UNK,IT	24341139 	27248363 	23093606 	24983762 	21450656 	29485127 
NR,TOTAL,N1-3,DOM,UNK,LT	2103679 	2122860 	2209438 	2165556 	2067796 	2082675 
NR,TOTAL,N1-3,DOM,UNK,LU	: 	12759 u	14829 u	24937 	50324 	: 
NR,TOTAL,N1-3,DOM,UNK,MT	217938 	: 	: 	: 	168156 	168602 
NR,TOTAL,N1-3,DOM,UNK,NL	: 	: 	: 	: 	: 	81791 u
NR,TOTAL,N1-3,DOM,UNK,NO	11020392 	9961591 	10195060 	11339924 	8811955 	: 
NR,TOTAL,N1-3,DOM,UNK,PL	27965974 	26526855 	24237175 	23363397 	25493186 	26599821 
NR,TOTAL,N1-3,DOM,UNK,PT	: 	: 	: 	9870333 	: 	: 
NR,TOTAL,N1-3,DOM,UNK,RO	: 	: 	: 	: 	: 	9655507 
NR,TOTAL,N1-3,DOM,UNK,SE	: 	26077814 	24041680 	23076778 	: 	: 
NR,TOTAL,N1-3,DOM,UNK,SI	1501042 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,DOM,UNK,SK	5359953 	4911337 	4103593 	3542259 	3449276 	2659853 
NR,TOTAL,N1-3,DOM,UNK,UK	: 	: 	: 	: 	79533503 	81446718 
NR,TOTAL,N1-3,OUT,ED0-2,AT	478683 	453472 	371478 	432843 	463256 	592670 
