unit,purpose,duration,partner,age,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NR,PERS,N1-3,DOM,Y45-54,AT	1459732 	1426987 	1442798 	1473038 	1400075 	1266681 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,BE	406692 b	288288 	412120 	360386 	368966 	314129 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,BG	500172 	294569 	232287 	261781 	282299 	272408 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,CH	: 	683402 	614668 	667435 	967486 	841466 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,CY	168354 	142008 	135808 	117736 	130266 	130295 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,CZ	3397422 	2645218 	2370263 	3069406 	2505830 	2605481 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,DE	12447428 	13924398 	14622181 	15737295 	16041983 	16272713 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,DK	: 	2397034 	3095345 	2918452 	2557231 b	2354343 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,EA	: 	: 	: 	60551196 e	62757885 e	64416434 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,EE	369364 	379282 	337477 	281491 	192120 	145612 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,EL	: 	311168 	292652 	338525 	280538 	618300 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,ES	19161798 	18450212 	18264822 b	16473806 	18220454 	18165795 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,EU27	: 	: 	86748633 e	87474888 e	88672499 e	91638588 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,EU28	: 	: 	86991212 e	88020413 e	89366006 e	92114284 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,FI	3437805 	3158979 	3119537 	2970979 	3545133 	3488334 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,FR	14372295 	13030741 	12430532 	13073461 	12920148 	12889799 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,HR	221539 	264429 	304383 	569991 	694612 	481342 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,HU	1474349 	1328419 	1330928 	1279937 	1117737 	1316137 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,IE	1103222 	970168 	1035184 	1038270 	919467 	1062508 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,IT	4450733 	5488592 	3534034 	3882825 b	4022049 	4940297 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,LT	285261 	282997 	297391 	297340 	275310 	296469 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,LV	: 	463300 	365190 	480333 	428275 	516015 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,MT	36150 	39482 	26409 	25260 b	25931 u	31225 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,NL	2671374 	2747457 	2704338 	2966928 	2655173 	3094016 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,NO	1561268 	1505173 	1403863 	1446060 	1136651 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,PL	3798331 	3587397 	2983724 	3063645 b	3391277 	3215318 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,PT	1872410 	1523361 	1372380 	1330114 	1448765 	1392675 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,RO	1742261 	1623909 	1512884 	1441480 	1350124 	1311841 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,SE	: 	3821825 	3084807 	3021520 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,SI	319012 	201647 	239587 	258177 	253458 	305047 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,SK	689825 	602962 	486779 	424006 	323372 b	287387 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-54,UK	: 	: 	: 	: 	12322361 	13601317 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,AT	2494299 	2589391 	2493708 	2572089 	2420914 	2076215 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,BE	781785 b	753509 	864199 	612824 	658824 	584392 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,BG	871753 	524712 	411471 	504586 	492608 	496723 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,CH	: 	1303903 	1261299 	1219689 	1659379 	1233618 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,CY	371670 	340707 	316138 	248743 	292699 	248265 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,CZ	6705640 	5346023 	5414147 	6598289 	5455838 	6324649 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,DE	24117180 	26530465 	28449171 	27839999 	27813259 	28041968 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,DK	: 	4806642 	6017383 	5863686 	5937499 b	4869936 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,EA	: 	: 	: 	118841083 e	119752572 e	122664162 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,EE	652429 	655701 	570467 	493404 	329610 	380884 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,EL	: 	520504 	536743 	595858 	538355 	1000810 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,ES	36148611 	33463619 	31056763 b	31374707 	32499895 	32697170 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,EU27	: 	: 	171143985 e	172839927 e	171687973 e	175877291 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,EU28	: 	: 	171602119 e	173790310 e	172764840 e	176733078 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,FI	6557699 	6202225 	6271326 	6110013 	6629487 	6890074 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,FR	31647083 	30439343 	29945198 	31152634 	30741454 	30537925 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,HR	375104 	475575 	582639 	1014766 	1084038 	867700 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,HU	2764312 	2647285 	2838869 	2898000 	2422189 	3100597 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,IE	2000770 	1770169 	1840583 	1995598 	1764626 	2028970 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,IT	7822409 	8696963 	6298865 	6518717 b	6637993 	7999923 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,LT	508192 	505973 	532831 	535136 	466705 	500555 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,LU	: 	: u	5662 u	5369 u	4749 u	5010 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,LV	: 	803280 	743404 	850133 	770569 	930763 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,MT	66065 	56736 	43898 	41081 b	50758 	52288 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,NL	5063968 	5219010 	5094451 	5496508 	5109143 	5895465 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,NO	3132305 	2899181 	2824297 	3096363 	2342925 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,PL	8366038 	8210987 	6793386 	6818385 b	7115519 	6353234 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,PT	3958568 	3257766 	3023935 	2907124 	2999302 	3137680 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,RO	3342746 	3106713 	2941667 	2863958 	2721173 	2694178 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,SE	: 	5965287 	5292469 	5154454 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,SI	512132 	415111 	417657 	431911 	500070 	535510 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,SK	1505071 	1244700 	1208420 	925135 	746739 b	536520 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y45-64,UK	: 	: 	: 	: 	23292191 	24616653 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,AT	1034567 	1162404 	1050910 	1099052 	1020838 	809534 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,BE	375093 b	465221 	452079 	252438 	289858 	270263 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,BG	371580 	230144 	179184 	242805 	210309 	224314 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,CH	: 	620502 	646631 	552254 	691892 	392152 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,CY	203316 	198698 	180330 	131007 	162433 	117970 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,CZ	3308218 	2700805 	3043884 	3528883 	2950007 	3719167 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,DE	11669752 	12606067 	13826990 	12102704 	11771276 	11769254 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,DK	: 	2409609 	2922037 	2945234 	3380267 b	2515593 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,EA	: 	: 	: 	58289886 e	56994687 e	58247728 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,EE	283065 	276419 	232990 	211913 	137490 	235272 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,EL	: 	209336 	244091 	257333 	257817 	382511 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,ES	16986812 	15013407 	12791942 b	14900901 	14279441 	14531375 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,EU27	: 	: 	84395352 e	85365039 e	83015474 e	84238703 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,EU28	: 	: 	84610907 e	85769897 e	83398835 e	84618794 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,FI	3119894 	3043245 	3151790 	3139034 	3084354 	3401740 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,FR	17274788 	17408602 	17514666 	18079172 	17821306 	17648126 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,HR	153565 	211146 	278255 	444775 	389426 	386358 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,HU	1289963 	1318866 	1507941 	1618063 	1304452 	1784460 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,IE	897548 	800001 	805398 	957328 	845160 	966462 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,IT	3371676 	3208371 	2764831 	2635892 b	2615944 	3059626 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,LT	222931 	222976 	235440 	237796 	191395 	204087 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,LV	: 	339980 	378214 	369800 	342295 	414748 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,MT	29915 	17254 	17489 u	15821 bu	24827 u	21064 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,NL	2392594 	2471553 	2390112 	2529580 	2453970 	2801450 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,NO	1571037 	1394008 	1420435 	1650303 	1206274 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,PL	4567707 	4623590 	3809663 	3754740 b	3724242 	3137916 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,PT	2086158 	1734405 	1651554 	1577010 	1550536 	1745005 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,RO	1600485 	1482804 	1428783 	1422478 	1371049 	1382337 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,SE	: 	2143462 	2207662 	2132934 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,SI	193121 	213464 	178070 	173734 	246612 	230463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,SK	815246 	641739 	721641 	501129 	423367 b	249133 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y55-64,UK	: 	: 	: 	: 	10969830 	11015336 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,AT	6764655 	6882323 	6351613 	6709183 	6314809 	5777112 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,BE	2175530 b	1698476 	2235671 	1435782 	1670786 	1489881 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,BG	2736847 	1596173 	1424295 	1855864 	1877711 	1941286 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,CH	: 	3836856 	4058296 	3993011 	4450442 	3905121 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,CY	1167110 	1114113 	1082593 	962785 	879804 	1074564 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,CZ	20061639 	17702092 	16203332 	18528217 	17215083 	18628902 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,DE	79063521 	87104335 	89534444 	80109555 	87350273 	84908064 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,DK	: 	17400216 	19496387 	19511192 	19196406 b	17342909 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,EA	: 	: 	: 	346795430 e	354866288 e	362797988 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,EE	2599066 	2598912 	2147737 	2048022 	1386473 	1353968 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,EL	: 	1337167 	1472529 	1596409 	1357457 	2658927 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,ES	98440678 	92415804 	87944959 b	80180124 	82058291 	83539578 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,EU27	: 	: 	525357549 e	516200805 e	513660630 e	525390247 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,EU28	: 	: 	526844332 e	518847382 e	516806903 e	528391122 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,FI	21196262 	20638135 	20500670 	20069650 	21219881 	21483338 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,FR	99012103 	87141181 	88733645 	100199550 	99691398 	101090835 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,HR	1232553 	1318717 	1858851 	2862996 	3169156 	3028091 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,HU	8967808 	8787343 	9178335 	9005826 	8283007 	10404311 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,IE	5987283 	5655671 	5412039 	4583726 	4415085 	4451422 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,IT	20992374 	22957185 	18822480 	19635800 b	17616095 	22914818 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,LT	1801918 	1809246 	1894224 	1859041 	1772756 	1800988 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,LU	: 	11417 u	11722 u	20175 	48074 	38128 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,LV	: 	2727693 	2576756 	2719511 	2709534 	3269376 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,MT	211062 	203619 	169306 	165919 b	164188 	165635 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,NL	16080049 	16194798 	16157006 	17024512 	17539840 	19655079 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,NO	7834014 	7541954 	7498071 	8174748 	6567323 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,PL	26732292 	25434026 	23295558 	22452085 b	22771087 	23553957 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,PT	10748717 	9864400 	9457829 	9029729 	8875773 	8657057 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,RO	11011671 	10451315 	10027943 	10260473 	10284515 	9618923 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,SE	: 	20044477 	20128632 	17769462 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,SI	1416660 	1254837 	1127833 	1472051 	1567992 	1603955 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,SK	4440135 	4193045 	3317069 	2811721 	2666527 b	1890993 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE15,UK	: 	: 	: 	: 	64927148 	66096023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,DOM,Y_GE65,AT	952269 	802303 	782120 	705002 	609296 	701399 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
