unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PROF,N_GE4,DOM,ACT_INAC,CH	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,ACT_INAC,CY	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,ACT_INAC,CZ	115486 u	135799 u	68524 u	133932 u	185259 	99721 u
NR,PROF,N_GE4,DOM,ACT_INAC,DE	5465822 	6805608 	6568974 	6710808 	5612366 	5845402 
NR,PROF,N_GE4,DOM,ACT_INAC,DK	: 	220030 	253651 	: u	138525 bu	72982 u
NR,PROF,N_GE4,DOM,ACT_INAC,EA	: 	: 	: 	: 	15938108 e	18441099 e
NR,PROF,N_GE4,DOM,ACT_INAC,EE	41471 u	57521 u	42660 u	29188 u	16719 u	: u
NR,PROF,N_GE4,DOM,ACT_INAC,EL	: 	122493 	86776 	113168 	94058 	99249 
NR,PROF,N_GE4,DOM,ACT_INAC,ES	1342194 	1603135 	1057005 b	2480699 	3359055 	4719949 
NR,PROF,N_GE4,DOM,ACT_INAC,EU27	: 	: 	17350534 e	: 	21015398 e	25786548 e
NR,PROF,N_GE4,DOM,ACT_INAC,EU28	: 	: 	17486072 e	: 	21204186 e	25980310 e
NR,PROF,N_GE4,DOM,ACT_INAC,FI	366599 	417363 	293687 	302198 	263898 	375098 
NR,PROF,N_GE4,DOM,ACT_INAC,FR	5022838 	3808934 	3477762 	4844662 	5255129 	5663819 
NR,PROF,N_GE4,DOM,ACT_INAC,HR	189530 	111286 	136953 u	153061 	188604 	194219 
NR,PROF,N_GE4,DOM,ACT_INAC,HU	17896 u	38621 u	18770 u	28384 u	26185 u	160279 
NR,PROF,N_GE4,DOM,ACT_INAC,IE	26394 u	31900 u	19213 u	52269 	15673 u	44777 u
NR,PROF,N_GE4,DOM,ACT_INAC,IT	869475 u	826955 	1085265 	945767 b	503830 	913262 
NR,PROF,N_GE4,DOM,ACT_INAC,LT	21532 	23116 	26324 	26461 	22171 	29109 
NR,PROF,N_GE4,DOM,ACT_INAC,LU	: 	: 	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,ACT_INAC,LV	: 	: c	: u	: u	34441 u	48113 u
NR,PROF,N_GE4,DOM,ACT_INAC,MT	: c	: c	: c	: u	: u	: u
NR,PROF,N_GE4,DOM,ACT_INAC,NL	116291 u	100431 u	50350 u	70083 u	74348 u	95157 u
NR,PROF,N_GE4,DOM,ACT_INAC,NO	531881 	526844 	408618 	631950 	390921 	: 
NR,PROF,N_GE4,DOM,ACT_INAC,PL	435171 	370689 	334144 	350488 b	812867 	1356386 
NR,PROF,N_GE4,DOM,ACT_INAC,PT	188039 	246021 	309236 	190879 	331991 	189587 
NR,PROF,N_GE4,DOM,ACT_INAC,RO	481867 	386584 	518916 	427430 	409526 	374928 
NR,PROF,N_GE4,DOM,ACT_INAC,SE	: 	664918 	470412 	640843 	: 	: 
NR,PROF,N_GE4,DOM,ACT_INAC,SI	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,ACT_INAC,SK	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,ACT_INAC,UK	: 	: 	: 	: 	3058582 	3518411 
NR,PROF,N_GE4,DOM,EDUC,AT	: c	64389 u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,EDUC,EA	: 	: 	: 	: 	141786 e	154375 e
NR,PROF,N_GE4,DOM,EDUC,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,EDUC,ES	: c	: u	: u	: u	16342 u	: u
NR,PROF,N_GE4,DOM,EDUC,EU27	: 	: 	176448 e	: 	144101 e	300210 e
NR,PROF,N_GE4,DOM,EDUC,EU28	: 	: 	176233 e	: 	144081 e	300163 e
NR,PROF,N_GE4,DOM,EDUC,FI	: c	: u	: u	: u	: u	86644 u
NR,PROF,N_GE4,DOM,EDUC,HR	: 	: 	: 	: u	: 	: 
NR,PROF,N_GE4,DOM,EDUC,HU	: 	: u	: u	: 	: 	: 
NR,PROF,N_GE4,DOM,EDUC,LV	: 	: 	: 	: u	: 	: 
NR,PROF,N_GE4,DOM,EDUC,NL	: c	: u	: 	: u	: 	: u
NR,PROF,N_GE4,DOM,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,EDUC,PT	: c	47258 	42059 u	: 	40645 u	20322 u
NR,PROF,N_GE4,DOM,EDUC,RO	: c	: u	: u	: u	: 	: u
NR,PROF,N_GE4,DOM,EDUC,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,EMP,AT	227349 	243767 	264995 	175768 	170284 	197619 
NR,PROF,N_GE4,DOM,EMP,EA	: 	: 	: 	: 	3888612 e	5287574 e
NR,PROF,N_GE4,DOM,EMP,EE	39102 u	54697 u	34376 u	27077 u	14873 u	: u
NR,PROF,N_GE4,DOM,EMP,ES	1199905 	1377172 	925702 b	2407630 	3250267 	4616977 
NR,PROF,N_GE4,DOM,EMP,EU27	: 	: 	2130330 e	: 	4102115 e	7772936 e
NR,PROF,N_GE4,DOM,EMP,EU28	: 	: 	2272568 e	: 	4101551 e	7771710 e
NR,PROF,N_GE4,DOM,EMP,FI	288696 	348337 	244368 	231555 	201724 	280371 
NR,PROF,N_GE4,DOM,EMP,HR	158898 u	: 	126612 u	102957 	: 	: 
NR,PROF,N_GE4,DOM,EMP,HU	15314 u	34514 u	18363 u	: 	: 	: 
NR,PROF,N_GE4,DOM,EMP,LV	: 	: c	: u	: u	34441 u	48113 u
NR,PROF,N_GE4,DOM,EMP,MT	: 	: c	: c	: 	: 	: 
NR,PROF,N_GE4,DOM,EMP,NL	96048 u	73975 u	: u	52090 u	73082 u	77910 u
NR,PROF,N_GE4,DOM,EMP,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,EMP,PT	37667 	114070 	184445 	: 	173003 	95460 
NR,PROF,N_GE4,DOM,EMP,RO	117793 	82978 	131223 	103642 	113132 	78687 
NR,PROF,N_GE4,DOM,EMP,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,INAC_OTH,AT	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,INAC_OTH,EA	: 	: 	: 	: 	77408 e	116958 e
NR,PROF,N_GE4,DOM,INAC_OTH,EE	: 	: 	: u	: 	: 	: 
NR,PROF,N_GE4,DOM,INAC_OTH,ES	: c	: u	: u	: u	26994 u	29840 u
NR,PROF,N_GE4,DOM,INAC_OTH,EU27	: 	: 	540371 e	: 	378038 e	443748 e
NR,PROF,N_GE4,DOM,INAC_OTH,EU28	: 	: 	547245 e	: 	377986 e	443678 e
NR,PROF,N_GE4,DOM,INAC_OTH,FI	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,INAC_OTH,HR	: u	: 	: u	: u	: 	: 
NR,PROF,N_GE4,DOM,INAC_OTH,HU	: c	: u	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,INAC_OTH,NL	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,DOM,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,INAC_OTH,PT	: c	64103 	51817 	: 	21224 u	61862 
NR,PROF,N_GE4,DOM,INAC_OTH,RO	363338 	302938 	381005 	320873 	294519 	294120 
NR,PROF,N_GE4,DOM,INAC_OTH,SI	: 	: 	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,UNE,AT	: c	: u	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,UNE,EA	: 	: 	: 	: 	118708 e	75699 e
NR,PROF,N_GE4,DOM,UNE,EE	: c	: u	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,UNE,ES	97272 u	201183 u	107733 bu	58614 	65452 u	63746 u
NR,PROF,N_GE4,DOM,UNE,EU27	: 	: 	175296 e	: 	122552 e	241561 e
NR,PROF,N_GE4,DOM,UNE,EU28	: 	: 	179379 e	: 	122535 e	241523 e
NR,PROF,N_GE4,DOM,UNE,FI	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,DOM,UNE,HR	: u	: 	: u	: u	: 	: 
NR,PROF,N_GE4,DOM,UNE,HU	: c	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,UNE,LV	: 	: 	: 	: u	: 	: 
NR,PROF,N_GE4,DOM,UNE,MT	: 	: 	: c	: 	: 	: 
NR,PROF,N_GE4,DOM,UNE,NL	: 	: 	: u	: u	: 	: 
NR,PROF,N_GE4,DOM,UNE,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,DOM,UNE,PT	: c	20590 u	30916 u	: 	45406 u	: u
NR,PROF,N_GE4,DOM,UNE,RO	: 	: 	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,BE	: u	10053 	23492 u	: u	: u	85949 u
NR,PROF,N_GE4,DOM,UNK,BG	: c	29437 u	: u	: u	51482 u	: u
NR,PROF,N_GE4,DOM,UNK,CH	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,CY	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,CZ	115486 u	135799 u	68524 u	133932 u	185259 	99721 u
NR,PROF,N_GE4,DOM,UNK,DE	5465822 	6805608 	6568974 	6710808 	5612366 	5845402 
NR,PROF,N_GE4,DOM,UNK,DK	: 	220030 	253651 	: u	138525 bu	72982 u
NR,PROF,N_GE4,DOM,UNK,EA	: 	: 	: 	: 	11711594 e	12806494 e
NR,PROF,N_GE4,DOM,UNK,EL	: 	122493 	86776 	113168 	94058 	99249 
NR,PROF,N_GE4,DOM,UNK,EU27	: 	: 	14328090 e	: 	16268592 e	17028092 e
NR,PROF,N_GE4,DOM,UNK,EU28	: 	: 	14310647 e	: 	16458033 e	17223236 e
NR,PROF,N_GE4,DOM,UNK,FR	5022838 	3808934 	3477762 	4844662 	5255129 	5663819 
NR,PROF,N_GE4,DOM,UNK,HR	: 	111286 	: 	: 	188604 	194219 
NR,PROF,N_GE4,DOM,UNK,HU	: 	: 	: 	28384 u	26185 u	160279 
NR,PROF,N_GE4,DOM,UNK,IE	26394 u	31900 u	19213 u	52269 	15673 u	44777 u
NR,PROF,N_GE4,DOM,UNK,IT	869475 u	826955 	1085265 	945767 b	503830 	913262 
NR,PROF,N_GE4,DOM,UNK,LT	21532 	23116 	26324 	26461 	22171 	29109 
NR,PROF,N_GE4,DOM,UNK,LU	: 	: 	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,UNK,MT	: c	: 	: 	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,NO	531881 	526844 	408618 	631950 	390921 	: 
NR,PROF,N_GE4,DOM,UNK,PL	435171 	370689 	334144 	350488 b	812867 	1356386 
NR,PROF,N_GE4,DOM,UNK,PT	129229 	: 	: 	190879 	51713 	: 
NR,PROF,N_GE4,DOM,UNK,SE	: 	664918 	470412 	640843 	: 	: 
NR,PROF,N_GE4,DOM,UNK,SI	: c	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,UNK,SK	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,UK	: 	: 	: 	: 	3058582 	3518411 
NR,PROF,N_GE4,OUT,ACT_INAC,AT	490325 	662387 	629758 	798871 	612462 	618513 
NR,PROF,N_GE4,OUT,ACT_INAC,BE	380756 b	480972 	359320 	372547 	428184 	1045941 
NR,PROF,N_GE4,OUT,ACT_INAC,BG	34269 u	: u	29773 u	: u	32641 u	32324 u
NR,PROF,N_GE4,OUT,ACT_INAC,CH	: 	321671 	383596 	285526 	333361 u	371371 u
NR,PROF,N_GE4,OUT,ACT_INAC,CY	131932 	120120 	100142 	117507 	106492 	109387 
NR,PROF,N_GE4,OUT,ACT_INAC,CZ	226793 u	107686 u	181478 u	150798 u	134076 u	197391 
NR,PROF,N_GE4,OUT,ACT_INAC,DE	5496528 	5054500 	3487790 	4798143 	5283657 	5611927 
NR,PROF,N_GE4,OUT,ACT_INAC,DK	: 	395740 	572179 	414609 	431047 b	571197 
NR,PROF,N_GE4,OUT,ACT_INAC,EA	: 	: 	: 	: 	10951368 e	12565079 e
NR,PROF,N_GE4,OUT,ACT_INAC,EE	121705 	151214 	161624 	158355 	110102 	75937 
NR,PROF,N_GE4,OUT,ACT_INAC,EL	: 	61231 	50589 	50398 	78908 	33242 
NR,PROF,N_GE4,OUT,ACT_INAC,ES	652671 	710741 	637494 b	888172 	924229 	979703 
NR,PROF,N_GE4,OUT,ACT_INAC,EU27	: 	: 	12508883 e	: 	15858979 e	18137640 e
NR,PROF,N_GE4,OUT,ACT_INAC,EU28	: 	: 	12692517 e	: 	16129420 e	18343303 e
NR,PROF,N_GE4,OUT,ACT_INAC,FI	538846 	631946 	574231 	482008 	496471 	629545 
NR,PROF,N_GE4,OUT,ACT_INAC,FR	1351213 	1093608 	996626 	1274800 	1333154 	1250184 
NR,PROF,N_GE4,OUT,ACT_INAC,HR	178494 	117204 	173845 	287131 	268248 	204718 
NR,PROF,N_GE4,OUT,ACT_INAC,HU	150541 	167859 	152615 	134467 	120488 	146208 
NR,PROF,N_GE4,OUT,ACT_INAC,IE	265931 	351430 	225974 	247050 	199157 	169044 
NR,PROF,N_GE4,OUT,ACT_INAC,IT	795828 u	912959 u	763612 u	792909 b	403074 u	1126687 
NR,PROF,N_GE4,OUT,ACT_INAC,LT	232550 	209366 	192546 	181509 	174446 	164754 
NR,PROF,N_GE4,OUT,ACT_INAC,LU	: 	42394 	62118 	79409 	73086 	74616 
NR,PROF,N_GE4,OUT,ACT_INAC,LV	: 	71972 u	51679 u	58569 u	126415 	132636 
NR,PROF,N_GE4,OUT,ACT_INAC,MT	44041 	32292 	40102 	37517 b	34407 	30104 
NR,PROF,N_GE4,OUT,ACT_INAC,NL	706826 	483427 	449170 	423613 	405201 	355525 
NR,PROF,N_GE4,OUT,ACT_INAC,NO	407222 	410181 	492413 	548315 	446931 	: 
NR,PROF,N_GE4,OUT,ACT_INAC,PL	614080 	502871 	484563 	452940 b	900706 	1004494 
NR,PROF,N_GE4,OUT,ACT_INAC,PT	183203 	186812 	211301 	172910 	207954 	172132 
NR,PROF,N_GE4,OUT,ACT_INAC,RO	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,ACT_INAC,SE	: 	267800 u	179009 u	292847 u	: 	: 
NR,PROF,N_GE4,OUT,ACT_INAC,SI	117838 	151630 	120577 	96243 	98249 	127077 
NR,PROF,N_GE4,OUT,ACT_INAC,SK	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,ACT_INAC,UK	: 	: 	: 	: 	2726510 	2901743 
NR,PROF,N_GE4,OUT,EDUC,AT	61774 u	62839 u	84523 u	66879 u	: u	60816 u
NR,PROF,N_GE4,OUT,EDUC,EA	: 	: 	: 	: 	121227 e	177634 e
NR,PROF,N_GE4,OUT,EDUC,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,EDUC,ES	: c	: u	: 	: u	: u	: u
NR,PROF,N_GE4,OUT,EDUC,EU27	: 	: 	201073 e	: 	123207 e	226981 e
NR,PROF,N_GE4,OUT,EDUC,EU28	: 	: 	233305 e	: 	123190 e	226945 e
NR,PROF,N_GE4,OUT,EDUC,FI	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,EDUC,HR	: u	: 	: u	: u	: 	: 
NR,PROF,N_GE4,OUT,EDUC,MT	: 	: 	: c	: 	: 	: 
NR,PROF,N_GE4,OUT,EDUC,NL	58205 u	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,EDUC,PT	: c	23758 u	27120 u	: 	: u	: u
NR,PROF,N_GE4,OUT,EDUC,SI	: 	: u	: u	: u	19813 u	21396 u
NR,PROF,N_GE4,OUT,EMP,AT	381331 	555901 	500276 	686219 	531683 	505236 
NR,PROF,N_GE4,OUT,EMP,EA	: 	: 	: 	: 	2560682 e	2684630 e
NR,PROF,N_GE4,OUT,EMP,EE	111439 	142002 	146302 	148324 	101280 	70845 u
NR,PROF,N_GE4,OUT,EMP,ES	621539 	655627 	617899 b	856064 	877842 	954753 
NR,PROF,N_GE4,OUT,EMP,EU27	: 	: 	2927460 e	: 	2735276 e	3825444 e
NR,PROF,N_GE4,OUT,EMP,EU28	: 	: 	3075226 e	: 	2734899 e	3824841 e
NR,PROF,N_GE4,OUT,EMP,FI	470991 	609677 	524944 	449623 	462860 	553550 
NR,PROF,N_GE4,OUT,EMP,HR	162121 	: 	132292 	194640 	: 	: 
NR,PROF,N_GE4,OUT,EMP,LU	: 	: 	: 	: 	: 	70835 
NR,PROF,N_GE4,OUT,EMP,LV	: 	71972 u	51679 u	58569 u	126415 	125664 
NR,PROF,N_GE4,OUT,EMP,MT	: 	31927 	37094 	: 	: 	: 
NR,PROF,N_GE4,OUT,EMP,NL	612425 	451122 	411905 	386077 	355893 	301106 
NR,PROF,N_GE4,OUT,EMP,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,EMP,PT	69982 	152389 	169554 	: 	155845 	128482 
NR,PROF,N_GE4,OUT,EMP,RO	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,EMP,SI	: 	123688 	94856 	90790 	74965 	99493 
NR,PROF,N_GE4,OUT,INAC_OTH,AT	44355 u	: u	37326 u	37529 u	: u	52461 u
NR,PROF,N_GE4,OUT,INAC_OTH,EA	: 	: 	: 	: 	85603 e	117051 e
NR,PROF,N_GE4,OUT,INAC_OTH,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,INAC_OTH,ES	: c	: u	: u	: u	21039 u	: u
NR,PROF,N_GE4,OUT,INAC_OTH,EU27	: 	: 	113578 e	: 	88708 e	143099 e
NR,PROF,N_GE4,OUT,INAC_OTH,EU28	: 	: 	125751 e	: 	88696 e	143076 e
NR,PROF,N_GE4,OUT,INAC_OTH,FI	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,INAC_OTH,HR	: u	: 	: u	: u	: 	: 
NR,PROF,N_GE4,OUT,INAC_OTH,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,INAC_OTH,LV	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,INAC_OTH,MT	: 	: c	: c	: 	: 	: 
NR,PROF,N_GE4,OUT,INAC_OTH,NL	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,INAC_OTH,PT	: c	: u	: u	: 	: u	: u
NR,PROF,N_GE4,OUT,INAC_OTH,RO	: c	: 	: u	: u	: u	: 
NR,PROF,N_GE4,OUT,INAC_OTH,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,UNE,AT	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,OUT,UNE,EA	: 	: 	: 	: 	55244 e	54107 e
NR,PROF,N_GE4,OUT,UNE,EE	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,UNE,ES	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,UNE,EU27	: 	: 	55310 e	: 	56146 u	144018 e
NR,PROF,N_GE4,OUT,UNE,EU28	: 	: 	57988 e	: 	56138 u	143995 e
NR,PROF,N_GE4,OUT,UNE,FI	: c	: 	: 	: u	: u	: u
NR,PROF,N_GE4,OUT,UNE,HR	: u	: 	: u	56688 u	: 	: 
NR,PROF,N_GE4,OUT,UNE,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,UNE,NL	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,UNE,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,UNE,PT	: c	: u	: u	: 	: u	: u
NR,PROF,N_GE4,OUT,UNE,SI	: 	: u	: u	: 	: u	: u
NR,PROF,N_GE4,OUT,UNK,BE	380756 b	480972 	359320 	372547 	428184 	1045941 
NR,PROF,N_GE4,OUT,UNK,BG	34269 u	: u	29773 u	: u	32641 u	32324 u
NR,PROF,N_GE4,OUT,UNK,CH	: 	321671 	383596 	285526 	333361 u	371371 u
NR,PROF,N_GE4,OUT,UNK,CY	131932 	120120 	100142 	117507 	106492 	109387 
NR,PROF,N_GE4,OUT,UNK,CZ	226793 u	107686 u	181478 u	150798 u	134076 u	197391 
NR,PROF,N_GE4,OUT,UNK,DE	5496528 	5054500 	3487790 	4798143 	5283657 	5611927 
NR,PROF,N_GE4,OUT,UNK,DK	: 	395740 	572179 	414609 	431047 b	571197 
NR,PROF,N_GE4,OUT,UNK,EA	: 	: 	: 	: 	8128611 e	9531658 e
NR,PROF,N_GE4,OUT,UNK,EL	: 	61231 	50589 	50398 	78908 	33242 
NR,PROF,N_GE4,OUT,UNK,EU27	: 	: 	9211462 e	: 	12855642 e	13798098 e
NR,PROF,N_GE4,OUT,UNK,EU28	: 	: 	9200248 e	: 	13126496 e	14004446 e
NR,PROF,N_GE4,OUT,UNK,FR	1351213 	1093608 	996626 	1274800 	1333154 	1250184 
NR,PROF,N_GE4,OUT,UNK,HR	: 	117204 	: 	: 	268248 	204718 
NR,PROF,N_GE4,OUT,UNK,HU	150541 	167859 	152615 	134467 	120488 	146208 
NR,PROF,N_GE4,OUT,UNK,IE	265931 	351430 	225974 	247050 	199157 	169044 
NR,PROF,N_GE4,OUT,UNK,IT	795828 u	912959 u	763612 u	792909 b	403074 u	1126687 
NR,PROF,N_GE4,OUT,UNK,LT	232550 	209366 	192546 	181509 	174446 	164754 
NR,PROF,N_GE4,OUT,UNK,LU	: 	42394 	62118 	79409 	73086 	: 
NR,PROF,N_GE4,OUT,UNK,MT	44041 	: 	: 	37517 b	34407 	30104 
NR,PROF,N_GE4,OUT,UNK,NO	407222 	410181 	492413 	548315 	446931 	: 
NR,PROF,N_GE4,OUT,UNK,PL	614080 	502871 	484563 	452940 b	900706 	1004494 
NR,PROF,N_GE4,OUT,UNK,PT	104950 	: 	: 	172910 	32258 u	: 
NR,PROF,N_GE4,OUT,UNK,SE	: 	267800 u	179009 u	292847 u	: 	: 
NR,PROF,N_GE4,OUT,UNK,SI	117838 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,UNK,SK	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,UNK,UK	: 	: 	: 	: 	2726510 	2901743 
NR,PROF,N_GE4,WORLD,ACT_INAC,AT	778895 	997874 	958322 	1055658 	834973 	847919 
NR,PROF,N_GE4,WORLD,ACT_INAC,BE	396927 b	491025 	382812 	388603 	444665 	1131890 
NR,PROF,N_GE4,WORLD,ACT_INAC,BG	56077 u	48475 u	51000 u	44965 u	84123 	61541 u
NR,PROF,N_GE4,WORLD,ACT_INAC,CH	: 	366181 	444334 	335166 	365222 u	381264 u
NR,PROF,N_GE4,WORLD,ACT_INAC,CY	133082 	121235 	101473 	118708 	116507 	114508 
NR,PROF,N_GE4,WORLD,ACT_INAC,CZ	342279 	243486 	250002 	284729 	319335 	297111 
NR,PROF,N_GE4,WORLD,ACT_INAC,DE	10962349 	11860108 	10056764 	11508951 	10896023 	11457330 
NR,PROF,N_GE4,WORLD,ACT_INAC,DK	: 	615770 	825829 	490586 	569573 b	644179 
NR,PROF,N_GE4,WORLD,ACT_INAC,EA	: 	: 	: 	: 	26889476 e	31006179 e
NR,PROF,N_GE4,WORLD,ACT_INAC,EE	163175 	208736 	204284 	187543 	126821 	85197 
NR,PROF,N_GE4,WORLD,ACT_INAC,EL	: 	183724 	137365 	163566 	172967 	132490 
NR,PROF,N_GE4,WORLD,ACT_INAC,ES	1994865 	2313876 	1694499 b	3368871 	4283284 	5699652 
NR,PROF,N_GE4,WORLD,ACT_INAC,EU27	: 	: 	29859417 e	: 	36874377 e	43924188 e
NR,PROF,N_GE4,WORLD,ACT_INAC,EU28	: 	: 	30178589 e	: 	37333605 e	44323613 e
NR,PROF,N_GE4,WORLD,ACT_INAC,FI	905445 	1049309 	867918 	784206 	760369 	1004643 
NR,PROF,N_GE4,WORLD,ACT_INAC,FR	6374051 	4902542 	4474388 	6119461 	6588283 	6914003 
NR,PROF,N_GE4,WORLD,ACT_INAC,HR	368025 	228490 	310797 	440192 	456852 	398937 
NR,PROF,N_GE4,WORLD,ACT_INAC,HU	168437 	206480 	171385 	162851 	146673 	306487 
NR,PROF,N_GE4,WORLD,ACT_INAC,IE	292325 	383331 	245187 	299319 	214829 	213821 
NR,PROF,N_GE4,WORLD,ACT_INAC,IT	1665302 	1739915 	1848877 	1738675 b	906903 	2039949 
NR,PROF,N_GE4,WORLD,ACT_INAC,LT	254082 	232481 	218870 	207970 	196617 	193863 
NR,PROF,N_GE4,WORLD,ACT_INAC,LU	: 	42394 	63790 	79409 	73413 	74616 
NR,PROF,N_GE4,WORLD,ACT_INAC,LV	: 	85528 u	57034 u	80757 u	160856 	180748 
NR,PROF,N_GE4,WORLD,ACT_INAC,MT	44892 	33556 	41159 	37916 b	35304 	31671 
NR,PROF,N_GE4,WORLD,ACT_INAC,NL	823117 	583858 	499520 	493696 	479549 	450682 
NR,PROF,N_GE4,WORLD,ACT_INAC,NO	939102 	937026 	901032 	1180265 	837852 	: 
NR,PROF,N_GE4,WORLD,ACT_INAC,PL	1049251 	873561 	818706 	803428 b	1713572 	2360880 
NR,PROF,N_GE4,WORLD,ACT_INAC,PT	371242 	432832 	520537 	363789 	539945 	361719 
NR,PROF,N_GE4,WORLD,ACT_INAC,RO	488234 	391096 	523356 	429891 	415418 	376714 
NR,PROF,N_GE4,WORLD,ACT_INAC,SE	: 	932717 	649421 	933690 	: 	: 
NR,PROF,N_GE4,WORLD,ACT_INAC,SI	125695 	167378 	134051 	105117 	107436 	142532 
NR,PROF,N_GE4,WORLD,ACT_INAC,SK	: c	: u	: u	: u	292140 bu	264129 u
NR,PROF,N_GE4,WORLD,ACT_INAC,UK	: 	: 	: 	: 	5785092 	6420154 
NR,PROF,N_GE4,WORLD,EDUC,AT	95421 u	127228 u	127395 	117279 u	60314 u	75444 u
NR,PROF,N_GE4,WORLD,EDUC,EA	: 	: 	: 	: 	263013 e	332008 e
NR,PROF,N_GE4,WORLD,EDUC,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,EDUC,ES	: c	: u	: u	: u	24930 u	: u
NR,PROF,N_GE4,WORLD,EDUC,EU27	: 	: 	377521 e	: 	267308 e	527191 e
NR,PROF,N_GE4,WORLD,EDUC,EU28	: 	: 	409538 e	: 	267271 e	527108 e
NR,PROF,N_GE4,WORLD,EDUC,FI	103752 u	: u	: u	: u	: u	119269 u
NR,PROF,N_GE4,WORLD,EDUC,HR	: u	: 	: u	: u	: 	: 
NR,PROF,N_GE4,WORLD,EDUC,HU	: 	: u	: u	: 	: 	: 
NR,PROF,N_GE4,WORLD,EDUC,LV	: 	: 	: 	: u	: 	: 
NR,PROF,N_GE4,WORLD,EDUC,MT	: 	: 	: c	: 	: 	: 
NR,PROF,N_GE4,WORLD,EDUC,NL	68031 u	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,EDUC,PT	: c	71017 	69179 	: 	45778 	35011 u
NR,PROF,N_GE4,WORLD,EDUC,RO	: c	: u	: u	: u	: 	: u
NR,PROF,N_GE4,WORLD,EDUC,SI	: 	: u	: u	: u	22925 u	26212 u
NR,PROF,N_GE4,WORLD,EMP,AT	608680 	799669 	765271 	861987 	701968 	702856 
NR,PROF,N_GE4,WORLD,EMP,EA	: 	: 	: 	: 	6449294 e	7972204 e
