unit,purpose,duration,partner,quantile,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,TOTAL,N1-3,DOM,TOTAL,PL	27965974 	26526855 	24237175 	23363397 b	25493186 	26599821 
NR,TOTAL,N1-3,DOM,TOTAL,PT	11599343 	10777889 	10325848 	9870333 	9491023 	9292124 
NR,TOTAL,N1-3,DOM,TOTAL,RO	11153005 	10597043 	10181814 	10358390 	10373676 	9655507 
NR,TOTAL,N1-3,DOM,TOTAL,SE	: 	26077814 	24041680 	23076778 	: 	: 
NR,TOTAL,N1-3,DOM,TOTAL,SI	1501042 	1339702 	1195578 	1556170 	1661167 	1678211 
NR,TOTAL,N1-3,DOM,TOTAL,SK	5359953 	4911337 	4103593 	3542259 	3449276 b	2659853 
NR,TOTAL,N1-3,DOM,TOTAL,UK	: 	: 	: 	: 	79533503 	81446718 
NR,TOTAL,N1-3,DOM,UNK,AT	8221426 	8510243 	7913101 	8355247 	8140062 	7494367 
NR,TOTAL,N1-3,DOM,UNK,BE	2270122 b	1798548 	2325916 	1471022 	1732946 	1697142 
NR,TOTAL,N1-3,DOM,UNK,BG	2848989 	1680744 	1511811 	1987493 	1980197 	2012930 
NR,TOTAL,N1-3,DOM,UNK,CH	: 	4183440 	4473672 	4156498 	4825563 	4323662 
NR,TOTAL,N1-3,DOM,UNK,CY	1175349 	1128502 	1103141 	986789 	909839 	1103117 
NR,TOTAL,N1-3,DOM,UNK,CZ	20829585 	18550347 	16811281 	19239515 	18224443 	19422758 
NR,TOTAL,N1-3,DOM,UNK,DE	103063805 	112202729 	111600930 	103559613 	112043116 	113781018 
NR,TOTAL,N1-3,DOM,UNK,DK	: 	18467857 	20791374 	20404298 	20432061 b	18239244 
NR,TOTAL,N1-3,DOM,UNK,EA	: 	: 	: 	: 	391164324 e	425794666 e
NR,TOTAL,N1-3,DOM,UNK,EL	: 	1496978 	1655412 	1764881 	1561850 	2809006 
NR,TOTAL,N1-3,DOM,UNK,ES	103503920 	97986642 	92513420 b	85060659 	87754556 	89966685 
NR,TOTAL,N1-3,DOM,UNK,EU27	: 	: 	: 	: 	559277967 e	607385521 e
NR,TOTAL,N1-3,DOM,UNK,EU28	: 	: 	: 	: 	563118588 e	611138648 e
NR,TOTAL,N1-3,DOM,UNK,FI	24608421 	24082037 	23641634 	23403556 	24907707 	25251810 
NR,TOTAL,N1-3,DOM,UNK,FR	114649520 	97163147 	98677646 	112544809 	112648213 	114288848 
NR,TOTAL,N1-3,DOM,UNK,HR	1467251 	1587565 	2173789 	3496606 	3854729 	3778687 
NR,TOTAL,N1-3,DOM,UNK,HU	9193760 	8969448 	9485825 	9303156 	8559851 	10696313 
NR,TOTAL,N1-3,DOM,UNK,IE	6385716 	6049739 	5791333 	4919757 	4733831 	4722348 
NR,TOTAL,N1-3,DOM,UNK,IT	24341139 	27248363 	23093606 	24983762 b	21450656 	29485127 
NR,TOTAL,N1-3,DOM,UNK,LT	2103679 	2122860 	2209438 	2165556 	2067796 	2082675 
NR,TOTAL,N1-3,DOM,UNK,LU	: 	12759 u	14829 u	24937 	50324 	43170 
NR,TOTAL,N1-3,DOM,UNK,LV	: 	2766388 	2658581 	2782313 	2816716 	3381633 
NR,TOTAL,N1-3,DOM,UNK,MT	217938 	208655 	171310 	169922 b	168156 	168602 
NR,TOTAL,N1-3,DOM,UNK,NL	: 	: 	: 	: 	: 	20673627 
NR,TOTAL,N1-3,DOM,UNK,NO	11020392 	9961591 	10195060 	11339924 	8811955 	: 
NR,TOTAL,N1-3,DOM,UNK,PL	27965974 	26526855 	24237175 	23363397 b	25493186 	26599821 
NR,TOTAL,N1-3,DOM,UNK,PT	11599343 	10777889 	10325848 	9870333 	9491023 	9292124 
NR,TOTAL,N1-3,DOM,UNK,RO	: 	: 	: 	: 	: 	9655507 
NR,TOTAL,N1-3,DOM,UNK,SE	: 	26077814 	24041680 	23076778 	: 	: 
NR,TOTAL,N1-3,DOM,UNK,SI	1501042 	1339702 	1195578 	1556170 	1661167 	1678211 
NR,TOTAL,N1-3,DOM,UNK,SK	5359953 	4911337 	4103593 	3542259 	3449276 b	2659853 
NR,TOTAL,N1-3,DOM,UNK,UK	: 	: 	: 	: 	79533503 	81446718 
NR,TOTAL,N1-3,OUT,Q1,EA	: 	: 	: 	: 	486292 e	77083 e
NR,TOTAL,N1-3,OUT,Q1,EE	46833 	59939 	41143 u	83651 	100973 	77074 u
NR,TOTAL,N1-3,OUT,Q1,EU27	: 	: 	: 	: 	513417 e	78519 u
NR,TOTAL,N1-3,OUT,Q1,EU28	: 	: 	: 	: 	513346 e	78507 u
NR,TOTAL,N1-3,OUT,Q1,NL	491277 	533503 	633196 	455266 	385260 	: 
NR,TOTAL,N1-3,OUT,Q1,RO	: c	29544 u	27571 u	: u	: u	: 
NR,TOTAL,N1-3,OUT,Q2,EA	: 	: 	: 	: 	894988 e	57370 e
NR,TOTAL,N1-3,OUT,Q2,EE	88993 	105061 	89259 	145057 	84235 	57362 u
NR,TOTAL,N1-3,OUT,Q2,EU27	: 	: 	: 	: 	961291 e	58438 u
NR,TOTAL,N1-3,OUT,Q2,EU28	: 	: 	: 	: 	961159 e	58429 u
NR,TOTAL,N1-3,OUT,Q2,NL	641470 	672278 	586483 	839323 	810643 	: 
NR,TOTAL,N1-3,OUT,Q2,RO	45823 u	69071 u	42333 u	31504 u	50851 u	: 
NR,TOTAL,N1-3,OUT,Q3,EA	: 	: 	: 	: 	1489756 e	140279 e
NR,TOTAL,N1-3,OUT,Q3,EE	159041 	168786 	157522 	190818 	122761 	140261 
NR,TOTAL,N1-3,OUT,Q3,EU27	: 	: 	: 	: 	1547694 e	142892 e
NR,TOTAL,N1-3,OUT,Q3,EU28	: 	: 	: 	: 	1547481 e	142869 e
NR,TOTAL,N1-3,OUT,Q3,NL	1496539 	1431084 	1525274 	1449614 	1366813 	: 
NR,TOTAL,N1-3,OUT,Q3,RO	64812 	39429 u	45173 u	25718 u	33066 u	: 
NR,TOTAL,N1-3,OUT,Q4,EA	: 	: 	: 	: 	1823599 e	345595 e
NR,TOTAL,N1-3,OUT,Q4,EE	322027 	331382 	257479 	302988 	249606 	345552 
NR,TOTAL,N1-3,OUT,Q4,EU27	: 	: 	: 	: 	1867400 e	352032 e
NR,TOTAL,N1-3,OUT,Q4,EU28	: 	: 	: 	: 	1867143 e	351977 e
NR,TOTAL,N1-3,OUT,Q4,NL	2971680 	1813942 	1685699 	1474667 	1573769 	: 
NR,TOTAL,N1-3,OUT,Q4,RO	: c	: u	: u	: u	: u	: 
NR,TOTAL,N1-3,OUT,TOTAL,AT	4469394 	4470195 	4121082 	4277815 	4224515 	4173651 
NR,TOTAL,N1-3,OUT,TOTAL,BE	4257077 b	4568288 	3645277 	3425321 	3236113 	3013077 
NR,TOTAL,N1-3,OUT,TOTAL,BG	205801 	186016 	148879 	208535 	198464 	154503 
NR,TOTAL,N1-3,OUT,TOTAL,CH	: 	4505120 	4826682 	4350816 	4434030 	4285542 
NR,TOTAL,N1-3,OUT,TOTAL,CY	377817 	303111 	249773 	230191 	257770 	276064 
NR,TOTAL,N1-3,OUT,TOTAL,CZ	1620065 	1642828 	1467709 	1435319 	1454385 	1411653 
NR,TOTAL,N1-3,OUT,TOTAL,DE	21243278 	22288510 	21023519 	18682118 	20667471 	21304367 
NR,TOTAL,N1-3,OUT,TOTAL,DK	: 	3280716 	3768965 	3322391 	3079703 b	2707414 
NR,TOTAL,N1-3,OUT,TOTAL,EA	: 	: 	: 	: 	55971491 e	58310949 e
NR,TOTAL,N1-3,OUT,TOTAL,EE	616895 	665169 	545402 	722514 	557575 	620250 
NR,TOTAL,N1-3,OUT,TOTAL,EL	: 	118636 	149406 	128228 	111909 	116592 
NR,TOTAL,N1-3,OUT,TOTAL,ES	5035104 	4304969 	4190152 b	3640827 	3379477 	3832415 
NR,TOTAL,N1-3,OUT,TOTAL,EU27	: 	: 	: 	: 	78037673 e	80339302 e
NR,TOTAL,N1-3,OUT,TOTAL,EU28	: 	: 	: 	: 	79369099 e	81708858 e
NR,TOTAL,N1-3,OUT,TOTAL,FI	4978044 	4799230 	4624247 	4607357 	4664847 	4858415 
NR,TOTAL,N1-3,OUT,TOTAL,FR	8906044 	6194526 	6674893 	7248876 	6765068 	6586774 
NR,TOTAL,N1-3,OUT,TOTAL,HR	998339 	926671 	1257843 	1476903 	1320624 	1356999 
NR,TOTAL,N1-3,OUT,TOTAL,HU	3375494 	3235004 	2681177 	2324696 	2001235 	1755085 
NR,TOTAL,N1-3,OUT,TOTAL,IE	2511533 	2109155 	2112066 	1901273 	1851665 	1787285 
NR,TOTAL,N1-3,OUT,TOTAL,IT	3680502 	3193079 	3343705 	3523737 b	3227270 	4419439 
NR,TOTAL,N1-3,OUT,TOTAL,LT	664294 	671226 	638167 	613564 	612369 	592633 
NR,TOTAL,N1-3,OUT,TOTAL,LU	: 	606068 	740857 	823611 	691120 	670656 
NR,TOTAL,N1-3,OUT,TOTAL,LV	: 	619941 	569066 	531065 	544238 	650784 
NR,TOTAL,N1-3,OUT,TOTAL,MT	168918 	130026 	103205 	92149 b	88172 	75570 
NR,TOTAL,N1-3,OUT,TOTAL,NL	5600966 	4450807 	4430652 	4218869 	4136485 	4272583 
NR,TOTAL,N1-3,OUT,TOTAL,NO	2783090 	3018840 	3257005 	3449735 	2954989 	: 
NR,TOTAL,N1-3,OUT,TOTAL,PL	2398077 	2217033 	2092423 	1912309 b	2360306 	3158427 
NR,TOTAL,N1-3,OUT,TOTAL,PT	643160 	603028 	563465 	511537 	326013 	511995 
NR,TOTAL,N1-3,OUT,TOTAL,RO	137708 	146155 	118083 	74778 	116584 	85809 
NR,TOTAL,N1-3,OUT,TOTAL,SE	: 	3250255 	3523923 	3496273 	: 	: 
NR,TOTAL,N1-3,OUT,TOTAL,SI	1604297 	1332938 	1414928 	1404249 	1328570 	1154404 
NR,TOTAL,N1-3,OUT,TOTAL,SK	1664023 	1207009 	823023 	1063525 	406858 b	595405 
NR,TOTAL,N1-3,OUT,TOTAL,UK	: 	: 	: 	: 	10442451 	10249493 
NR,TOTAL,N1-3,OUT,UNK,AT	4469394 	4470195 	4121082 	4277815 	4224515 	4173651 
NR,TOTAL,N1-3,OUT,UNK,BE	4257077 b	4568288 	3645277 	3425321 	3236113 	3013077 
NR,TOTAL,N1-3,OUT,UNK,BG	205801 	186016 	148879 	208535 	198464 	154503 
NR,TOTAL,N1-3,OUT,UNK,CH	: 	4505120 	4826682 	4350816 	4434030 	4285542 
NR,TOTAL,N1-3,OUT,UNK,CY	377817 	303111 	249773 	230191 	257770 	276064 
NR,TOTAL,N1-3,OUT,UNK,CZ	1620065 	1642828 	1467709 	1435319 	1454385 	1411653 
NR,TOTAL,N1-3,OUT,UNK,DE	21243278 	22288510 	21023519 	18682118 	20667471 	21304367 
NR,TOTAL,N1-3,OUT,UNK,DK	: 	3280716 	3768965 	3322391 	3079703 b	2707414 
NR,TOTAL,N1-3,OUT,UNK,EA	: 	: 	: 	: 	51276855 e	57690623 e
NR,TOTAL,N1-3,OUT,UNK,EL	: 	118636 	149406 	128228 	111909 	116592 
NR,TOTAL,N1-3,OUT,UNK,ES	5035104 	4304969 	4190152 b	3640827 	3379477 	3832415 
NR,TOTAL,N1-3,OUT,UNK,EU27	: 	: 	: 	: 	73147871 e	79707421 e
NR,TOTAL,N1-3,OUT,UNK,EU28	: 	: 	: 	: 	74479970 e	81077076 e
NR,TOTAL,N1-3,OUT,UNK,FI	4978044 	4799230 	4624247 	4607357 	4664847 	4858415 
NR,TOTAL,N1-3,OUT,UNK,FR	8906044 	6194526 	6674893 	7248876 	6765068 	6586774 
NR,TOTAL,N1-3,OUT,UNK,HR	998339 	926671 	1257843 	1476903 	1320624 	1356999 
NR,TOTAL,N1-3,OUT,UNK,HU	3375494 	3235004 	2681177 	2324696 	2001235 	1755085 
NR,TOTAL,N1-3,OUT,UNK,IE	2511533 	2109155 	2112066 	1901273 	1851665 	1787285 
NR,TOTAL,N1-3,OUT,UNK,IT	3680502 	3193079 	3343705 	3523737 b	3227270 	4419439 
NR,TOTAL,N1-3,OUT,UNK,LT	664294 	671226 	638167 	613564 	612369 	592633 
NR,TOTAL,N1-3,OUT,UNK,LU	: 	606068 	740857 	823611 	691120 	670656 
NR,TOTAL,N1-3,OUT,UNK,LV	: 	619941 	569066 	531065 	544238 	650784 
NR,TOTAL,N1-3,OUT,UNK,MT	168918 	130026 	103205 	92149 b	88172 	75570 
NR,TOTAL,N1-3,OUT,UNK,NL	: 	: 	: 	: 	: 	4272583 
NR,TOTAL,N1-3,OUT,UNK,NO	2783090 	3018840 	3257005 	3449735 	2954989 	: 
NR,TOTAL,N1-3,OUT,UNK,PL	2398077 	2217033 	2092423 	1912309 b	2360306 	3158427 
NR,TOTAL,N1-3,OUT,UNK,PT	643160 	603028 	563465 	511537 	326013 	511995 
NR,TOTAL,N1-3,OUT,UNK,RO	: 	: 	: 	: 	: 	85809 
NR,TOTAL,N1-3,OUT,UNK,SE	: 	3250255 	3523923 	3496273 	: 	: 
NR,TOTAL,N1-3,OUT,UNK,SI	1604297 	1332938 	1414928 	1404249 	1328570 	1154404 
NR,TOTAL,N1-3,OUT,UNK,SK	1664023 	1207009 	823023 	1063525 	406858 b	595405 
NR,TOTAL,N1-3,OUT,UNK,UK	: 	: 	: 	: 	10442451 	10249493 
NR,TOTAL,N1-3,WORLD,Q1,EA	: 	: 	: 	: 	4103933 e	335602 e
NR,TOTAL,N1-3,WORLD,Q1,EE	392466 	410875 	336009 	405597 	434479 	335560 
NR,TOTAL,N1-3,WORLD,Q1,EU27	: 	: 	: 	: 	9018648 e	341853 e
NR,TOTAL,N1-3,WORLD,Q1,EU28	: 	: 	: 	: 	9017406 e	341799 e
NR,TOTAL,N1-3,WORLD,Q1,NL	2586920 	3708462 	4153228 	3685322 	3668950 	: 
NR,TOTAL,N1-3,WORLD,Q1,RO	3088460 	3849622 	4132976 	4420927 	4769220 	: 
NR,TOTAL,N1-3,WORLD,Q2,EA	: 	: 	: 	: 	5533175 e	280860 e
NR,TOTAL,N1-3,WORLD,Q2,EE	583309 	648000 	506200 	707056 	319278 	280826 
NR,TOTAL,N1-3,WORLD,Q2,EU27	: 	: 	: 	: 	9906354 e	286092 e
NR,TOTAL,N1-3,WORLD,Q2,EU28	: 	: 	: 	: 	9904990 e	286047 e
NR,TOTAL,N1-3,WORLD,Q2,NL	3888963 	4188469 	3710255 	4816865 	5213218 	: 
NR,TOTAL,N1-3,WORLD,Q2,RO	5227241 	4881686 	4718510 	4623320 	4213488 	: 
NR,TOTAL,N1-3,WORLD,Q3,EA	: 	: 	: 	: 	8002580 e	404552 e
NR,TOTAL,N1-3,WORLD,Q3,EE	916351 	1009471 	849499 	766894 	463249 	404502 
NR,TOTAL,N1-3,WORLD,Q3,EU27	: 	: 	: 	: 	9472190 e	412088 e
NR,TOTAL,N1-3,WORLD,Q3,EU28	: 	: 	: 	: 	9470886 e	412023 e
NR,TOTAL,N1-3,WORLD,Q3,NL	6527845 	7381731 	7758799 	7609815 	7538349 	: 
NR,TOTAL,N1-3,WORLD,Q3,RO	2682570 	1799079 	1333258 	1266556 	1317252 	: 
NR,TOTAL,N1-3,WORLD,Q4,EA	: 	: 	: 	: 	7113848 e	1101314 e
NR,TOTAL,N1-3,WORLD,Q4,EE	1688698 	1565246 	1280500 	1178073 	887528 	1101178 
NR,TOTAL,N1-3,WORLD,Q4,EU27	: 	: 	: 	: 	7423449 e	1121829 e
NR,TOTAL,N1-3,WORLD,Q4,EU28	: 	: 	: 	: 	7422427 e	1121652 e
NR,TOTAL,N1-3,WORLD,Q4,NL	9722408 	6295050 	5880573 	5908585 	6225447 	: 
NR,TOTAL,N1-3,WORLD,Q4,RO	292443 	212812 	115153 	122365 	190300 	: 
NR,TOTAL,N1-3,WORLD,TOTAL,AT	12690821 	12980439 	12034182 	12633062 	12364577 	11668018 
NR,TOTAL,N1-3,WORLD,TOTAL,BE	6527200 b	6366836 	5971192 	4896343 	4969059 	4710219 
NR,TOTAL,N1-3,WORLD,TOTAL,BG	3054789 	1866761 	1660690 	2196028 	2178661 	2167433 
NR,TOTAL,N1-3,WORLD,TOTAL,CH	: 	8688560 	9300354 	8507313 	9259593 	8609204 
NR,TOTAL,N1-3,WORLD,TOTAL,CY	1553166 	1431613 	1352914 	1216980 	1167608 	1379181 
NR,TOTAL,N1-3,WORLD,TOTAL,CZ	22449650 	20193175 	18278990 	20674834 	19678829 	20834411 
NR,TOTAL,N1-3,WORLD,TOTAL,DE	124307084 	134491239 	132624449 	122241732 	132710587 	135085385 
NR,TOTAL,N1-3,WORLD,TOTAL,DK	: 	21748573 	24560339 	23726689 	23511764 b	20946658 
NR,TOTAL,N1-3,WORLD,TOTAL,EA	: 	: 	: 	: 	467194714 e	485607617 e
NR,TOTAL,N1-3,WORLD,TOTAL,EE	3580824 	3633592 	2972208 	3057620 	2104535 	2122067 
NR,TOTAL,N1-3,WORLD,TOTAL,EL	: 	1615614 	1804818 	1893109 	1673758 	2925597 
NR,TOTAL,N1-3,WORLD,TOTAL,ES	108539025 	102291611 	96703572 b	88701486 	91134033 	93799099 
NR,TOTAL,N1-3,WORLD,TOTAL,EU27	: 	: 	: 	: 	668246479 e	689254805 e
NR,TOTAL,N1-3,WORLD,TOTAL,EU28	: 	: 	: 	: 	673414267 e	694377245 e
NR,TOTAL,N1-3,WORLD,TOTAL,FI	29586465 	28881267 	28265881 	28010913 	29572554 	30110225 
NR,TOTAL,N1-3,WORLD,TOTAL,FR	123555564 	103357673 	105352539 	119793684 	119413281 	120875622 
NR,TOTAL,N1-3,WORLD,TOTAL,HR	2465590 	2514237 	3431632 	4973509 	5175353 	5135685 
NR,TOTAL,N1-3,WORLD,TOTAL,HU	12569254 	12204452 	12167002 	11627852 	10561086 	12451398 
NR,TOTAL,N1-3,WORLD,TOTAL,IE	8897249 	8158894 	7903399 	6821029 	6585496 	6509634 
NR,TOTAL,N1-3,WORLD,TOTAL,IT	28021642 	30441442 	26437310 	28507499 b	24677926 	33904566 
NR,TOTAL,N1-3,WORLD,TOTAL,LT	2767973 	2794086 	2847605 	2779120 	2680164 	2675308 
NR,TOTAL,N1-3,WORLD,TOTAL,LU	: 	618827 	755685 	848548 	741443 	713826 
NR,TOTAL,N1-3,WORLD,TOTAL,LV	: 	3386329 	3227646 	3313377 	3360954 	4032417 
NR,TOTAL,N1-3,WORLD,TOTAL,MT	386855 	338682 	274514 	262071 b	256328 	244173 
NR,TOTAL,N1-3,WORLD,TOTAL,NL	22726136 	21573712 	21502854 	22020587 	22645963 	24946210 
NR,TOTAL,N1-3,WORLD,TOTAL,NO	13803482 	12980431 	13452065 	14789659 	11766944 	: 
NR,TOTAL,N1-3,WORLD,TOTAL,PL	30364051 	28743888 	26329597 	25275706 b	27853492 	29758248 
NR,TOTAL,N1-3,WORLD,TOTAL,PT	12242503 	11380917 	10889313 	10381870 	9817036 	9804118 
NR,TOTAL,N1-3,WORLD,TOTAL,RO	11290714 	10743199 	10299897 	10433168 	10490260 	9741316 
NR,TOTAL,N1-3,WORLD,TOTAL,SE	: 	29328069 	27565603 	26573051 	: 	: 
NR,TOTAL,N1-3,WORLD,TOTAL,SI	3105339 	2672641 	2610506 	2960418 	2989737 	2832616 
NR,TOTAL,N1-3,WORLD,TOTAL,SK	7023976 	6118345 	4926617 	4605784 	3856133 b	3255258 
NR,TOTAL,N1-3,WORLD,TOTAL,UK	: 	: 	: 	: 	89975954 	91696211 
NR,TOTAL,N1-3,WORLD,UNK,AT	12690821 	12980439 	12034182 	12633062 	12364577 	11668018 
NR,TOTAL,N1-3,WORLD,UNK,BE	6527200 b	6366836 	5971192 	4896343 	4969059 	4710219 
NR,TOTAL,N1-3,WORLD,UNK,BG	3054789 	1866761 	1660690 	2196028 	2178661 	2167433 
NR,TOTAL,N1-3,WORLD,UNK,CH	: 	8688560 	9300354 	8507313 	9259593 	8609204 
NR,TOTAL,N1-3,WORLD,UNK,CY	1553166 	1431613 	1352914 	1216980 	1167608 	1379181 
NR,TOTAL,N1-3,WORLD,UNK,CZ	22449650 	20193175 	18278990 	20674834 	19678829 	20834411 
NR,TOTAL,N1-3,WORLD,UNK,DE	124307084 	134491239 	132624449 	122241732 	132710587 	135085385 
NR,TOTAL,N1-3,WORLD,UNK,DK	: 	21748573 	24560339 	23726689 	23511764 b	20946658 
NR,TOTAL,N1-3,WORLD,UNK,EA	: 	: 	: 	: 	442441180 e	483485289 e
NR,TOTAL,N1-3,WORLD,UNK,EL	: 	1615614 	1804818 	1893109 	1673758 	2925597 
NR,TOTAL,N1-3,WORLD,UNK,ES	108539025 	102291611 	96703572 b	88701486 	91134033 	93799099 
NR,TOTAL,N1-3,WORLD,UNK,EU27	: 	: 	: 	: 	632425838 e	687092942 e
NR,TOTAL,N1-3,WORLD,UNK,EU28	: 	: 	: 	: 	637598558 e	692215724 e
NR,TOTAL,N1-3,WORLD,UNK,FI	29586465 	28881267 	28265881 	28010913 	29572554 	30110225 
NR,TOTAL,N1-3,WORLD,UNK,FR	123555564 	103357673 	105352539 	119793684 	119413281 	120875622 
NR,TOTAL,N1-3,WORLD,UNK,HR	2465590 	2514237 	3431632 	4973509 	5175353 	5135685 
NR,TOTAL,N1-3,WORLD,UNK,HU	12569254 	12204452 	12167002 	11627852 	10561086 	12451398 
NR,TOTAL,N1-3,WORLD,UNK,IE	8897249 	8158894 	7903399 	6821029 	6585496 	6509634 
NR,TOTAL,N1-3,WORLD,UNK,IT	28021642 	30441442 	26437310 	28507499 b	24677926 	33904566 
NR,TOTAL,N1-3,WORLD,UNK,LT	2767973 	2794086 	2847605 	2779120 	2680164 	2675308 
NR,TOTAL,N1-3,WORLD,UNK,LU	: 	618827 	755685 	848548 	741443 	713826 
NR,TOTAL,N1-3,WORLD,UNK,LV	: 	3386329 	3227646 	3313377 	3360954 	4032417 
NR,TOTAL,N1-3,WORLD,UNK,MT	386855 	338682 	274514 	262071 b	256328 	244173 
NR,TOTAL,N1-3,WORLD,UNK,NL	: 	: 	: 	: 	: 	24946210 
NR,TOTAL,N1-3,WORLD,UNK,NO	13803482 	12980431 	13452065 	14789659 	11766944 	: 
NR,TOTAL,N1-3,WORLD,UNK,PL	30364051 	28743888 	26329597 	25275706 b	27853492 	29758248 
NR,TOTAL,N1-3,WORLD,UNK,PT	12242503 	11380917 	10889313 	10381870 	9817036 	9804118 
NR,TOTAL,N1-3,WORLD,UNK,RO	: 	: 	: 	: 	: 	9741316 
NR,TOTAL,N1-3,WORLD,UNK,SE	: 	29328069 	27565603 	26573051 	: 	: 
NR,TOTAL,N1-3,WORLD,UNK,SI	3105339 	2672641 	2610506 	2960418 	2989737 	2832616 
NR,TOTAL,N1-3,WORLD,UNK,SK	7023976 	6118345 	4926617 	4605784 	3856133 b	3255258 
NR,TOTAL,N1-3,WORLD,UNK,UK	: 	: 	: 	: 	89975954 	91696211 
NR,TOTAL,N_GE1,DOM,Q1,EA	: 	: 	: 	: 	5123478 e	377235 e
NR,TOTAL,N_GE1,DOM,Q1,EE	400023 	418697 	351673 	373040 	377069 	377188 
NR,TOTAL,N_GE1,DOM,Q1,EU27	: 	: 	: 	: 	12268907 e	384262 e
NR,TOTAL,N_GE1,DOM,Q1,EU28	: 	: 	: 	: 	12267218 e	384201 e
NR,TOTAL,N_GE1,DOM,Q1,NL	2807053 	4737445 	5078101 	4678152 	4745780 	: 
NR,TOTAL,N_GE1,DOM,Q1,RO	4374568 	5274210 	5877452 	6430095 	6947442 	: 
NR,TOTAL,N_GE1,DOM,Q2,EA	: 	: 	: 	: 	6707685 e	244157 e
NR,TOTAL,N_GE1,DOM,Q2,EE	560700 	592693 	468488 	610092 	268991 	244127 
NR,TOTAL,N_GE1,DOM,Q2,EU27	: 	: 	: 	: 	13736569 e	248705 e
NR,TOTAL,N_GE1,DOM,Q2,EU28	: 	: 	: 	: 	13734677 e	248666 e
NR,TOTAL,N_GE1,DOM,Q2,NL	5055590 	5284679 	4771937 	5763001 	6437871 	: 
NR,TOTAL,N_GE1,DOM,Q2,RO	7450847 	7432115 	7313457 	7460327 	6807332 	: 
NR,TOTAL,N_GE1,DOM,Q3,EA	: 	: 	: 	: 	9147704 e	315677 e
NR,TOTAL,N_GE1,DOM,Q3,EE	840495 	929666 	775738 	629629 	389983 	315638 
NR,TOTAL,N_GE1,DOM,Q3,EU27	: 	: 	: 	: 	11877889 e	321557 e
NR,TOTAL,N_GE1,DOM,Q3,EU28	: 	: 	: 	: 	11876254 e	321507 e
NR,TOTAL,N_GE1,DOM,Q3,NL	7287207 	8586058 	8802223 	8575941 	8756598 	: 
NR,TOTAL,N_GE1,DOM,Q3,RO	4417217 	3165853 	2296238 	2255631 	2539023 	: 
NR,TOTAL,N_GE1,DOM,Q4,EA	: 	: 	: 	: 	6598015 e	824199 e
NR,TOTAL,N_GE1,DOM,Q4,EE	1475492 	1312528 	1108481 	959571 	697542 	824098 
NR,TOTAL,N_GE1,DOM,Q4,EU27	: 	: 	: 	: 	7140930 e	839553 e
NR,TOTAL,N_GE1,DOM,Q4,EU28	: 	: 	: 	: 	7139947 e	839420 e
NR,TOTAL,N_GE1,DOM,Q4,NL	8893790 	5896863 	5503947 	5760841 	5899663 	: 
NR,TOTAL,N_GE1,DOM,Q4,RO	588664 	375998 	244364 	212196 	428124 	: 
NR,TOTAL,N_GE1,DOM,TOTAL,AT	11593905 	12026916 	11087743 	11476014 	11729815 	10961855 
NR,TOTAL,N_GE1,DOM,TOTAL,BE	3061597 b	2930427 	3246955 	2253573 	2653282 	2778657 
NR,TOTAL,N_GE1,DOM,TOTAL,BG	4704827 	2988779 	2539380 	3170122 	3413263 	3106970 
NR,TOTAL,N_GE1,DOM,TOTAL,CH	: 	6377212 	6544539 	6525564 	7227111 	6653495 
NR,TOTAL,N_GE1,DOM,TOTAL,CY	1393032 	1374634 	1303055 	1297214 	1303855 	1369788 
NR,TOTAL,N_GE1,DOM,TOTAL,CZ	29039480 	27039686 	23963745 	27042044 	25498631 	26880529 
NR,TOTAL,N_GE1,DOM,TOTAL,DE	151175053 	164682477 	164138592 	153901939 	161123466 	164795239 
NR,TOTAL,N_GE1,DOM,TOTAL,DK	: 	21742839 	24370632 	23873536 	23590042 b	21406716 
NR,TOTAL,N_GE1,DOM,TOTAL,EA	: 	: 	: 	: 	629608493 e	651236662 e
NR,TOTAL,N_GE1,DOM,TOTAL,EE	3276711 	3253584 	2704379 	2572332 	1733585 	1761052 
NR,TOTAL,N_GE1,DOM,TOTAL,EL	: 	4872798 	5111088 	5621981 	4913730 	6506654 
NR,TOTAL,N_GE1,DOM,TOTAL,ES	138356811 	132200905 	123922962 b	117619961 	122373916 	126231754 
NR,TOTAL,N_GE1,DOM,TOTAL,EU27	: 	: 	: 	: 	880320000 e	905627863 e
NR,TOTAL,N_GE1,DOM,TOTAL,EU28	: 	: 	: 	: 	886525243 e	911653502 e
NR,TOTAL,N_GE1,DOM,TOTAL,FI	30162427 	29789881 	29155853 	28844933 	30479221 	30914699 
NR,TOTAL,N_GE1,DOM,TOTAL,FR	192363960 	172473304 	175366181 	198929164 	199530099 	200379660 
NR,TOTAL,N_GE1,DOM,TOTAL,HR	2976420 	2926409 	4039589 	5410179 	6224881 	6055907 
NR,TOTAL,N_GE1,DOM,TOTAL,HU	12116200 	11999436 	12627043 	12583784 	11911423 	14443023 
NR,TOTAL,N_GE1,DOM,TOTAL,IE	7575146 	7254642 	6920667 	6020143 	5869160 	5816063 
NR,TOTAL,N_GE1,DOM,TOTAL,IT	45046373 	47137014 	40676346 	43516686 b	40815094 	50614621 
NR,TOTAL,N_GE1,DOM,TOTAL,LT	2528015 	2554103 	2663154 	2649216 	2588650 	2515457 
