unit,purpose,duration,partner,sex,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PROF,N_GE1,OUT,T,IT	1408016 	1638675 	1537192 	1817832 b	1248744 	2174622 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,LT	448234 	412670 	385231 	364387 	338338 	320334 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,LU	: 	194683 	250156 	299608 	272701 	268421 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	175000 	157000 	168000 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,LV	: 	195694 	154408 	165140 	280333 	280598 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,MT	110951 	77584 	79002 	72618 b	63306 	58833 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,NL	2384023 	1377272 	1416076 	1231765 	1093358 	1148991 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,NO	1175384 	1468261 	1533002 	1709804 	1364869 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,PL	1064727 	874714 	800549 	766881 b	1577078 	2462096 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,PT	409898 	395764 	436280 	421052 	334741 	379530 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,RO	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,SE	: 	635564 	576579 	793971 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,SI	445000 	416713 	437893 	392699 	317985 	394995 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,SK	728631 u	: u	529805 u	: u	234891 bu	302384 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,T,UK	: 	: 	: 	: 	5850523 	6086229 	: 	: 	: 	: 	: 	: 	: 	: 	7756000 	13400000 	7500000 	8500000 	4900000 	3800000 	4500000 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,AT	1016026 	1187133 	1256953 	1314713 	1249915 	1501894 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,BE	409746 b	480631 	411788 	311513 	325778 	888750 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,BG	85928 u	66736 u	65506 u	71376 	109242 	49721 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,CH	: 	287975 	435063 	419631 	367116 u	420542 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,CY	95159 	87592 	62786 	62927 	65209 	87803 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,CZ	292268 	363414 	267485 	370711 	385601 	355517 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,DE	11514468 	12488389 	10004378 	10933065 	9954259 	11381436 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,DK	: 	805627 	1462456 	720994 	1022130 b	704915 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	605900 	581700 	: 	595000 	628000 	: 	: 
NR,PROF,N_GE1,WORLD,F,EA	: 	: 	: 	27315134 e	27086937 e	31275810 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,EE	312705 	324135 	249094 	230517 	171634 	169164 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,EL	: 	140240 	131284 	128059 	119823 	92320 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,ES	2205602 	1892197 	1702046 b	2303954 	2430378 	3071514 	: 	: 	: 	: 	: 	4757468 	5194729 	1244531 	1317860 	1174224 	1253650 	714436 	1792186 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,EU27	: 	: 	34256249 e	37233343 e	37318091 e	41226477 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,EU28	: 	: 	34484800 e	37646383 e	37652875 e	41565126 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,FI	1727485 	1786040 	1596771 	1679785 	1691265 	1860229 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,FR	9200234 	5749277 	5693639 	6701792 	7366905 	7609665 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,HR	195241 	183983 	236256 	400704 	334438 	338841 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,HU	189229 	187102 	193879 	186327 	254275 	279908 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,IE	415843 	460431 	363888 	324662 	313165 	275966 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	140000 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,IT	1505767 	1608746 	1159464 	1661646 b	1532080 	2569599 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,LT	260361 	268709 	264802 	258339 	248914 	223265 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,LU	: 	52726 	62054 	64787 	72883 	57054 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,LV	: 	97892 u	89252 	108692 u	162839 	152180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,MT	29337 	20360 	29538 	21781 b	13681 	16985 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,NL	953702 	550305 	732743 	664836 	722273 	733700 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,NO	1602512 	2187573 	1295032 	1644854 	1218528 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,PL	858923 	633679 	722443 	607017 b	1798552 	1448134 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,PT	531468 	503431 	551545 	466882 	490170 	376728 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,RO	356529 	305083 	372282 	298493 	294262 	241677 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,SE	: 	2557919 	1790177 	2576130 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,SI	197741 	204912 	170261 	161723 	136025 	149197 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,SK	627492 u	: u	: u	: u	428170 bu	429959 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,F,UK	: 	: 	: 	: 	5246634 	5716068 	: 	: 	: 	: 	: 	: 	: 	: 	7088000 	6500000 	6600000 	7100000 	3900000 	3500000 	4000000 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,AT	2467800 	2691051 	2550910 	2814727 	2911422 	2418677 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,BE	841182 b	934771 	673547 	652752 	792817 	1306756 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,BG	109641 	102480 	90942 	123821 	113813 	102721 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,CH	: 	990960 	890070 	784973 	820783 	1440301 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,CY	188719 	167706 	152036 	161671 	167461 	173393 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,CZ	1109268 	1095416 	820365 	879879 	1286301 	1096597 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,DE	29766497 	29664268 	27788276 	28788021 	31401120 	36376558 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,DK	: 	1650509 	1709333 	1385509 	1488422 b	2015769 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2002100 	1980300 	: 	2291000 	2356900 	: 	: 
NR,PROF,N_GE1,WORLD,M,EA	: 	: 	: 	68213626 e	70236597 e	80555187 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,EE	412522 	525642 	411565 	481359 	277928 	224815 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,EL	: 	226011 	231153 	234689 	301840 	216514 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,ES	5770765 	6863105 	5328053 b	6679704 	8372903 	9974031 	: 	: 	: 	: 	: 	15157629 	16408060 	2118415 	2276228 	2544835 	2760980 	1949535 	2315958 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,EU27	: 	: 	80591799 e	88836095 e	97935587 e	112068609 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,EU28	: 	: 	81325792 e	90012445 e	99048503 e	113185176 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,FI	3808385 	3960458 	3494826 	3654491 	3840277 	4233957 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,FR	15401021 	10647470 	10352386 	13655016 	13980807 	14230734 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,HR	646787 	599610 	727424 	1122906 	1107572 	1113397 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,HU	504823 	522837 	602416 	570875 	492075 	655658 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,IE	760810 	853722 	799219 	754693 	644968 	579361 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	874000 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,IT	4120489 	5148062 	5734120 	6449914 b	4055056 	7088594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,LT	511166 	480691 	461968 	439024 	406634 	407865 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,LU	: 	143298 	192881 	239583 	202396 	216409 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,LV	: 	150053 	152335 	141437 	259118 	288787 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,MT	89340 	63524 	52525 	55239 b	54490 	46383 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,NL	2591733 	1855505 	1648880 	1414218 	1415071 	1528995 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,NO	3291131 	2227169 	3343578 	3862075 	2781893 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,PL	1874656 	1704553 	1353866 	1421664 b	3313492 	5416212 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,PT	917096 	1051844 	1061990 	985652 	791811 	827455 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,RO	275137 	231742 	304945 	232755 	210317 	171621 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,SE	: 	4775900 	3169862 	4165999 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,SI	339496 	312414 	348851 	323968 	284321 	335509 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,SK	1020957 	1058881 u	884017 u	: u	733289 bu	767135 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,M,UK	: 	: 	: 	: 	18268826 	19239268 	: 	: 	: 	: 	: 	: 	: 	: 	23058000 	24000000 	23600000 	25000000 	18200000 	14100000 	16000000 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,AT	3483825 	3878184 	3807863 	4129440 	4161337 	3920572 	: 	: 	: 	: 	: 	4588756 	: 	3348058 	3919950 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,BE	1250928 b	1415402 	1085336 	964265 	1118595 	2195506 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,BG	195570 	169216 	156447 	195198 	223055 	152442 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,CH	: 	1278936 	1325133 	1204604 	1187899 	1860843 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,CY	283878 	255299 	214821 	224598 	232670 	261196 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,CZ	1401536 	1458830 	1087849 	1250590 	1671902 	1452114 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,DE	41280965 	42152657 	37792654 	39721086 	41355380 	47757995 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,DK	: 	2456135 	3171789 	2106503 	2510552 b	2720684 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2607900 	2561900 	: 	2887000 	2984800 	: 	: 
NR,PROF,N_GE1,WORLD,T,EA	: 	: 	: 	95528760 e	97323534 e	111830997 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,EE	725228 	849777 	660659 	711876 	449562 	393980 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,EL	: 	366251 	362436 	362747 	421663 	308833 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,ES	7976367 	8755302 	7030098 b	8983658 	10803281 	13045545 	: 	: 	: 	: 	: 	19915097 	21602790 	3176129 	3411976 	3590660 	4014631 	2663971 	4108144 	2174872 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,EU27	: 	: 	114848048 e	126069439 e	135253678 e	153295087 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,EU28	: 	: 	115810592 e	127658828 e	136701378 e	154750302 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,FI	5535870 	5746499 	5091597 	5334276 	5531542 	6094186 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3700000 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,FR	24601255 	16396747 	16046025 	20356808 	21347713 	21840398 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6586000 	7475000 	9028000 	8323000 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,HR	842028 	783594 	963680 	1523610 	1442010 	1452238 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,HU	694052 	709939 	796295 	757202 	746350 	935566 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,IE	1176653 	1314153 	1163107 	1079355 	958134 	855327 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1014000 	: 	729000 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,IT	5626256 	6756808 	6893583 	8111560 b	5587136 	9658192 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,LT	771526 	749400 	726769 	697362 	655548 	631130 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,LU	: 	196024 	254935 	304371 	275279 	273463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	176000 	158000 	168000 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,LV	: 	247945 	241587 	250130 	421957 	440968 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,MT	118676 	83884 	82063 	77020 b	68171 	63368 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,NL	3545435 	2405810 	2381623 	2079054 	2137344 	2262696 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,NO	4893642 	4414742 	4638610 	5506929 	4000421 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,PL	2733580 	2338232 	2076310 	2028682 b	5112044 	6864346 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,PT	1448564 	1555275 	1613535 	1452535 	1281981 	1204183 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,RO	631666 	536825 	677227 	531248 	504579 	413298 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,SE	: 	7333819 	4960039 	6742129 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,SI	537237 	517326 	519113 	485691 	420346 	484706 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,SK	1648449 	1507185 u	1387908 	1354797 u	1161459 b	1197094 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE1,WORLD,T,UK	: 	: 	: 	: 	23515460 	24955335 	: 	: 	: 	: 	: 	: 	: 	: 	30146000 	29100000 	30200000 	32100000 	22200000 	17600000 	20000000 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,AT	115664 u	138809 	110189 u	118679 	78503 u	74203 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,BE	: u	6226 	: u	: u	: u	68418 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,BG	: c	: u	: u	: u	27877 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,CH	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,CY	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,CZ	: c	: u	: u	: u	72001 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,DE	1484281 u	1864490 	1714236 	2410722 	1341106 	1730116 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,DK	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,EA	: 	: 	: 	5372688 e	4632360 e	5411132 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,EE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,EL	: 	47334 	31051 u	45129 	38498 	32717 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,ES	318484 	407039 	213666 b	765729 	706495 	1188045 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,EU27	: 	: 	5127244 e	6901341 e	5887811 e	6777188 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,EU28	: 	: 	5150134 e	6930302 e	5927050 e	6827932 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,FI	: c	: u	94730 u	73041 u	82345 u	152952 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,FR	1609042 	1220408 	1231069 	1596326 	2005438 	1871885 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,HR	: u	45371 u	: u	32662 u	39441 u	50868 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,HU	: c	: u	: u	: u	: u	56889 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,IE	: c	: u	: u	25861 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,F,IT	: u	: u	: u	: u	: u	141709 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
