unit,purpose,duration,partner,isced11,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PROF,N_GE4,DOM,TOTAL,DK	: 	1183754 	1732463 	: u	3458032 u	640344 u
NR,PROF,N_GE4,DOM,TOTAL,EA	: 	: 	: 	: 	106149351 e	119134103 e
NR,PROF,N_GE4,DOM,TOTAL,EE	216726 u	460198 u	370196 u	211523 u	99882 u	: u
NR,PROF,N_GE4,DOM,TOTAL,EL	: 	2420258 	1461608 	2570063 	1842576 	2252018 
NR,PROF,N_GE4,DOM,TOTAL,ES	8942677 	11153493 	7054740 	17472077 	20772789 	30142229 
NR,PROF,N_GE4,DOM,TOTAL,EU27	: 	: 	128471191 e	: 	142657600 e	168393985 e
NR,PROF,N_GE4,DOM,TOTAL,EU28	: 	: 	130054173 e	: 	144447087 e	169792132 e
NR,PROF,N_GE4,DOM,TOTAL,FI	2376930 	2307806 	1830529 	2242652 	1702957 	2681324 
NR,PROF,N_GE4,DOM,TOTAL,FR	35926454 	26229332 	26189140 	36358169 	36466981 	39050885 
NR,PROF,N_GE4,DOM,TOTAL,HR	1991386 	884067 	1520565 u	2440304 	1780085 	1398706 
NR,PROF,N_GE4,DOM,TOTAL,HU	106259 u	251947 u	137766 u	151035 u	144708 u	1353998 
NR,PROF,N_GE4,DOM,TOTAL,IE	169744 u	166840 u	130241 u	266365 	89314 u	217089 u
NR,PROF,N_GE4,DOM,TOTAL,IT	5224552 u	5521589 	7570415 	7265484 	3555458 	5880811 
NR,PROF,N_GE4,DOM,TOTAL,LT	152823 	156724 	177588 	162277 	165755 	151925 
NR,PROF,N_GE4,DOM,TOTAL,LU	: 	: 	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,TOTAL,LV	: 	: c	: u	: u	241005 u	264711 u
NR,PROF,N_GE4,DOM,TOTAL,MT	: c	: c	: c	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,NL	1008781 u	861646 u	386347 u	323590 u	375934 u	442880 u
NR,PROF,N_GE4,DOM,TOTAL,NO	3687083 	4221272 	3408440 	5696952 	3551170 	: 
NR,PROF,N_GE4,DOM,TOTAL,PL	4068506 	3439381 	3880966 	3256687 	6823043 	10078799 
NR,PROF,N_GE4,DOM,TOTAL,PT	1369927 	1747580 	2056839 	1725721 	2770093 	1402040 
NR,PROF,N_GE4,DOM,TOTAL,RO	4502868 	3810421 	5093814 	4640978 	4746040 	4771800 
NR,PROF,N_GE4,DOM,TOTAL,SE	: 	5474336 	3900817 	5297473 	: 	: 
NR,PROF,N_GE4,DOM,TOTAL,SI	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,SK	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,UK	: 	: 	: 	: 	17283008 	20736131 
NR,PROF,N_GE4,DOM,UNK,BE	: u	47190 	112163 u	: u	: u	620836 u
NR,PROF,N_GE4,DOM,UNK,BG	: c	284183 u	: u	: u	406749 u	: u
NR,PROF,N_GE4,DOM,UNK,CH	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,CY	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,CZ	604769 u	642375 u	371542 u	585557 u	943518 	625657 u
NR,PROF,N_GE4,DOM,UNK,DE	37024782 	42803195 	46522198 	47557603 	35926352 	33857415 
NR,PROF,N_GE4,DOM,UNK,DK	: 	1183754 	1732463 	: u	3458032 u	640344 u
NR,PROF,N_GE4,DOM,UNK,EA	: 	: 	: 	: 	78732831 e	82587114 e
NR,PROF,N_GE4,DOM,UNK,EL	: 	2420258 	1461608 	2570063 	1842576 	2252018 
NR,PROF,N_GE4,DOM,UNK,EU27	: 	: 	106302239 e	: 	109724257 e	113197778 e
NR,PROF,N_GE4,DOM,UNK,EU28	: 	: 	107912209 e	: 	109709151 e	113179921 e
NR,PROF,N_GE4,DOM,UNK,FR	35926454 	26229332 	26189140 	36358169 	36466981 	39050885 
NR,PROF,N_GE4,DOM,UNK,HR	1991386 	884067 	1520565 u	2440304 	: 	: 
NR,PROF,N_GE4,DOM,UNK,HU	: 	: 	: 	151035 u	144708 u	1353998 
NR,PROF,N_GE4,DOM,UNK,IE	169744 u	166840 u	130241 u	266365 	89314 u	217089 u
NR,PROF,N_GE4,DOM,UNK,IT	5224552 u	5521589 	7570415 	7265484 	3555458 	5880811 
NR,PROF,N_GE4,DOM,UNK,LT	152823 	156724 	177588 	162277 	165755 	151925 
NR,PROF,N_GE4,DOM,UNK,LU	: 	: 	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,UNK,MT	: c	: 	: 	: 	: u	: u
NR,PROF,N_GE4,DOM,UNK,NO	3687083 	4221272 	3408440 	5696952 	3551170 	: 
NR,PROF,N_GE4,DOM,UNK,PL	4068506 	3439381 	3880966 	3256687 	6823043 	10078799 
NR,PROF,N_GE4,DOM,UNK,PT	: 	: 	: 	1725721 	: 	: 
NR,PROF,N_GE4,DOM,UNK,RO	: 	: 	: 	: 	: 	4771800 
NR,PROF,N_GE4,DOM,UNK,SE	: 	5474336 	3900817 	5297473 	: 	: 
NR,PROF,N_GE4,DOM,UNK,SI	: c	: 	: 	: 	: 	: 
NR,PROF,N_GE4,DOM,UNK,SK	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,UNK,UK	: 	: 	: 	: 	17283008 	20736131 
NR,PROF,N_GE4,OUT,ED0-2,AT	703354 u	: u	1101049 u	: u	: u	572907 u
NR,PROF,N_GE4,OUT,ED0-2,EA	: 	: 	: 	: 	3640255 e	4352494 e
NR,PROF,N_GE4,OUT,ED0-2,EE	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,OUT,ED0-2,ES	: c	1420865 u	: u	2035046 	1215864 	1503873 
NR,PROF,N_GE4,OUT,ED0-2,EU27	: 	: 	4272229 e	: 	3756197 e	5318827 e
NR,PROF,N_GE4,OUT,ED0-2,EU28	: 	: 	4267028 e	: 	4350229 e	5442157 e
NR,PROF,N_GE4,OUT,ED0-2,FI	1060376 u	1192240 u	: u	: u	: u	961507 u
NR,PROF,N_GE4,OUT,ED0-2,HR	: 	: 	: 	: 	: u	: u
NR,PROF,N_GE4,OUT,ED0-2,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,ED0-2,LV	: 	: 	: u	: u	: 	: u
NR,PROF,N_GE4,OUT,ED0-2,MT	: 	: c	: c	: u	: 	: 
NR,PROF,N_GE4,OUT,ED0-2,NL	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,ED0-2,PT	1074043 u	843861 u	1089557 u	: 	976637 u	1093785 u
NR,PROF,N_GE4,OUT,ED0-2,RO	: 	: 	: u	: u	: u	: 
NR,PROF,N_GE4,OUT,ED0-2,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,ED3_4,AT	2365416 	1816355 	2237822 	2331820 	2753172 	2711171 
NR,PROF,N_GE4,OUT,ED3_4,EA	: 	: 	: 	: 	10113487 e	9129220 e
NR,PROF,N_GE4,OUT,ED3_4,EE	628217 u	638088 	1351377 	822424 	1109010 	347817 u
NR,PROF,N_GE4,OUT,ED3_4,ES	940068 u	1486043 u	922050 u	3117045 	3768113 	1823077 
NR,PROF,N_GE4,OUT,ED3_4,EU27	: 	: 	9299591 e	: 	11006777 e	25517674 e
NR,PROF,N_GE4,OUT,ED3_4,EU28	: 	: 	9288270 e	: 	13062061 e	26609446 e
NR,PROF,N_GE4,OUT,ED3_4,FI	1624259 u	2444358 u	1380627 u	1092960 u	1102041 u	2454293 
NR,PROF,N_GE4,OUT,ED3_4,HR	: 	: 	: 	: 	2023782 u	1075796 u
NR,PROF,N_GE4,OUT,ED3_4,LU	: 	: 	: 	: 	: 	110089 u
NR,PROF,N_GE4,OUT,ED3_4,LV	: 	262429 u	: u	: u	678990 u	493689 u
NR,PROF,N_GE4,OUT,ED3_4,MT	: 	190793 u	135459 u	190181 u	: 	: 
NR,PROF,N_GE4,OUT,ED3_4,NL	3374524 	1208918 u	717392 u	: u	337295 u	: u
NR,PROF,N_GE4,OUT,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,ED3_4,PT	567956 u	436647 u	671792 u	: 	562509 u	582215 u
NR,PROF,N_GE4,OUT,ED3_4,RO	: c	: u	: u	: 	: u	: 
NR,PROF,N_GE4,OUT,ED3_4,SI	: 	546212 u	526349 u	543051 u	480106 	354213 
NR,PROF,N_GE4,OUT,ED5-8,AT	1277401 	2684816 	2996231 	3906689 	2332918 	2226709 
NR,PROF,N_GE4,OUT,ED5-8,EA	: 	: 	: 	: 	15657499 e	16602086 e
NR,PROF,N_GE4,OUT,ED5-8,EE	758448 	725450 	640105 	561820 	304321 	341478 u
NR,PROF,N_GE4,OUT,ED5-8,ES	5530345 	4640267 	4723064 	6876454 	5191082 	5865540 
NR,PROF,N_GE4,OUT,ED5-8,EU27	: 	: 	19081806 e	: 	16478299 e	24881036 e
NR,PROF,N_GE4,OUT,ED5-8,EU28	: 	: 	19058576 e	: 	18159142 e	25733529 e
NR,PROF,N_GE4,OUT,ED5-8,FI	3183974 	3237271 	3323466 	3150097 	3091203 	3970054 
NR,PROF,N_GE4,OUT,ED5-8,HR	: 	: 	: 	: 	1656092 	840785 
NR,PROF,N_GE4,OUT,ED5-8,LU	: 	: 	: 	: 	: 	438860 
NR,PROF,N_GE4,OUT,ED5-8,LV	: 	351749 u	: u	: u	539142 u	480251 u
NR,PROF,N_GE4,OUT,ED5-8,MT	: 	107210 	183303 	202721 	: 	: 
NR,PROF,N_GE4,OUT,ED5-8,NL	3423546 	2659014 	2756568 	3027582 	3107823 	2435006 
NR,PROF,N_GE4,OUT,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,ED5-8,PT	676393 	923166 	1301993 	: 	1141635 	809088 
NR,PROF,N_GE4,OUT,ED5-8,RO	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,OUT,ED5-8,SI	: 	383599 u	415184 	352308 	486596 u	513307 
NR,PROF,N_GE4,OUT,TOTAL,AT	4346172 	4803943 	6335101 	6549817 	5296657 	5510787 
NR,PROF,N_GE4,OUT,TOTAL,BE	3574455 b	4851055 	3806287 	3441613 	4109505 	13795146 
NR,PROF,N_GE4,OUT,TOTAL,BG	240344 u	: u	261870 u	: u	438797 u	373885 u
NR,PROF,N_GE4,OUT,TOTAL,CH	: 	2821384 	3444601 	3886354 	2990828 u	3584039 u
NR,PROF,N_GE4,OUT,TOTAL,CY	1167149 	927652 	1170808 	1478260 	894329 	2192543 
NR,PROF,N_GE4,OUT,TOTAL,CZ	1399632 u	816890 u	1589199 u	1348750 u	1205281 u	1676241 
NR,PROF,N_GE4,OUT,TOTAL,DE	49458567 	51044010 	29268738 	46838848 	46187076 	48441746 
NR,PROF,N_GE4,OUT,TOTAL,DK	: 	2556893 	4908622 	3503239 	3259614 	5416094 
NR,PROF,N_GE4,OUT,TOTAL,EA	: 	: 	: 	: 	103516568 e	120955563 e
NR,PROF,N_GE4,OUT,TOTAL,EE	1556261 	1534361 	2237838 	1471622 	1471739 	689294 
NR,PROF,N_GE4,OUT,TOTAL,EL	: 	498346 	539496 	764339 	910439 	603280 
NR,PROF,N_GE4,OUT,TOTAL,ES	6946647 	7547175 	6272085 	12028545 	10175058 	9192490 
NR,PROF,N_GE4,OUT,TOTAL,EU27	: 	: 	115251628 e	: 	171966889 e	192272819 e
NR,PROF,N_GE4,OUT,TOTAL,EU28	: 	: 	117335744 e	: 	176277674 e	194318872 e
NR,PROF,N_GE4,OUT,TOTAL,FI	5868609 	6873868 	4950970 	6038437 	4452747 	7385855 
NR,PROF,N_GE4,OUT,TOTAL,FR	12997126 	9030016 	8062653 	10869082 	13076446 	12730196 
NR,PROF,N_GE4,OUT,TOTAL,HR	1954888 	1825325 	1944587 	6208454 	4264879 	2038484 
NR,PROF,N_GE4,OUT,TOTAL,HU	1003926 	1126662 	1079109 	945979 	808831 	1021532 
NR,PROF,N_GE4,OUT,TOTAL,IE	1805333 	3047901 	1864498 	1907735 	1587749 	1281234 
NR,PROF,N_GE4,OUT,TOTAL,IT	7706122 u	10248825 u	7599001 u	8917118 	3778714 u	10517071 
NR,PROF,N_GE4,OUT,TOTAL,LT	1678009 	1592328 	1502332 	1364538 	1334635 	1578701 
NR,PROF,N_GE4,OUT,TOTAL,LU	: 	325477 	426370 	612660 	564207 	631988 
NR,PROF,N_GE4,OUT,TOTAL,LV	: 	614178 u	498953 u	459538 u	1218133 	1001044 
NR,PROF,N_GE4,OUT,TOTAL,MT	334796 	314789 	370435 	395132 	361422 	299950 
NR,PROF,N_GE4,OUT,TOTAL,NL	6967005 	4165277 	3746135 	4098721 	4339048 	3371987 
NR,PROF,N_GE4,OUT,TOTAL,NO	3462073 	3348741 	3757802 	5016444 	4589310 	: 
NR,PROF,N_GE4,OUT,TOTAL,PL	8228671 	7021811 	7044484 	6308040 	23765159 	17314152 
NR,PROF,N_GE4,OUT,TOTAL,PT	2318392 	2203675 	3063342 	1976515 	2680781 	2485088 
NR,PROF,N_GE4,OUT,TOTAL,RO	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,TOTAL,SE	: 	1979472 u	1469786 u	2550278 u	: 	: 
NR,PROF,N_GE4,OUT,TOTAL,SI	738611 	953009 	1005099 	912220 	991602 	895039 
NR,PROF,N_GE4,OUT,TOTAL,SK	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,TOTAL,UK	: 	: 	: 	: 	33538923 	33106515 
NR,PROF,N_GE4,OUT,UNK,BE	3574455 b	4851055 	3806287 	3441613 	4109505 	13795146 
NR,PROF,N_GE4,OUT,UNK,BG	240344 u	: u	261870 u	: u	438797 u	373885 u
NR,PROF,N_GE4,OUT,UNK,CH	: 	2821384 	3444601 	3886354 	2990828 u	3584039 u
NR,PROF,N_GE4,OUT,UNK,CY	1167149 	927652 	1170808 	1478260 	894329 	2192543 
NR,PROF,N_GE4,OUT,UNK,CZ	1399632 u	816890 u	1589199 u	1348750 u	1205281 u	1676241 
NR,PROF,N_GE4,OUT,UNK,DE	49458567 	51044010 	29268738 	46838848 	46187076 	48441746 
NR,PROF,N_GE4,OUT,UNK,DK	: 	2556893 	4908622 	3503239 	3259614 	5416094 
NR,PROF,N_GE4,OUT,UNK,EA	: 	: 	: 	: 	74105327 e	90871762 e
NR,PROF,N_GE4,OUT,UNK,EL	: 	498346 	539496 	764339 	910439 	603280 
NR,PROF,N_GE4,OUT,UNK,EU27	: 	: 	82598001 e	: 	140725616 e	136555282 e
NR,PROF,N_GE4,OUT,UNK,EU28	: 	: 	84721870 e	: 	140706241 e	136533740 e
NR,PROF,N_GE4,OUT,UNK,FR	12997126 	9030016 	8062653 	10869082 	13076446 	12730196 
NR,PROF,N_GE4,OUT,UNK,HR	1954888 	1825325 	1944587 	6208454 	: 	: 
NR,PROF,N_GE4,OUT,UNK,HU	1003926 	1126662 	1079109 	945979 	808831 	1021532 
NR,PROF,N_GE4,OUT,UNK,IE	1805333 	3047901 	1864498 	1907735 	1587749 	1281234 
NR,PROF,N_GE4,OUT,UNK,IT	7706122 u	10248825 u	7599001 u	8917118 	3778714 u	10517071 
NR,PROF,N_GE4,OUT,UNK,LT	1678009 	1592328 	1502332 	1364538 	1334635 	1578701 
NR,PROF,N_GE4,OUT,UNK,LU	: 	325477 	426370 	612660 	564207 	: 
NR,PROF,N_GE4,OUT,UNK,MT	334796 	: 	: 	: 	361422 	299950 
NR,PROF,N_GE4,OUT,UNK,NL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,UNK,NO	3462073 	3348741 	3757802 	5016444 	4589310 	: 
NR,PROF,N_GE4,OUT,UNK,PL	8228671 	7021811 	7044484 	6308040 	23765159 	17314152 
NR,PROF,N_GE4,OUT,UNK,PT	: 	: 	: 	1976515 	: 	: 
NR,PROF,N_GE4,OUT,UNK,RO	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,OUT,UNK,SE	: 	1979472 u	1469786 u	2550278 u	: 	: 
NR,PROF,N_GE4,OUT,UNK,SI	738611 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,OUT,UNK,SK	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,OUT,UNK,UK	: 	: 	: 	: 	33538923 	33106515 
NR,PROF,N_GE4,WORLD,ED0-2,AT	1032078 u	725148 u	1582825 u	461718 u	554985 u	742284 u
NR,PROF,N_GE4,WORLD,ED0-2,EA	: 	: 	: 	: 	11208105 e	12590846 e
NR,PROF,N_GE4,WORLD,ED0-2,EE	: c	304988 u	352510 u	: u	: u	: 
NR,PROF,N_GE4,WORLD,ED0-2,ES	3207404 	4726790 	2743490 	6437376 	7146061 	8492864 
NR,PROF,N_GE4,WORLD,ED0-2,EU27	: 	: 	9759712 e	: 	12155701 e	17465359 e
NR,PROF,N_GE4,WORLD,ED0-2,EU28	: 	: 	9747831 e	: 	13129173 e	17625762 e
NR,PROF,N_GE4,WORLD,ED0-2,FI	1532679 u	1770532 u	: u	2273442 u	: u	1299282 u
NR,PROF,N_GE4,WORLD,ED0-2,HR	: 	: 	: 	: 	: u	: u
NR,PROF,N_GE4,WORLD,ED0-2,HU	: c	: u	: u	: 	: 	: 
NR,PROF,N_GE4,WORLD,ED0-2,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,ED0-2,LV	: 	: c	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,ED0-2,MT	: 	: c	: c	: u	: 	: 
NR,PROF,N_GE4,WORLD,ED0-2,NL	: c	: u	: u	: u	923129 u	: u
NR,PROF,N_GE4,WORLD,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,ED0-2,PT	1643121 	1378146 	1957309 	: 	2113394 	1755458 
NR,PROF,N_GE4,WORLD,ED0-2,RO	897513 	610480 	1110453 	744993 	739012 	: 
NR,PROF,N_GE4,WORLD,ED0-2,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,ED3_4,AT	3520944 	2819770 	3499016 	3392926 	3529064 	3874659 
NR,PROF,N_GE4,WORLD,ED3_4,EA	: 	: 	: 	: 	19855141 e	25012263 e
NR,PROF,N_GE4,WORLD,ED3_4,EE	783262 	915011 	1546115 	935315 	1170281 	367070 u
NR,PROF,N_GE4,WORLD,ED3_4,ES	2673991 	4167460 	2700202 	9566028 	11068004 	14263336 
NR,PROF,N_GE4,WORLD,ED3_4,EU27	: 	: 	18911975 e	: 	24415015 e	49609631 e
NR,PROF,N_GE4,WORLD,ED3_4,EU28	: 	: 	18888952 e	: 	27338197 e	51815551 e
NR,PROF,N_GE4,WORLD,ED3_4,FI	2639496 	3289897 	2468308 	2374518 	2004669 	4178905 
NR,PROF,N_GE4,WORLD,ED3_4,HR	: 	: 	: 	: 	2879563 u	2173338 
NR,PROF,N_GE4,WORLD,ED3_4,HU	: c	137300 u	: u	: 	: 	: 
NR,PROF,N_GE4,WORLD,ED3_4,LU	: 	: 	: 	: 	: 	110089 u
NR,PROF,N_GE4,WORLD,ED3_4,LV	: 	313550 u	: u	249814 u	861013 u	672629 
NR,PROF,N_GE4,WORLD,ED3_4,MT	: 	193626 u	135875 u	191973 u	: 	: 
NR,PROF,N_GE4,WORLD,ED3_4,NL	3783024 	1567523 u	834845 u	921440 u	444465 u	927058 u
NR,PROF,N_GE4,WORLD,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,ED3_4,PT	890218 	918655 	1255436 	: 	1120666 	903471 
NR,PROF,N_GE4,WORLD,ED3_4,RO	3236831 	2751304 	3228038 	3227152 	3306055 	: 
NR,PROF,N_GE4,WORLD,ED3_4,SI	: 	567864 	599329 u	555128 u	515555 	384596 
NR,PROF,N_GE4,WORLD,ED5-8,AT	2106054 	3457958 	3537862 	4662947 	2845619 	2645505 
NR,PROF,N_GE4,WORLD,ED5-8,EA	: 	: 	: 	: 	25764515 e	29027681 e
NR,PROF,N_GE4,WORLD,ED5-8,EE	797242 	774559 	709409 	652022 	337495 	370389 u
NR,PROF,N_GE4,WORLD,ED5-8,ES	10007929 	9806418 	7883132 	13497218 	12733782 	16578518 
NR,PROF,N_GE4,WORLD,ED5-8,EU27	: 	: 	26150892 e	: 	27603900 e	43838754 e
NR,PROF,N_GE4,WORLD,ED5-8,EU28	: 	: 	26119056 e	: 	29841999 e	44956030 e
NR,PROF,N_GE4,WORLD,ED5-8,FI	4073364 	4121245 	3979756 	3633129 	3772992 	4588991 
NR,PROF,N_GE4,WORLD,ED5-8,HR	: 	: 	: 	: 	2205910 	1103672 
NR,PROF,N_GE4,WORLD,ED5-8,HU	: c	: u	: u	: 	: 	: 
NR,PROF,N_GE4,WORLD,ED5-8,LU	: 	: 	: 	: 	: 	438860 
NR,PROF,N_GE4,WORLD,ED5-8,LV	: 	361541 u	311048 u	: u	584949 u	522399 u
NR,PROF,N_GE4,WORLD,ED5-8,MT	: 	110067 	191016 	206256 	: 	: 
NR,PROF,N_GE4,WORLD,ED5-8,NL	3986076 	3034069 	3018233 	3224614 	3347388 	2627706 
NR,PROF,N_GE4,WORLD,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,ED5-8,PT	1154980 	1654454 	1907436 	: 	2216814 	1228199 
NR,PROF,N_GE4,WORLD,ED5-8,RO	433563 	564281 	787885 	680607 	810731 	: 
NR,PROF,N_GE4,WORLD,ED5-8,SI	: 	427012 	426367 	383424 	507264 u	545943 
NR,PROF,N_GE4,WORLD,TOTAL,AT	6659075 	7002877 	8619704 	8517591 	6929668 	7262447 
NR,PROF,N_GE4,WORLD,TOTAL,BE	3679858 b	4898245 	3918450 	3521603 	4215144 	14415982 
NR,PROF,N_GE4,WORLD,TOTAL,BG	425996 u	596926 u	456720 u	291169 u	845546 	631098 u
NR,PROF,N_GE4,WORLD,TOTAL,CH	: 	3134547 	3764283 	4197837 	3129346 u	3721383 u
NR,PROF,N_GE4,WORLD,TOTAL,CY	1173014 	933786 	1180519 	1497462 	944037 	2222519 
NR,PROF,N_GE4,WORLD,TOTAL,CZ	2004401 	1459266 	1960741 	1934307 	2148799 	2301899 
NR,PROF,N_GE4,WORLD,TOTAL,DE	86483350 	93847205 	75790935 	94396451 	82113428 	82299161 
NR,PROF,N_GE4,WORLD,TOTAL,DK	: 	3740646 	6641086 	3975317 	6717647 	6056437 
NR,PROF,N_GE4,WORLD,TOTAL,EA	: 	: 	: 	: 	209665919 e	240089666 e
NR,PROF,N_GE4,WORLD,TOTAL,EE	1772987 	1994559 	2608034 	1683145 	1571621 	737459 
NR,PROF,N_GE4,WORLD,TOTAL,EL	: 	2918604 	2001103 	3334402 	2753016 	2855298 
NR,PROF,N_GE4,WORLD,TOTAL,ES	15889324 	18700668 	13326824 	29500622 	30947847 	39334719 
NR,PROF,N_GE4,WORLD,TOTAL,EU27	: 	: 	243722819 e	: 	314624489 e	360666804 e
NR,PROF,N_GE4,WORLD,TOTAL,EU28	: 	: 	247389917 e	: 	320724761 e	364111005 e
NR,PROF,N_GE4,WORLD,TOTAL,FI	8245539 	9181674 	6781499 	8281089 	6155704 	10067178 
NR,PROF,N_GE4,WORLD,TOTAL,FR	48923580 	35259347 	34251793 	47227252 	49543428 	51781081 
NR,PROF,N_GE4,WORLD,TOTAL,HR	3946274 	2709392 	3465151 	8648758 	6044964 	3437189 
NR,PROF,N_GE4,WORLD,TOTAL,HU	1110185 	1378609 	1216875 	1097014 	953539 	2375530 
NR,PROF,N_GE4,WORLD,TOTAL,IE	1975077 	3214740 	1994739 	2174100 	1677062 	1498322 
NR,PROF,N_GE4,WORLD,TOTAL,IT	12930674 	15770414 	15169415 	16182602 	7334172 	16397882 
NR,PROF,N_GE4,WORLD,TOTAL,LT	1830832 	1749051 	1679920 	1526815 	1500390 	1730626 
NR,PROF,N_GE4,WORLD,TOTAL,LU	: 	325477 	437611 	612660 	566501 	631988 
NR,PROF,N_GE4,WORLD,TOTAL,LV	: 	680976 u	525472 u	614817 u	1459138 	1265755 
NR,PROF,N_GE4,WORLD,TOTAL,MT	338407 	322512 	378564 	400459 	365907 	309353 
NR,PROF,N_GE4,WORLD,TOTAL,NL	7975787 	5026922 	4132482 	4422311 	4714982 	3814867 
NR,PROF,N_GE4,WORLD,TOTAL,NO	7149156 	7570012 	7166243 	10713396 	8140480 	: 
NR,PROF,N_GE4,WORLD,TOTAL,PL	12297177 	10461192 	10925450 	9564727 	30588203 	27392951 
NR,PROF,N_GE4,WORLD,TOTAL,PT	3688319 	3951254 	5120181 	3702236 	5450874 	3887129 
NR,PROF,N_GE4,WORLD,TOTAL,RO	4567908 	3926066 	5126376 	4652753 	4855798 	4779807 
NR,PROF,N_GE4,WORLD,TOTAL,SE	: 	7453808 	5370603 	7847751 	: 	: 
NR,PROF,N_GE4,WORLD,TOTAL,SI	780522 	1026274 	1113116 	959057 	1050092 	969235 
NR,PROF,N_GE4,WORLD,TOTAL,SK	: c	: u	: u	: u	3179644 u	1406094 u
NR,PROF,N_GE4,WORLD,TOTAL,UK	: 	: 	: 	: 	50821931 	53842646 
NR,PROF,N_GE4,WORLD,UNK,BE	3679858 b	4898245 	3918450 	3521603 	4215144 	14415982 
NR,PROF,N_GE4,WORLD,UNK,BG	425996 u	596926 u	456720 u	291169 u	845546 	631098 u
NR,PROF,N_GE4,WORLD,UNK,CH	: 	3134547 	3764283 	4197837 	3129346 u	3721383 u
NR,PROF,N_GE4,WORLD,UNK,CY	1173014 	933786 	1180519 	1497462 	944037 	2222519 
NR,PROF,N_GE4,WORLD,UNK,CZ	2004401 	1459266 	1960741 	1934307 	2148799 	2301899 
NR,PROF,N_GE4,WORLD,UNK,DE	86483350 	93847205 	75790935 	94396451 	82113428 	82299161 
NR,PROF,N_GE4,WORLD,UNK,DK	: 	3740646 	6641086 	3975317 	6717647 	6056437 
NR,PROF,N_GE4,WORLD,UNK,EA	: 	: 	: 	: 	152838158 e	173458876 e
NR,PROF,N_GE4,WORLD,UNK,EL	: 	2918604 	2001103 	3334402 	2753016 	2855298 
NR,PROF,N_GE4,WORLD,UNK,EU27	: 	: 	188900240 e	: 	250449873 e	249753060 e
NR,PROF,N_GE4,WORLD,UNK,EU28	: 	: 	192634079 e	: 	250415392 e	249713661 e
NR,PROF,N_GE4,WORLD,UNK,FR	48923580 	35259347 	34251793 	47227252 	49543428 	51781081 
NR,PROF,N_GE4,WORLD,UNK,HR	3946274 	2709392 	3465151 	8648758 	: 	: 
NR,PROF,N_GE4,WORLD,UNK,HU	1003926 	1126662 	1079109 	1097014 	953539 	2375530 
NR,PROF,N_GE4,WORLD,UNK,IE	1975077 	3214740 	1994739 	2174100 	1677062 	1498322 
NR,PROF,N_GE4,WORLD,UNK,IT	12930674 	15770414 	15169415 	16182602 	7334172 	16397882 
NR,PROF,N_GE4,WORLD,UNK,LT	1830832 	1749051 	1679920 	1526815 	1500390 	1730626 
NR,PROF,N_GE4,WORLD,UNK,LU	: 	325477 	437611 	612660 	566501 	: 
NR,PROF,N_GE4,WORLD,UNK,MT	338407 	: 	: 	: 	365907 	309353 
NR,PROF,N_GE4,WORLD,UNK,NL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,UNK,NO	7149156 	7570012 	7166243 	10713396 	8140480 	: 
NR,PROF,N_GE4,WORLD,UNK,PL	12297177 	10461192 	10925450 	9564727 	30588203 	27392951 
NR,PROF,N_GE4,WORLD,UNK,PT	: 	: 	: 	3702236 	: 	: 
NR,PROF,N_GE4,WORLD,UNK,RO	: 	: 	: 	: 	: 	4779807 
