unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PROF,N_GE4,WORLD,ACT_INAC,DE	86483350 	93847205 	75790935 	94396451 	82113428 	82299161 
NR,PROF,N_GE4,WORLD,ACT_INAC,DK	: 	3740646 	6641086 	3975317 	6717647 b	6056437 
NR,PROF,N_GE4,WORLD,ACT_INAC,EA	: 	: 	: 	: 	209665919 e	240089666 e
NR,PROF,N_GE4,WORLD,ACT_INAC,EE	1772987 	1994559 	2608034 	1683145 	1571621 	737459 
NR,PROF,N_GE4,WORLD,ACT_INAC,EL	: 	2918604 	2001103 	3334402 	2753016 	2855298 
NR,PROF,N_GE4,WORLD,ACT_INAC,ES	15889324 	18700668 	13326824 b	29500622 	30947847 	39334719 
NR,PROF,N_GE4,WORLD,ACT_INAC,EU27	: 	: 	243722819 e	: 	314624489 e	360666804 e
NR,PROF,N_GE4,WORLD,ACT_INAC,EU28	: 	: 	247389917 e	: 	320724761 e	364111005 e
NR,PROF,N_GE4,WORLD,ACT_INAC,FI	8245539 	9181674 	6781499 	8281089 	6155704 	10067178 
NR,PROF,N_GE4,WORLD,ACT_INAC,FR	48923580 	35259347 	34251793 	47227252 	49543428 	51781081 
NR,PROF,N_GE4,WORLD,ACT_INAC,HR	3946274 	2709392 	3465151 	8648758 	6044964 	3437189 
NR,PROF,N_GE4,WORLD,ACT_INAC,HU	1110185 	1378609 	1216875 	1097014 	953539 	2375530 
NR,PROF,N_GE4,WORLD,ACT_INAC,IE	1975077 	3214740 	1994739 	2174100 	1677062 	1498322 
NR,PROF,N_GE4,WORLD,ACT_INAC,IT	12930674 	15770414 	15169415 	16182602 b	7334172 	16397882 
NR,PROF,N_GE4,WORLD,ACT_INAC,LT	1830832 	1749051 	1679920 	1526815 	1500390 	1730626 
NR,PROF,N_GE4,WORLD,ACT_INAC,LU	: 	325477 	437611 	612660 	566501 	631988 
NR,PROF,N_GE4,WORLD,ACT_INAC,LV	: 	680976 u	525472 u	614817 u	1459138 	1265755 
NR,PROF,N_GE4,WORLD,ACT_INAC,MT	338407 	322512 	378564 	400459 b	365907 	309353 
NR,PROF,N_GE4,WORLD,ACT_INAC,NL	7975787 	5026922 	4132482 	4422311 	4714982 	3814867 
NR,PROF,N_GE4,WORLD,ACT_INAC,NO	7149156 	: 	7166243 	10713396 	8140480 	: 
NR,PROF,N_GE4,WORLD,ACT_INAC,PL	12297177 	10461192 	10925450 	9564727 b	30588203 	27392951 
NR,PROF,N_GE4,WORLD,ACT_INAC,PT	3688319 	3951254 	5120181 	3702236 	5450874 	3887129 
NR,PROF,N_GE4,WORLD,ACT_INAC,RO	4567908 	3926066 	5126376 	4652753 	4855798 	4779807 
NR,PROF,N_GE4,WORLD,ACT_INAC,SE	: 	7453808 	5370603 	7847751 	: 	: 
NR,PROF,N_GE4,WORLD,ACT_INAC,SI	780522 	1026274 	1113116 	959057 	1050092 	969235 
NR,PROF,N_GE4,WORLD,ACT_INAC,SK	: c	: u	: u	: u	3179644 bu	1406094 u
NR,PROF,N_GE4,WORLD,ACT_INAC,UK	: 	: 	: 	: 	50821931 	53842646 
NR,PROF,N_GE4,WORLD,EDUC,AT	1558486 u	1176678 u	1960184 	1310295 u	662322 u	1431409 u
NR,PROF,N_GE4,WORLD,EDUC,EA	: 	: 	: 	: 	3824044 e	5231314 e
NR,PROF,N_GE4,WORLD,EDUC,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,EDUC,ES	: c	: u	: u	: u	275408 u	: u
NR,PROF,N_GE4,WORLD,EDUC,EU27	: 	: 	5383312 e	: 	3886491 e	7519987 e
NR,PROF,N_GE4,WORLD,EDUC,EU28	: 	: 	6021776 e	: 	3885956 e	7518801 e
NR,PROF,N_GE4,WORLD,EDUC,FI	1880470 u	: u	: u	: u	: u	1676439 u
NR,PROF,N_GE4,WORLD,EDUC,HR	: u	: 	: u	: u	: 	: 
NR,PROF,N_GE4,WORLD,EDUC,HU	: 	: u	: u	: 	: 	: 
NR,PROF,N_GE4,WORLD,EDUC,LV	: 	: 	: 	: u	: 	: 
NR,PROF,N_GE4,WORLD,EDUC,MT	: 	: 	: c	: 	: 	: 
NR,PROF,N_GE4,WORLD,EDUC,NL	777067 u	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,EDUC,PT	: c	631880 	788370 	: 	598259 	586564 u
NR,PROF,N_GE4,WORLD,EDUC,RO	: c	: u	: u	: u	: 	: u
NR,PROF,N_GE4,WORLD,EDUC,SI	: 	: u	: u	: u	191541 u	150970 u
NR,PROF,N_GE4,WORLD,EMP,AT	4558166 	5471018 	6195526 	6389961 	5129776 	5285210 
NR,PROF,N_GE4,WORLD,EMP,EA	: 	: 	: 	: 	48064615 e	56985628 e
NR,PROF,N_GE4,WORLD,EMP,EE	1605132 	1740995 	2067538 	1399770 	1321890 	661965 
NR,PROF,N_GE4,WORLD,EMP,ES	13352308 	15575911 	11332173 b	28045828 	29394574 	37117015 
NR,PROF,N_GE4,WORLD,EMP,EU27	: 	: 	39542596 e	: 	51445131 e	92609693 e
NR,PROF,N_GE4,WORLD,EMP,EU28	: 	: 	41731251 e	: 	51438048 e	92595084 e
NR,PROF,N_GE4,WORLD,EMP,FI	5765954 	7604781 	5350780 	5398419 	4667215 	7514287 
NR,PROF,N_GE4,WORLD,EMP,HR	3489725 	: 	1955401 	4134077 	: 	: 
NR,PROF,N_GE4,WORLD,EMP,HU	91559 u	222385 u	133696 u	: 	: 	: 
NR,PROF,N_GE4,WORLD,EMP,LU	: 	: 	: 	: 	: 	581295 
NR,PROF,N_GE4,WORLD,EMP,LV	: 	680976 u	525472 u	524184 u	1459138 	1218327 
NR,PROF,N_GE4,WORLD,EMP,MT	: 	320324 	363275 	: 	: 	: 
NR,PROF,N_GE4,WORLD,EMP,NL	6554971 	4251139 	3373093 	4026438 	3468128 	2916566 
NR,PROF,N_GE4,WORLD,EMP,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,EMP,PT	1152254 	2500177 	3329777 	: 	3256636 	2139884 
NR,PROF,N_GE4,WORLD,EMP,RO	1022984 	789053 	1071058 	964123 	1094454 	842613 
NR,PROF,N_GE4,WORLD,EMP,SI	: 	841327 	786453 	920947 	820499 	762395 
NR,PROF,N_GE4,WORLD,INAC_OTH,AT	479156 u	285484 u	387233 u	548344 u	600476 u	545829 u
NR,PROF,N_GE4,WORLD,INAC_OTH,EA	: 	: 	: 	: 	1826681 e	1968383 e
NR,PROF,N_GE4,WORLD,INAC_OTH,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,INAC_OTH,ES	: c	: u	: u	: u	423662 	417891 u
NR,PROF,N_GE4,WORLD,INAC_OTH,EU27	: 	: 	7089233 e	: 	5629432 e	7088049 e
NR,PROF,N_GE4,WORLD,INAC_OTH,EU28	: 	: 	7501454 e	: 	5628657 e	7086931 e
NR,PROF,N_GE4,WORLD,INAC_OTH,FI	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,INAC_OTH,HR	: u	: 	: u	: u	: 	: 
NR,PROF,N_GE4,WORLD,INAC_OTH,HU	: c	: u	: 	: 	: 	: 
NR,PROF,N_GE4,WORLD,INAC_OTH,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,INAC_OTH,LV	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,INAC_OTH,MT	: 	: u	: c	: 	: 	: 
NR,PROF,N_GE4,WORLD,INAC_OTH,NL	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,INAC_OTH,PT	: c	497936 	485935 	: 	237296 u	582331 
NR,PROF,N_GE4,WORLD,INAC_OTH,RO	3537564 	3128993 	3988377 	3655630 	3711842 	3927954 
NR,PROF,N_GE4,WORLD,INAC_OTH,SI	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,UNE,AT	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,WORLD,UNE,EA	: 	: 	: 	: 	2225487 e	2527904 e
NR,PROF,N_GE4,WORLD,UNE,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,UNE,ES	1572325 u	1955384 u	1687617 bu	1029108 	854203 	1218850 
NR,PROF,N_GE4,WORLD,UNE,EU27	: 	: 	2807436 e	: 	2312146 e	8649434 e
NR,PROF,N_GE4,WORLD,UNE,EU28	: 	: 	3465162 e	: 	2311828 e	8648069 e
NR,PROF,N_GE4,WORLD,UNE,FI	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,UNE,HR	: u	: 	: u	3253513 u	: 	: 
NR,PROF,N_GE4,WORLD,UNE,HU	: c	: 	: 	: 	: 	: 
NR,PROF,N_GE4,WORLD,UNE,LU	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,UNE,LV	: 	: 	: 	: u	: 	: 
NR,PROF,N_GE4,WORLD,UNE,MT	: 	: 	: c	: 	: 	: 
NR,PROF,N_GE4,WORLD,UNE,NL	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,UNE,PL	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE4,WORLD,UNE,PT	: c	321262 u	516098 u	: 	471858 u	578350 u
NR,PROF,N_GE4,WORLD,UNE,RO	: 	: 	: u	: u	: u	: u
NR,PROF,N_GE4,WORLD,UNE,SI	: 	: u	: u	: 	: u	: u
NR,PROF,N_GE4,WORLD,UNK,BE	3679858 b	4898245 	3918450 	3521603 	4215144 	14415982 
NR,PROF,N_GE4,WORLD,UNK,BG	425996 u	596926 u	456720 u	291169 u	845546 	631098 u
NR,PROF,N_GE4,WORLD,UNK,CH	: 	3134547 	3764283 	4197837 	3129346 u	3721383 u
NR,PROF,N_GE4,WORLD,UNK,CY	1173014 	933786 	1180519 	1497462 	944037 	2222519 
NR,PROF,N_GE4,WORLD,UNK,CZ	2004401 	1459266 	1960741 	1934307 	2148799 	2301899 
NR,PROF,N_GE4,WORLD,UNK,DE	86483350 	93847205 	75790935 	94396451 	82113428 	82299161 
NR,PROF,N_GE4,WORLD,UNK,DK	: 	3740646 	6641086 	3975317 	6717647 b	6056437 
NR,PROF,N_GE4,WORLD,UNK,EA	: 	: 	: 	: 	153725092 e	173376437 e
NR,PROF,N_GE4,WORLD,UNK,EL	: 	2918604 	2001103 	3334402 	2753016 	2855298 
NR,PROF,N_GE4,WORLD,UNK,EU27	: 	: 	188900240 e	: 	251351290 e	244799641 e
NR,PROF,N_GE4,WORLD,UNK,EU28	: 	: 	188670275 e	: 	257460273 e	248262119 e
NR,PROF,N_GE4,WORLD,UNK,FR	48923580 	35259347 	34251793 	47227252 	49543428 	51781081 
NR,PROF,N_GE4,WORLD,UNK,HR	: 	2709392 	: 	: 	6044964 	3437189 
NR,PROF,N_GE4,WORLD,UNK,HU	1003926 	1126662 	1079109 	1097014 	953539 	2375530 
NR,PROF,N_GE4,WORLD,UNK,IE	1975077 	3214740 	1994739 	2174100 	1677062 	1498322 
NR,PROF,N_GE4,WORLD,UNK,IT	12930674 	15770414 	15169415 	16182602 b	7334172 	16397882 
NR,PROF,N_GE4,WORLD,UNK,LT	1830832 	1749051 	1679920 	1526815 	1500390 	1730626 
NR,PROF,N_GE4,WORLD,UNK,LU	: 	325477 	437611 	612660 	566501 	: 
NR,PROF,N_GE4,WORLD,UNK,MT	338407 	: 	: 	400459 b	365907 	309353 
NR,PROF,N_GE4,WORLD,UNK,NO	7149156 	: 	7166243 	10713396 	8140480 	: 
NR,PROF,N_GE4,WORLD,UNK,PL	12297177 	10461192 	10925450 	9564727 b	30588203 	27392951 
NR,PROF,N_GE4,WORLD,UNK,PT	2301298 	: 	: 	3702236 	886825 	: 
NR,PROF,N_GE4,WORLD,UNK,SE	: 	7453808 	5370603 	7847751 	: 	: 
NR,PROF,N_GE4,WORLD,UNK,SI	780522 	: 	: 	: 	: 	: 
NR,PROF,N_GE4,WORLD,UNK,SK	: c	: u	: u	: u	3179644 bu	1406094 u
NR,PROF,N_GE4,WORLD,UNK,UK	: 	: 	: 	: 	50821931 	53842646 
NR,TOTAL,N1-3,DOM,ACT_INAC,AT	15773301 	16257031 	14936184 	15854508 	15253009 	14301993 
NR,TOTAL,N1-3,DOM,ACT_INAC,BE	4309911 b	3355452 	4271278 	2741160 	3248618 	3255212 
NR,TOTAL,N1-3,DOM,ACT_INAC,BG	5915739 	3504825 	3204786 	4315869 	4047323 	3969963 
NR,TOTAL,N1-3,DOM,ACT_INAC,CH	: 	7346354 	7380562 	7219489 	8293885 	7533544 
NR,TOTAL,N1-3,DOM,ACT_INAC,CY	1963743 	1924813 	1889420 	1641669 	1598378 	1870735 
NR,TOTAL,N1-3,DOM,ACT_INAC,CZ	39893468 	35465802 	32376462 	38093626 	34972909 	37378507 
NR,TOTAL,N1-3,DOM,ACT_INAC,DE	200578738 	210294432 	215572105 	200696410 	216828807 	214345482 
NR,TOTAL,N1-3,DOM,ACT_INAC,DK	: 	28403517 	32332248 	31314209 	31295329 b	28244255 
NR,TOTAL,N1-3,DOM,ACT_INAC,EA	: 	: 	: 	: 	769727160 e	791820909 e
NR,TOTAL,N1-3,DOM,ACT_INAC,EE	4644796 	4677975 	3904097 	3804845 	2573480 	2484976 
NR,TOTAL,N1-3,DOM,ACT_INAC,EL	: 	3375073 	3620037 	3900738 	3288418 	5779994 
NR,TOTAL,N1-3,DOM,ACT_INAC,ES	185772751 	177085913 	168122616 b	169361346 	173860543 	178193224 
NR,TOTAL,N1-3,DOM,ACT_INAC,EU27	: 	: 	1081672268 e	: 	1101157964 e	1119652977 e
NR,TOTAL,N1-3,DOM,ACT_INAC,EU28	: 	: 	1085131670 e	: 	1107992967 e	1126728208 e
NR,TOTAL,N1-3,DOM,ACT_INAC,FI	44057895 	42907710 	42614719 	41717642 	44460433 	44780447 
NR,TOTAL,N1-3,DOM,ACT_INAC,FR	204016311 	176986811 	179351195 	204847066 	203557046 	206909717 
NR,TOTAL,N1-3,DOM,ACT_INAC,HR	2870200 	3061201 	4175366 	6370064 	6874447 	7119486 
NR,TOTAL,N1-3,DOM,ACT_INAC,HU	18549024 	18276858 	19024534 	18374019 	16948852 	20759489 
NR,TOTAL,N1-3,DOM,ACT_INAC,IE	10936902 	10580401 	10040794 	8853301 	8356554 	8406358 
NR,TOTAL,N1-3,DOM,ACT_INAC,IT	46691994 	50532996 	41249570 	44230428 b	39524206 	52339819 
NR,TOTAL,N1-3,DOM,ACT_INAC,LT	3747548 	3685924 	3932682 	3930677 	3630209 	3799279 
NR,TOTAL,N1-3,DOM,ACT_INAC,LU	: 	21539 u	25773 u	42485 	69594 	61434 
NR,TOTAL,N1-3,DOM,ACT_INAC,LV	: 	4178004 	4008080 	4193933 	4358425 	4914616 
NR,TOTAL,N1-3,DOM,ACT_INAC,MT	425450 	414717 	363501 	344477 b	328693 	335740 
NR,TOTAL,N1-3,DOM,ACT_INAC,NL	28835394 	28932575 	28632271 	30114104 	30914323 	34641645 
NR,TOTAL,N1-3,DOM,ACT_INAC,NO	22042128 	: 	20172976 	22353341 	17016887 	: 
NR,TOTAL,N1-3,DOM,ACT_INAC,PL	54834172 	50598127 	45704262 	43546428 b	55786497 	52521535 
NR,TOTAL,N1-3,DOM,ACT_INAC,PT	18650741 	17649279 	17185256 	15986507 	15303155 	14465231 
NR,TOTAL,N1-3,DOM,ACT_INAC,RO	22840431 	22238600 	21007985 	21886988 	21157275 	19658987 
NR,TOTAL,N1-3,DOM,ACT_INAC,SE	: 	42854443 	40621612 	37934902 	: 	: 
NR,TOTAL,N1-3,DOM,ACT_INAC,SI	2663542 	2552797 	2288568 	2811991 	3020153 	3105294 
NR,TOTAL,N1-3,DOM,ACT_INAC,SK	10512653 	9862592 	8167843 	6866945 	6736614 b	5215880 
NR,TOTAL,N1-3,DOM,ACT_INAC,UK	: 	: 	: 	: 	141502309 	144175980 
NR,TOTAL,N1-3,DOM,EDUC,AT	1527449 	1830415 	1285441 	1570420 	1729662 	1400136 
NR,TOTAL,N1-3,DOM,EDUC,EA	: 	: 	: 	: 	30274442 e	30023075 e
NR,TOTAL,N1-3,DOM,EDUC,EE	507682 	393378 	349517 	548154 	236548 	209615 
NR,TOTAL,N1-3,DOM,EDUC,ES	18890517 	17365403 	13449103 b	13876434 	15435228 	15033593 
NR,TOTAL,N1-3,DOM,EDUC,EU27	: 	: 	35517940 e	: 	33345472 e	40623274 e
NR,TOTAL,N1-3,DOM,EDUC,EU28	: 	: 	36066635 e	: 	33340881 e	40616866 e
NR,TOTAL,N1-3,DOM,EDUC,FI	6816230 	6431272 	6734918 	6636231 	6813634 	7727538 
NR,TOTAL,N1-3,DOM,EDUC,HR	393272 	: 	517468 	1142633 	: 	: 
NR,TOTAL,N1-3,DOM,EDUC,HU	1625211 	1748869 	1618200 	: 	: 	: 
NR,TOTAL,N1-3,DOM,EDUC,LU	: 	: 	: 	: 	: 	26184 u
NR,TOTAL,N1-3,DOM,EDUC,LV	: 	377895 	290136 	336466 	392202 	474922 
NR,TOTAL,N1-3,DOM,EDUC,MT	: 	47372 	41419 	: 	: 	: 
NR,TOTAL,N1-3,DOM,EDUC,NL	4009947 	3687069 	3333039 	3826335 	4359172 	4108815 
NR,TOTAL,N1-3,DOM,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,DOM,EDUC,PT	592935 	1509493 	1586761 	: 	1226328 	1044171 
NR,TOTAL,N1-3,DOM,EDUC,RO	2478393 	2144089 	2119485 	2373096 	2142729 	2408958 
NR,TOTAL,N1-3,DOM,EDUC,SI	: 	257328 	207489 	435587 	470153 	469330 
NR,TOTAL,N1-3,DOM,EMP,AT	10965239 	10905663 	10171795 	11211392 	10535920 	9773197 
NR,TOTAL,N1-3,DOM,EMP,EA	: 	: 	: 	: 	170951939 e	178457169 e
NR,TOTAL,N1-3,DOM,EMP,EE	3465088 	3628554 	2903703 	2571888 	1916569 	1850615 
NR,TOTAL,N1-3,DOM,EMP,ES	115271033 	110815610 	103796206 b	101139933 	103895019 	109483938 
NR,TOTAL,N1-3,DOM,EMP,EU27	: 	: 	227894083 e	: 	191280203 e	224725525 e
NR,TOTAL,N1-3,DOM,EMP,EU28	: 	: 	230254092 e	: 	191253869 e	224690075 e
NR,TOTAL,N1-3,DOM,EMP,FI	27319546 	26237347 	25775793 	25627296 	28205773 	27493999 
NR,TOTAL,N1-3,DOM,EMP,HR	1786016 	: 	2305651 	3353537 	: 	: 
NR,TOTAL,N1-3,DOM,EMP,HU	11934308 	11006913 	11739820 	: 	: 	: 
NR,TOTAL,N1-3,DOM,EMP,LU	: 	: 	: 	: 	: 	27071 
NR,TOTAL,N1-3,DOM,EMP,LV	: 	2889852 	2832634 	2943039 	2896397 	3315963 
NR,TOTAL,N1-3,DOM,EMP,MT	: 	264710 	208609 	: 	: 	: 
NR,TOTAL,N1-3,DOM,EMP,NL	16858971 	16719631 	16454283 	16646218 	17515794 	19385541 
NR,TOTAL,N1-3,DOM,EMP,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,DOM,EMP,PT	4135126 	10276473 	9719413 	: 	7159925 	8702338 
NR,TOTAL,N1-3,DOM,EMP,RO	15324102 	15388548 	14095760 	14962938 	14356299 	12789314 
NR,TOTAL,N1-3,DOM,EMP,SI	: 	1389243 	1271727 	1510237 	1701961 	1718516 
NR,TOTAL,N1-3,DOM,INAC_OTH,AT	3126665 	3339341 	3268158 	2892436 	2780274 	2988544 
NR,TOTAL,N1-3,DOM,INAC_OTH,EA	: 	: 	: 	: 	58785843 e	61264930 e
NR,TOTAL,N1-3,DOM,INAC_OTH,EE	578188 	547133 	529812 	545595 	303140 	251287 
NR,TOTAL,N1-3,DOM,INAC_OTH,ES	34005296 	30460057 	29409852 b	39656981 	37269728 	37533903 
NR,TOTAL,N1-3,DOM,INAC_OTH,EU27	: 	: 	73146883 e	: 	64701723 e	74687715 e
NR,TOTAL,N1-3,DOM,INAC_OTH,EU28	: 	: 	73788756 e	: 	64692815 e	74675933 e
NR,TOTAL,N1-3,DOM,INAC_OTH,FI	8204536 	8282878 	8119319 	7670487 	7812315 	8266876 
NR,TOTAL,N1-3,DOM,INAC_OTH,HR	437020 	: 	638971 	1016218 	: 	: 
NR,TOTAL,N1-3,DOM,INAC_OTH,HU	4826318 	5136862 	5250707 	: 	: 	: 
NR,TOTAL,N1-3,DOM,INAC_OTH,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,DOM,INAC_OTH,LV	: 	608495 	671661 	664272 	713868 	739914 
NR,TOTAL,N1-3,DOM,INAC_OTH,MT	: 	97994 	106974 	: 	: 	: 
NR,TOTAL,N1-3,DOM,INAC_OTH,NL	6898840 	6310722 	6614037 	7153674 	7045134 	7997665 
NR,TOTAL,N1-3,DOM,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,DOM,INAC_OTH,PT	1454312 	4728072 	4752262 	: 	2964314 	3531093 
NR,TOTAL,N1-3,DOM,INAC_OTH,RO	4814895 	4418869 	4457445 	4168145 	4161800 	4039375 
NR,TOTAL,N1-3,DOM,INAC_OTH,SI	: 	693049 	699740 	629558 	603725 	683238 
NR,TOTAL,N1-3,DOM,UNE,AT	153948 u	181613 u	210790 	180260 u	207152 u	140116 u
NR,TOTAL,N1-3,DOM,UNE,EA	: 	: 	: 	: 	22614343 e	21712850 e
NR,TOTAL,N1-3,DOM,UNE,EE	93838 u	108910 u	121066 	139208 	117223 	173459 u
NR,TOTAL,N1-3,DOM,UNE,ES	17605904 	18444843 	21467454 b	14687997 	17260567 	16141790 
NR,TOTAL,N1-3,DOM,UNE,EU27	: 	: 	32324811 e	: 	23850071 e	25637766 e
NR,TOTAL,N1-3,DOM,UNE,EU28	: 	: 	33101380 e	: 	23846788 e	25633721 e
NR,TOTAL,N1-3,DOM,UNE,FI	1717583 	1956213 	1984689 	1783628 	1628710 	1292034 
NR,TOTAL,N1-3,DOM,UNE,HR	253892 	: 	713276 	857677 	: 	: 
NR,TOTAL,N1-3,DOM,UNE,HU	163187 	384214 	415807 	: 	: 	: 
NR,TOTAL,N1-3,DOM,UNE,LU	: 	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,DOM,UNE,LV	: 	301762 	213649 	250157 	355958 	383816 
NR,TOTAL,N1-3,DOM,UNE,MT	: 	: u	: c	: 	: 	: 
NR,TOTAL,N1-3,DOM,UNE,NL	1067637 	2215153 	2230912 	2487877 	1994223 	2537546 
NR,TOTAL,N1-3,DOM,UNE,PL	: 	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,DOM,UNE,PT	339269 	1135241 	1126820 	: 	1159379 	1187630 
NR,TOTAL,N1-3,DOM,UNE,RO	223041 	287094 	335295 	382810 	496448 	421340 
NR,TOTAL,N1-3,DOM,UNE,SI	: 	213177 	109612 u	236608 	244314 	234211 
NR,TOTAL,N1-3,DOM,UNK,BE	4309911 b	3355452 	4271278 	2741160 	3248618 	3255212 
NR,TOTAL,N1-3,DOM,UNK,BG	5915739 	3504825 	3204786 	4315869 	4047323 	3969963 
NR,TOTAL,N1-3,DOM,UNK,CH	: 	7346354 	7380562 	7219489 	8293885 	7533544 
NR,TOTAL,N1-3,DOM,UNK,CY	1963743 	1924813 	1889420 	1641669 	1598378 	1870735 
NR,TOTAL,N1-3,DOM,UNK,CZ	39893468 	35465802 	32376462 	38093626 	34972909 	37378507 
NR,TOTAL,N1-3,DOM,UNK,DE	200578738 	210294432 	215572105 	200696410 	216828807 	214345482 
NR,TOTAL,N1-3,DOM,UNK,DK	: 	28403517 	32332248 	31314209 	31295329 b	28244255 
NR,TOTAL,N1-3,DOM,UNK,EA	: 	: 	: 	: 	487100593 e	500362886 e
NR,TOTAL,N1-3,DOM,UNK,EL	: 	3375073 	3620037 	3900738 	3288418 	5779994 
NR,TOTAL,N1-3,DOM,UNK,EU27	: 	: 	712788551 e	: 	787980495 e	753978697 e
NR,TOTAL,N1-3,DOM,UNK,EU28	: 	: 	711920807 e	: 	794858614 e	761111613 e
NR,TOTAL,N1-3,DOM,UNK,FR	204016311 	176986811 	179351195 	204847066 	203557046 	206909717 
NR,TOTAL,N1-3,DOM,UNK,HR	: 	3061201 	: 	: 	6874447 	7119486 
NR,TOTAL,N1-3,DOM,UNK,HU	: 	: 	: 	18374019 	16948852 	20759489 
NR,TOTAL,N1-3,DOM,UNK,IE	10936902 	10580401 	10040794 	8853301 	8356554 	8406358 
NR,TOTAL,N1-3,DOM,UNK,IT	46691994 	50532996 	41249570 	44230428 b	39524206 	52339819 
NR,TOTAL,N1-3,DOM,UNK,LT	3747548 	3685924 	3932682 	3930677 	3630209 	3799279 
NR,TOTAL,N1-3,DOM,UNK,LU	: 	21539 u	25773 u	42485 	69594 	: 
NR,TOTAL,N1-3,DOM,UNK,MT	425450 	: 	: 	344477 b	328693 	335740 
NR,TOTAL,N1-3,DOM,UNK,NL	: 	: 	: 	: 	: 	612079 
NR,TOTAL,N1-3,DOM,UNK,NO	22042128 	: 	20172976 	22353341 	17016887 	: 
NR,TOTAL,N1-3,DOM,UNK,PL	54834172 	50598127 	45704262 	43546428 b	55786497 	52521535 
NR,TOTAL,N1-3,DOM,UNK,PT	12129098 	: 	: 	15986507 	2793208 	: 
NR,TOTAL,N1-3,DOM,UNK,SE	: 	42854443 	40621612 	37934902 	: 	: 
NR,TOTAL,N1-3,DOM,UNK,SI	2663542 	: 	: 	: 	: 	: 
NR,TOTAL,N1-3,DOM,UNK,SK	10512653 	9862592 	8167843 	6866945 	6736614 b	5215880 
NR,TOTAL,N1-3,DOM,UNK,UK	: 	: 	: 	: 	141502309 	144175980 
NR,TOTAL,N1-3,OUT,ACT_INAC,AT	9843190 	9733779 	8867535 	9320767 	9135269 	9069459 
NR,TOTAL,N1-3,OUT,ACT_INAC,BE	8758892 b	9601182 	7488409 	7107442 	6831938 	6275920 
NR,TOTAL,N1-3,OUT,ACT_INAC,BG	509511 	412304 	345705 	458625 	448806 	363003 
NR,TOTAL,N1-3,OUT,ACT_INAC,CH	: 	9593433 	10463086 	9056637 	9232563 	9020721 
NR,TOTAL,N1-3,OUT,ACT_INAC,CY	949617 	770120 	624339 	587266 	660456 	687017 
NR,TOTAL,N1-3,OUT,ACT_INAC,CZ	3572551 	3643985 	3300730 	3265110 	3307275 	3018691 
NR,TOTAL,N1-3,OUT,ACT_INAC,DE	48091013 	49528184 	47848690 	41516667 	46781084 	46429589 
NR,TOTAL,N1-3,OUT,ACT_INAC,DK	: 	6293385 	7265063 	6228157 	6116723 b	5595716 
NR,TOTAL,N1-3,OUT,ACT_INAC,EA	: 	: 	: 	: 	122058068 e	125826587 e
NR,TOTAL,N1-3,OUT,ACT_INAC,EE	1202831 	1303349 	1111122 	1430553 	1135144 	1251240 
NR,TOTAL,N1-3,OUT,ACT_INAC,EL	: 	299776 	356558 	327181 	264507 	271351 
NR,TOTAL,N1-3,OUT,ACT_INAC,ES	10888485 	9469738 	9171649 b	8383246 	7824935 	8488800 
NR,TOTAL,N1-3,OUT,ACT_INAC,EU27	: 	: 	181759590 e	: 	170345549 e	173499440 e
NR,TOTAL,N1-3,OUT,ACT_INAC,EU28	: 	: 	184546477 e	: 	173001616 e	176241618 e
NR,TOTAL,N1-3,OUT,ACT_INAC,FI	9339621 	8978063 	8695270 	8570143 	8415898 	9173319 
NR,TOTAL,N1-3,OUT,ACT_INAC,FR	18101221 	13261780 	14145736 	15441094 	14181598 	14171482 
