unit,purpose,duration,partner,quantile,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,TOTAL,N1-3,DOM,Q4,EA	: 	: 	: 	: 	8572067 e	1237768 e
NR,TOTAL,N1-3,DOM,Q4,EE	2088225 	1951965 	1613914 	1393915 	1084170 	1237616 
NR,TOTAL,N1-3,DOM,Q4,EU27	: 	: 	: 	: 	9106233 e	1260826 e
NR,TOTAL,N1-3,DOM,Q4,EU28	: 	: 	: 	: 	9104980 e	1260627 e
NR,TOTAL,N1-3,DOM,Q4,NL	11150699 	7332983 	6937789 	7409031 	7486845 	: 
NR,TOTAL,N1-3,DOM,Q4,RO	603766 	459165 	247360 	246321 	387801 	: 
NR,TOTAL,N1-3,DOM,TOTAL,AT	15773301 	16257031 	14936184 	15854508 	15253009 	14301993 
NR,TOTAL,N1-3,DOM,TOTAL,BE	4309911 b	3355452 	4271278 	2741160 	3248618 	3255212 
NR,TOTAL,N1-3,DOM,TOTAL,BG	5915739 	3504825 	3204786 	4315869 	4047323 	3969963 
NR,TOTAL,N1-3,DOM,TOTAL,CH	: 	7346354 	7380562 	7219489 	8293885 	7533544 
NR,TOTAL,N1-3,DOM,TOTAL,CY	1963743 	1924813 	1889420 	1641669 	1598378 	1870735 
NR,TOTAL,N1-3,DOM,TOTAL,CZ	39893468 	35465802 	32376462 	38093626 	34972909 	37378507 
NR,TOTAL,N1-3,DOM,TOTAL,DE	200578738 	210294432 	215572105 	200696410 	216828807 	214345482 
NR,TOTAL,N1-3,DOM,TOTAL,DK	: 	28403517 	32332248 	31314209 	31295329 b	28244255 
NR,TOTAL,N1-3,DOM,TOTAL,EA	: 	: 	: 	: 	769727160 e	791820909 e
NR,TOTAL,N1-3,DOM,TOTAL,EE	4644796 	4677975 	3904097 	3804845 	2573480 	2484976 
NR,TOTAL,N1-3,DOM,TOTAL,EL	: 	3375073 	3620037 	3900738 	3288418 	5779994 
NR,TOTAL,N1-3,DOM,TOTAL,ES	185772751 	177085913 	168122616 b	169361346 	173860543 	178193224 
NR,TOTAL,N1-3,DOM,TOTAL,EU27	: 	: 	: 	: 	1101157964 e	1119652977 e
NR,TOTAL,N1-3,DOM,TOTAL,EU28	: 	: 	: 	: 	1107992967 e	1126728208 e
NR,TOTAL,N1-3,DOM,TOTAL,FI	44057895 	42907710 	42614719 	41717642 	44460433 	44780447 
NR,TOTAL,N1-3,DOM,TOTAL,FR	204016311 	176986811 	179351195 	204847066 	203557046 	206909717 
NR,TOTAL,N1-3,DOM,TOTAL,HR	2870200 	3061201 	4175366 	6370064 	6874447 	7119486 
NR,TOTAL,N1-3,DOM,TOTAL,HU	18549024 	18276858 	19024534 	18374019 	16948852 	20759489 
NR,TOTAL,N1-3,DOM,TOTAL,IE	10936902 	10580401 	10040794 	8853301 	8356554 	8406358 
NR,TOTAL,N1-3,DOM,TOTAL,IT	46691994 	50532996 	41249570 	44230428 b	39524206 	52339819 
NR,TOTAL,N1-3,DOM,TOTAL,LT	3747548 	3685924 	3932682 	3930677 	3630209 	3799279 
NR,TOTAL,N1-3,DOM,TOTAL,LU	: 	21539 u	25773 u	42485 	69594 	61434 
NR,TOTAL,N1-3,DOM,TOTAL,LV	: 	4178004 	4008080 	4193933 	4358425 	4914616 
NR,TOTAL,N1-3,DOM,TOTAL,MT	425450 	414717 	363501 	344477 b	328693 	335740 
NR,TOTAL,N1-3,DOM,TOTAL,NL	28835394 	28932575 	28632271 	30114104 	30914323 	34641645 
NR,TOTAL,N1-3,DOM,TOTAL,NO	22042128 	19636706 	20172976 	22353341 	17016887 	: 
NR,TOTAL,N1-3,DOM,TOTAL,PL	54834172 	50598127 	45704262 	43546428 b	55786497 	52521535 
NR,TOTAL,N1-3,DOM,TOTAL,PT	18650741 	17649279 	17185256 	15986507 	15303155 	14465231 
NR,TOTAL,N1-3,DOM,TOTAL,RO	22840431 	22238600 	21007985 	21886988 	21157275 	19658987 
NR,TOTAL,N1-3,DOM,TOTAL,SE	: 	42854443 	40621612 	37934902 	: 	: 
NR,TOTAL,N1-3,DOM,TOTAL,SI	2663542 	2552797 	2288568 	2811991 	3020153 	3105294 
NR,TOTAL,N1-3,DOM,TOTAL,SK	10512653 	9862592 	8167843 	6866945 	6736614 b	5215880 
NR,TOTAL,N1-3,DOM,TOTAL,UK	: 	: 	: 	: 	141502309 	144175980 
NR,TOTAL,N1-3,DOM,UNK,AT	15773301 	16257031 	14936184 	15854508 	15253009 	14301993 
NR,TOTAL,N1-3,DOM,UNK,BE	4309911 b	3355452 	4271278 	2741160 	3248618 	3255212 
NR,TOTAL,N1-3,DOM,UNK,BG	5915739 	3504825 	3204786 	4315869 	4047323 	3969963 
NR,TOTAL,N1-3,DOM,UNK,CH	: 	7346354 	7380562 	7219489 	8293885 	7533544 
NR,TOTAL,N1-3,DOM,UNK,CY	1963743 	1924813 	1889420 	1641669 	1598378 	1870735 
NR,TOTAL,N1-3,DOM,UNK,CZ	39893468 	35465802 	32376462 	38093626 	34972909 	37378507 
NR,TOTAL,N1-3,DOM,UNK,DE	200578738 	210294432 	215572105 	200696410 	216828807 	214345482 
NR,TOTAL,N1-3,DOM,UNK,DK	: 	28403517 	32332248 	31314209 	31295329 b	28244255 
NR,TOTAL,N1-3,DOM,UNK,EA	: 	: 	: 	: 	736235247 e	789335626 e
NR,TOTAL,N1-3,DOM,UNK,EL	: 	3375073 	3620037 	3900738 	3288418 	5779994 
NR,TOTAL,N1-3,DOM,UNK,ES	185772751 	177085913 	168122616 b	169361346 	173860543 	178193224 
NR,TOTAL,N1-3,DOM,UNK,EU27	: 	: 	: 	: 	1045613706 e	1117121400 e
NR,TOTAL,N1-3,DOM,UNK,EU28	: 	: 	: 	: 	1052456356 e	1124197029 e
NR,TOTAL,N1-3,DOM,UNK,FI	44057895 	42907710 	42614719 	41717642 	44460433 	44780447 
NR,TOTAL,N1-3,DOM,UNK,FR	204016311 	176986811 	179351195 	204847066 	203557046 	206909717 
NR,TOTAL,N1-3,DOM,UNK,HR	2870200 	3061201 	4175366 	6370064 	6874447 	7119486 
NR,TOTAL,N1-3,DOM,UNK,HU	18549024 	18276858 	19024534 	18374019 	16948852 	20759489 
NR,TOTAL,N1-3,DOM,UNK,IE	10936902 	10580401 	10040794 	8853301 	8356554 	8406358 
NR,TOTAL,N1-3,DOM,UNK,IT	46691994 	50532996 	41249570 	44230428 b	39524206 	52339819 
NR,TOTAL,N1-3,DOM,UNK,LT	3747548 	3685924 	3932682 	3930677 	3630209 	3799279 
NR,TOTAL,N1-3,DOM,UNK,LU	: 	21539 u	25773 u	42485 	69594 	61434 
NR,TOTAL,N1-3,DOM,UNK,LV	: 	4178004 	4008080 	4193933 	4358425 	4914616 
NR,TOTAL,N1-3,DOM,UNK,MT	425450 	414717 	363501 	344477 b	328693 	335740 
NR,TOTAL,N1-3,DOM,UNK,NL	: 	: 	: 	: 	: 	34641645 
NR,TOTAL,N1-3,DOM,UNK,NO	22042128 	19636706 	20172976 	22353341 	17016887 	: 
NR,TOTAL,N1-3,DOM,UNK,PL	54834172 	50598127 	45704262 	43546428 b	55786497 	52521535 
NR,TOTAL,N1-3,DOM,UNK,PT	18650741 	17649279 	17185256 	15986507 	15303155 	14465231 
NR,TOTAL,N1-3,DOM,UNK,RO	: 	: 	: 	: 	: 	19658987 
NR,TOTAL,N1-3,DOM,UNK,SE	: 	42854443 	40621612 	37934902 	: 	: 
NR,TOTAL,N1-3,DOM,UNK,SI	2663542 	2552797 	2288568 	2811991 	3020153 	3105294 
NR,TOTAL,N1-3,DOM,UNK,SK	10512653 	9862592 	8167843 	6866945 	6736614 b	5215880 
NR,TOTAL,N1-3,DOM,UNK,UK	: 	: 	: 	: 	141502309 	144175980 
NR,TOTAL,N1-3,OUT,Q1,EA	: 	: 	: 	: 	1170523 e	142260 e
NR,TOTAL,N1-3,OUT,Q1,EE	91483 	111103 	78830 u	163711 	204291 	142242 u
NR,TOTAL,N1-3,OUT,Q1,EU27	: 	: 	: 	: 	1239101 e	144910 u
NR,TOTAL,N1-3,OUT,Q1,EU28	: 	: 	: 	: 	1238930 e	144887 u
NR,TOTAL,N1-3,OUT,Q1,NL	1051917 	1151508 	1463449 	1081541 	966089 	: 
NR,TOTAL,N1-3,OUT,Q1,RO	: c	76643 u	65924 u	: u	: u	: 
NR,TOTAL,N1-3,OUT,Q2,EA	: 	: 	: 	: 	1986574 e	137900 e
NR,TOTAL,N1-3,OUT,Q2,EE	171120 	201390 	169314 	285788 	170241 	137883 u
NR,TOTAL,N1-3,OUT,Q2,EU27	: 	: 	: 	: 	2157111 e	140469 u
NR,TOTAL,N1-3,OUT,Q2,EU28	: 	: 	: 	: 	2156814 e	140446 u
NR,TOTAL,N1-3,OUT,Q2,NL	1442490 	1515418 	1289671 	1896590 	1816089 	: 
NR,TOTAL,N1-3,OUT,Q2,RO	110945 u	182147 u	106188 u	76082 u	135860 u	: 
NR,TOTAL,N1-3,OUT,Q3,EA	: 	: 	: 	: 	3280880 e	321460 e
NR,TOTAL,N1-3,OUT,Q3,EE	311158 	357524 	309243 	391077 	242954 	321420 
NR,TOTAL,N1-3,OUT,Q3,EU27	: 	: 	: 	: 	3427606 e	327448 e
NR,TOTAL,N1-3,OUT,Q3,EU28	: 	: 	: 	: 	3427134 e	327396 e
NR,TOTAL,N1-3,OUT,Q3,NL	3183030 	3146931 	3276169 	3286009 	3037523 	: 
NR,TOTAL,N1-3,OUT,Q3,RO	167739 	98667 u	103928 u	70794 u	91640 u	: 
NR,TOTAL,N1-3,OUT,Q4,EA	: 	: 	: 	: 	3880588 e	649775 e
NR,TOTAL,N1-3,OUT,Q4,EE	629070 	633332 	553736 	589978 	517658 	649695 
NR,TOTAL,N1-3,OUT,Q4,EU27	: 	: 	: 	: 	3978935 e	661879 e
NR,TOTAL,N1-3,OUT,Q4,EU28	: 	: 	: 	: 	3978388 e	661774 e
NR,TOTAL,N1-3,OUT,Q4,NL	6392718 	4010016 	3698034 	3229383 	3362454 	: 
NR,TOTAL,N1-3,OUT,Q4,RO	: c	: u	: u	: u	: u	: 
NR,TOTAL,N1-3,OUT,TOTAL,AT	9843190 	9733779 	8867535 	9320767 	9135269 	9069459 
NR,TOTAL,N1-3,OUT,TOTAL,BE	8758892 b	9601182 	7488409 	7107442 	6831938 	6275920 
NR,TOTAL,N1-3,OUT,TOTAL,BG	509511 	412304 	345705 	458625 	448806 	363003 
NR,TOTAL,N1-3,OUT,TOTAL,CH	: 	9593433 	10463086 	9056637 	9232563 	9020721 
NR,TOTAL,N1-3,OUT,TOTAL,CY	949617 	770120 	624339 	587266 	660456 	687017 
NR,TOTAL,N1-3,OUT,TOTAL,CZ	3572551 	3643985 	3300730 	3265110 	3307275 	3018691 
NR,TOTAL,N1-3,OUT,TOTAL,DE	48091013 	49528184 	47848690 	41516667 	46781084 	46429589 
NR,TOTAL,N1-3,OUT,TOTAL,DK	: 	6293385 	7265063 	6228157 	6116723 b	5595716 
NR,TOTAL,N1-3,OUT,TOTAL,EA	: 	: 	: 	: 	122058068 e	125826587 e
NR,TOTAL,N1-3,OUT,TOTAL,EE	1202831 	1303349 	1111122 	1430553 	1135144 	1251240 
NR,TOTAL,N1-3,OUT,TOTAL,EL	: 	299776 	356558 	327181 	264507 	271351 
NR,TOTAL,N1-3,OUT,TOTAL,ES	10888485 	9469738 	9171649 b	8383246 	7824935 	8488800 
NR,TOTAL,N1-3,OUT,TOTAL,EU27	: 	: 	: 	: 	170345549 e	173499440 e
NR,TOTAL,N1-3,OUT,TOTAL,EU28	: 	: 	: 	: 	173001616 e	176241618 e
NR,TOTAL,N1-3,OUT,TOTAL,FI	9339621 	8978063 	8695270 	8570143 	8415898 	9173319 
NR,TOTAL,N1-3,OUT,TOTAL,FR	18101221 	13261780 	14145736 	15441094 	14181598 	14171482 
NR,TOTAL,N1-3,OUT,TOTAL,HR	2045529 	1850627 	2629729 	2857521 	2636505 	2718994 
NR,TOTAL,N1-3,OUT,TOTAL,HU	6592317 	6224640 	5193291 	4596992 	4023497 	3543485 
NR,TOTAL,N1-3,OUT,TOTAL,IE	5503913 	4381231 	4575543 	4107610 	4036450 	3845080 
NR,TOTAL,N1-3,OUT,TOTAL,IT	8444589 	7283253 	7728245 	7691294 b	7427652 	10160576 
NR,TOTAL,N1-3,OUT,TOTAL,LT	1373747 	1363905 	1318817 	1228836 	1182360 	1146640 
NR,TOTAL,N1-3,OUT,TOTAL,LU	: 	1238751 	1537275 	1672153 	1392167 	1339444 
NR,TOTAL,N1-3,OUT,TOTAL,LV	: 	1095057 	1028827 	949233 	1061933 	1232333 
NR,TOTAL,N1-3,OUT,TOTAL,MT	416274 	327869 	255756 	230609 b	211936 	181297 
NR,TOTAL,N1-3,OUT,TOTAL,NL	12070155 	9823874 	9727323 	9493524 	9182155 	9636867 
NR,TOTAL,N1-3,OUT,TOTAL,NO	6348154 	6761384 	7063308 	7623259 	6375575 	: 
NR,TOTAL,N1-3,OUT,TOTAL,PL	5567743 	5065703 	4702761 	4282791 b	5153064 	6530553 
NR,TOTAL,N1-3,OUT,TOTAL,PT	1346632 	1333245 	1206474 	1102096 	746621 	1056446 
NR,TOTAL,N1-3,OUT,TOTAL,RO	332392 	379231 	282780 	190294 	310572 	233700 
NR,TOTAL,N1-3,OUT,TOTAL,SE	: 	6432090 	6939177 	7095430 	: 	: 
NR,TOTAL,N1-3,OUT,TOTAL,SI	3370232 	2842765 	3092905 	2777430 	2767720 	2414704 
NR,TOTAL,N1-3,OUT,TOTAL,SK	3732348 	2512501 	1891565 	2505071 	998426 b	1269008 
NR,TOTAL,N1-3,OUT,TOTAL,UK	: 	: 	: 	: 	23940584 	23372501 
NR,TOTAL,N1-3,OUT,UNK,AT	9843190 	9733779 	8867535 	9320767 	9135269 	9069459 
NR,TOTAL,N1-3,OUT,UNK,BE	8758892 b	9601182 	7488409 	7107442 	6831938 	6275920 
NR,TOTAL,N1-3,OUT,UNK,BG	509511 	412304 	345705 	458625 	448806 	363003 
NR,TOTAL,N1-3,OUT,UNK,CH	: 	9593433 	10463086 	9056637 	9232563 	9020721 
NR,TOTAL,N1-3,OUT,UNK,CY	949617 	770120 	624339 	587266 	660456 	687017 
NR,TOTAL,N1-3,OUT,UNK,CZ	3572551 	3643985 	3300730 	3265110 	3307275 	3018691 
NR,TOTAL,N1-3,OUT,UNK,DE	48091013 	49528184 	47848690 	41516667 	46781084 	46429589 
NR,TOTAL,N1-3,OUT,UNK,DK	: 	6293385 	7265063 	6228157 	6116723 b	5595716 
NR,TOTAL,N1-3,OUT,UNK,EA	: 	: 	: 	: 	111739503 e	124575193 e
NR,TOTAL,N1-3,OUT,UNK,EL	: 	299776 	356558 	327181 	264507 	271351 
NR,TOTAL,N1-3,OUT,UNK,ES	10888485 	9469738 	9171649 b	8383246 	7824935 	8488800 
NR,TOTAL,N1-3,OUT,UNK,EU27	: 	: 	: 	: 	159542796 e	172224734 e
NR,TOTAL,N1-3,OUT,UNK,EU28	: 	: 	: 	: 	162200351 e	174967114 e
NR,TOTAL,N1-3,OUT,UNK,FI	9339621 	8978063 	8695270 	8570143 	8415898 	9173319 
NR,TOTAL,N1-3,OUT,UNK,FR	18101221 	13261780 	14145736 	15441094 	14181598 	14171482 
NR,TOTAL,N1-3,OUT,UNK,HR	2045529 	1850627 	2629729 	2857521 	2636505 	2718994 
NR,TOTAL,N1-3,OUT,UNK,HU	6592317 	6224640 	5193291 	4596992 	4023497 	3543485 
NR,TOTAL,N1-3,OUT,UNK,IE	5503913 	4381231 	4575543 	4107610 	4036450 	3845080 
NR,TOTAL,N1-3,OUT,UNK,IT	8444589 	7283253 	7728245 	7691294 b	7427652 	10160576 
NR,TOTAL,N1-3,OUT,UNK,LT	1373747 	1363905 	1318817 	1228836 	1182360 	1146640 
NR,TOTAL,N1-3,OUT,UNK,LU	: 	1238751 	1537275 	1672153 	1392167 	1339444 
NR,TOTAL,N1-3,OUT,UNK,LV	: 	1095057 	1028827 	949233 	1061933 	1232333 
NR,TOTAL,N1-3,OUT,UNK,MT	416274 	327869 	255756 	230609 b	211936 	181297 
NR,TOTAL,N1-3,OUT,UNK,NL	: 	: 	: 	: 	: 	9636867 
NR,TOTAL,N1-3,OUT,UNK,NO	6348154 	6761384 	7063308 	7623259 	6375575 	: 
NR,TOTAL,N1-3,OUT,UNK,PL	5567743 	5065703 	4702761 	4282791 b	5153064 	6530553 
NR,TOTAL,N1-3,OUT,UNK,PT	1346632 	1333245 	1206474 	1102096 	746621 	1056446 
NR,TOTAL,N1-3,OUT,UNK,RO	: 	: 	: 	: 	: 	233700 
NR,TOTAL,N1-3,OUT,UNK,SE	: 	6432090 	6939177 	7095430 	: 	: 
NR,TOTAL,N1-3,OUT,UNK,SI	3370232 	2842765 	3092905 	2777430 	2767720 	2414704 
NR,TOTAL,N1-3,OUT,UNK,SK	3732348 	2512501 	1891565 	2505071 	998426 b	1269008 
NR,TOTAL,N1-3,OUT,UNK,UK	: 	: 	: 	: 	23940584 	23372501 
NR,TOTAL,N1-3,WORLD,Q1,EA	: 	: 	: 	: 	7273554 e	568305 e
NR,TOTAL,N1-3,WORLD,Q1,EE	687126 	694007 	587306 	708528 	771290 	568235 
NR,TOTAL,N1-3,WORLD,Q1,EU27	: 	: 	: 	: 	16711826 e	578891 e
NR,TOTAL,N1-3,WORLD,Q1,EU28	: 	: 	: 	: 	16709525 e	578800 e
NR,TOTAL,N1-3,WORLD,Q1,NL	4573741 	6583141 	7358454 	6516764 	6501372 	: 
NR,TOTAL,N1-3,WORLD,Q1,RO	6094874 	7665901 	8293984 	9044455 	9168624 	: 
NR,TOTAL,N1-3,WORLD,Q2,EA	: 	: 	: 	: 	9856347 e	488085 e
NR,TOTAL,N1-3,WORLD,Q2,EE	950689 	1079034 	840354 	1231011 	564835 	488025 
NR,TOTAL,N1-3,WORLD,Q2,EU27	: 	: 	: 	: 	19109899 e	497177 e
NR,TOTAL,N1-3,WORLD,Q2,EU28	: 	: 	: 	: 	19107268 e	497099 e
NR,TOTAL,N1-3,WORLD,Q2,NL	6894493 	7690946 	6851050 	8908499 	9290303 	: 
NR,TOTAL,N1-3,WORLD,Q2,RO	10563858 	10430211 	9841949 	9942455 	8945400 	: 
NR,TOTAL,N1-3,WORLD,Q3,EA	: 	: 	: 	: 	14227921 e	792743 e
NR,TOTAL,N1-3,WORLD,Q3,EE	1492516 	1622986 	1419910 	1311967 	770671 	792646 
NR,TOTAL,N1-3,WORLD,Q3,EU27	: 	: 	: 	: 	17440117 e	807511 e
NR,TOTAL,N1-3,WORLD,Q3,EU28	: 	: 	: 	: 	17437716 e	807383 e
NR,TOTAL,N1-3,WORLD,Q3,NL	11893897 	13139363 	13514267 	13543950 	13455505 	: 
NR,TOTAL,N1-3,WORLD,Q3,RO	5882517 	4040780 	2900732 	2832569 	2931612 	: 
NR,TOTAL,N1-3,WORLD,Q4,EA	: 	: 	: 	: 	12452656 e	1887543 e
NR,TOTAL,N1-3,WORLD,Q4,EE	2717295 	2585296 	2167650 	1983893 	1601829 	1887311 
NR,TOTAL,N1-3,WORLD,Q4,EU27	: 	: 	: 	: 	13085169 e	1922704 e
NR,TOTAL,N1-3,WORLD,Q4,EU28	: 	: 	: 	: 	13083367 e	1922401 e
NR,TOTAL,N1-3,WORLD,Q4,NL	17543416 	11342999 	10635823 	10638414 	10849299 	: 
NR,TOTAL,N1-3,WORLD,Q4,RO	631574 	480939 	254100 	257804 	422211 	: 
NR,TOTAL,N1-3,WORLD,TOTAL,AT	25616491 	25990810 	23803720 	25175275 	24388278 	23371452 
NR,TOTAL,N1-3,WORLD,TOTAL,BE	13068803 b	12956634 	11759687 	9848602 	10080556 	9531132 
NR,TOTAL,N1-3,WORLD,TOTAL,BG	6425250 	3917129 	3550492 	4774494 	4496129 	4332966 
NR,TOTAL,N1-3,WORLD,TOTAL,CH	: 	16939788 	17843648 	16276127 	17526448 	16554265 
NR,TOTAL,N1-3,WORLD,TOTAL,CY	2913360 	2694933 	2513759 	2228935 	2258834 	2557752 
NR,TOTAL,N1-3,WORLD,TOTAL,CZ	43466019 	39109787 	35677192 	41358736 	38280184 	40397198 
NR,TOTAL,N1-3,WORLD,TOTAL,DE	248669751 	259822616 	263420794 	242213077 	263609891 	260775070 
NR,TOTAL,N1-3,WORLD,TOTAL,DK	: 	34696903 	39597311 	37542366 	37412052 b	33839971 
NR,TOTAL,N1-3,WORLD,TOTAL,EA	: 	: 	: 	: 	891785228 e	917647496 e
NR,TOTAL,N1-3,WORLD,TOTAL,EE	5847627 	5981324 	5015220 	5235399 	3708625 	3736217 
NR,TOTAL,N1-3,WORLD,TOTAL,EL	: 	3674849 	3976594 	4227919 	3552924 	6051345 
NR,TOTAL,N1-3,WORLD,TOTAL,ES	196661236 	186555651 	177294265 b	177744591 	181685478 	186682023 
NR,TOTAL,N1-3,WORLD,TOTAL,EU27	: 	: 	: 	: 	1271503513 e	1293152417 e
NR,TOTAL,N1-3,WORLD,TOTAL,EU28	: 	: 	: 	: 	1280994583 e	1302969825 e
NR,TOTAL,N1-3,WORLD,TOTAL,FI	53397516 	51885774 	51309989 	50287785 	52876331 	53953766 
NR,TOTAL,N1-3,WORLD,TOTAL,FR	222117533 	190248591 	193496931 	220288160 	217738644 	221081200 
NR,TOTAL,N1-3,WORLD,TOTAL,HR	4915729 	4911828 	6805095 	9227585 	9510952 	9838481 
NR,TOTAL,N1-3,WORLD,TOTAL,HU	25141341 	24501498 	24217825 	22971011 	20972349 	24302974 
NR,TOTAL,N1-3,WORLD,TOTAL,IE	16440815 	14961633 	14616337 	12960911 	12393004 	12251438 
NR,TOTAL,N1-3,WORLD,TOTAL,IT	55136583 	57816249 	48977815 	51921722 b	46951858 	62500395 
NR,TOTAL,N1-3,WORLD,TOTAL,LT	5121296 	5049829 	5251500 	5159513 	4812569 	4945920 
NR,TOTAL,N1-3,WORLD,TOTAL,LU	: 	1260290 	1563048 	1714638 	1461761 	1400879 
NR,TOTAL,N1-3,WORLD,TOTAL,LV	: 	5273061 	5036907 	5143167 	5420358 	6146949 
NR,TOTAL,N1-3,WORLD,TOTAL,MT	841724 	742586 	619257 	575087 b	540630 	517038 
NR,TOTAL,N1-3,WORLD,TOTAL,NL	40905548 	38756450 	38359594 	39607627 	40096478 	44278513 
NR,TOTAL,N1-3,WORLD,TOTAL,NO	28390282 	26398090 	27236284 	29976600 	23392462 	: 
NR,TOTAL,N1-3,WORLD,TOTAL,PL	60401915 	55663830 	50407023 	47829219 b	60939561 	59052088 
NR,TOTAL,N1-3,WORLD,TOTAL,PT	19997373 	18982524 	18391731 	17088603 	16049775 	15521677 
NR,TOTAL,N1-3,WORLD,TOTAL,RO	23172823 	22617831 	21290765 	22077282 	21467848 	19892686 
NR,TOTAL,N1-3,WORLD,TOTAL,SE	: 	49286533 	47560788 	45030332 	: 	: 
NR,TOTAL,N1-3,WORLD,TOTAL,SI	6033774 	5395563 	5381473 	5589421 	5787873 	5519999 
NR,TOTAL,N1-3,WORLD,TOTAL,SK	14245001 	12375093 	10059408 	9372016 	7735041 b	6484888 
NR,TOTAL,N1-3,WORLD,TOTAL,UK	: 	: 	: 	: 	165442893 	167548481 
NR,TOTAL,N1-3,WORLD,UNK,AT	25616491 	25990810 	23803720 	25175275 	24388278 	23371452 
NR,TOTAL,N1-3,WORLD,UNK,BE	13068803 b	12956634 	11759687 	9848602 	10080556 	9531132 
NR,TOTAL,N1-3,WORLD,UNK,BG	6425250 	3917129 	3550492 	4774494 	4496129 	4332966 
NR,TOTAL,N1-3,WORLD,UNK,CH	: 	16939788 	17843648 	16276127 	17526448 	16554265 
NR,TOTAL,N1-3,WORLD,UNK,CY	2913360 	2694933 	2513759 	2228935 	2258834 	2557752 
NR,TOTAL,N1-3,WORLD,UNK,CZ	43466019 	39109787 	35677192 	41358736 	38280184 	40397198 
NR,TOTAL,N1-3,WORLD,UNK,DE	248669751 	259822616 	263420794 	242213077 	263609891 	260775070 
NR,TOTAL,N1-3,WORLD,UNK,DK	: 	34696903 	39597311 	37542366 	37412052 b	33839971 
NR,TOTAL,N1-3,WORLD,UNK,EA	: 	: 	: 	: 	847974750 e	913910820 e
NR,TOTAL,N1-3,WORLD,UNK,EL	: 	3674849 	3976594 	4227919 	3552924 	6051345 
NR,TOTAL,N1-3,WORLD,UNK,ES	196661236 	186555651 	177294265 b	177744591 	181685478 	186682023 
NR,TOTAL,N1-3,WORLD,UNK,EU27	: 	: 	: 	: 	1205156502 e	1289346134 e
NR,TOTAL,N1-3,WORLD,UNK,EU28	: 	: 	: 	: 	1214656706 e	1299164143 e
NR,TOTAL,N1-3,WORLD,UNK,FI	53397516 	51885774 	51309989 	50287785 	52876331 	53953766 
NR,TOTAL,N1-3,WORLD,UNK,FR	222117533 	190248591 	193496931 	220288160 	217738644 	221081200 
NR,TOTAL,N1-3,WORLD,UNK,HR	4915729 	4911828 	6805095 	9227585 	9510952 	9838481 
NR,TOTAL,N1-3,WORLD,UNK,HU	25141341 	24501498 	24217825 	22971011 	20972349 	24302974 
NR,TOTAL,N1-3,WORLD,UNK,IE	16440815 	14961633 	14616337 	12960911 	12393004 	12251438 
NR,TOTAL,N1-3,WORLD,UNK,IT	55136583 	57816249 	48977815 	51921722 b	46951858 	62500395 
NR,TOTAL,N1-3,WORLD,UNK,LT	5121296 	5049829 	5251500 	5159513 	4812569 	4945920 
NR,TOTAL,N1-3,WORLD,UNK,LU	: 	1260290 	1563048 	1714638 	1461761 	1400879 
NR,TOTAL,N1-3,WORLD,UNK,LV	: 	5273061 	5036907 	5143167 	5420358 	6146949 
NR,TOTAL,N1-3,WORLD,UNK,MT	841724 	742586 	619257 	575087 b	540630 	517038 
NR,TOTAL,N1-3,WORLD,UNK,NL	: 	: 	: 	: 	: 	44278513 
NR,TOTAL,N1-3,WORLD,UNK,NO	28390282 	26398090 	27236284 	29976600 	23392462 	: 
NR,TOTAL,N1-3,WORLD,UNK,PL	60401915 	55663830 	50407023 	47829219 b	60939561 	59052088 
NR,TOTAL,N1-3,WORLD,UNK,PT	19997373 	18982524 	18391731 	17088603 	16049775 	15521677 
NR,TOTAL,N1-3,WORLD,UNK,RO	: 	: 	: 	: 	: 	19892686 
NR,TOTAL,N1-3,WORLD,UNK,SE	: 	49286533 	47560788 	45030332 	: 	: 
NR,TOTAL,N1-3,WORLD,UNK,SI	6033774 	5395563 	5381473 	5589421 	5787873 	5519999 
NR,TOTAL,N1-3,WORLD,UNK,SK	14245001 	12375093 	10059408 	9372016 	7735041 b	6484888 
NR,TOTAL,N1-3,WORLD,UNK,UK	: 	: 	: 	: 	165442893 	167548481 
NR,TOTAL,N_GE1,DOM,Q1,EA	: 	: 	: 	: 	20770967 e	1783490 e
NR,TOTAL,N_GE1,DOM,Q1,EE	1020156 	1114779 	907665 	884176 	888946 	1783271 
NR,TOTAL,N_GE1,DOM,Q1,EU27	: 	: 	: 	: 	45964100 e	1816713 e
NR,TOTAL,N_GE1,DOM,Q1,EU28	: 	: 	: 	: 	45957771 e	1816426 e
NR,TOTAL,N_GE1,DOM,Q1,NL	10121680 	20724159 	20550893 	18200708 	19879472 	: 
NR,TOTAL,N_GE1,DOM,Q1,RO	14811357 	17375268 	20216854 	22939451 	24451590 	: 
NR,TOTAL,N_GE1,DOM,Q2,EA	: 	: 	: 	: 	26479373 e	503849 e
NR,TOTAL,N_GE1,DOM,Q2,EE	1238393 	1172944 	1166984 	1317277 	600466 	503787 
NR,TOTAL,N_GE1,DOM,Q2,EU27	: 	: 	: 	: 	53946746 e	513235 e
NR,TOTAL,N_GE1,DOM,Q2,EU28	: 	: 	: 	: 	53939319 e	513154 e
NR,TOTAL,N_GE1,DOM,Q2,NL	24521641 	22187967 	21721334 	23551489 	25875658 	: 
