unit,purpose,duration,partner,trip_arr,geo\time	2017 	2016 	2015 	2014 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,EU28	: 	: 	: 	746005297 e
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,FI	20174166 	: 	: 	18341175 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,FR	3221433 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,HR	: 	: 	: 	2908077 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,HU	7883949 	: 	: 	5609506 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,IE	9035461 	: 	: 	8796207 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,IT	20316814 	: 	: 	18677591 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,LT	3721456 	: 	: 	1682146 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,LU	: 	: 	: 	1307841 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,LV	: 	: 	: 	1684186 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,MT	1715012 	: 	: 	745624 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,NL	73686381 	: 	: 	74755240 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,PL	6255040 	: 	: 	22496494 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,PT	2711302 	: 	: 	3548319 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,RO	2151070 	: 	: 	2080386 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,SE	: 	: 	: 	26721508 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,SI	2159731 	: 	: 	2124059 
NR,TOTAL,N_GE1,OUT,ACC_TO_TA,SK	6994199 	: 	: 	5770230 
NR,TOTAL,N_GE1,OUT,ACC_WEB,AT	33051102 	: 	: 	27666317 
NR,TOTAL,N_GE1,OUT,ACC_WEB,BE	33453388 b	: 	: 	23937121 
NR,TOTAL,N_GE1,OUT,ACC_WEB,BG	191199 u	: 	: 	: u
NR,TOTAL,N_GE1,OUT,ACC_WEB,CH	: 	: 	47511959 	39167210 
NR,TOTAL,N_GE1,OUT,ACC_WEB,CY	3303403 	: 	: 	2278599 
NR,TOTAL,N_GE1,OUT,ACC_WEB,CZ	18299046 	: 	: 	11261887 
NR,TOTAL,N_GE1,OUT,ACC_WEB,DE	395258337 	: 	: 	310317007 
NR,TOTAL,N_GE1,OUT,ACC_WEB,DK	: 	: 	: 	21240805 
NR,TOTAL,N_GE1,OUT,ACC_WEB,EA	: 	: 	: 	668642767 e
NR,TOTAL,N_GE1,OUT,ACC_WEB,EE	3852459 	: 	: 	3021880 
NR,TOTAL,N_GE1,OUT,ACC_WEB,EL	: 	: 	: 	716666 
NR,TOTAL,N_GE1,OUT,ACC_WEB,ES	36249784 	: 	: 	13630667 
NR,TOTAL,N_GE1,OUT,ACC_WEB,EU27	: 	: 	: 	856331622 e
NR,TOTAL,N_GE1,OUT,ACC_WEB,EU28	: 	: 	: 	859807087 e
NR,TOTAL,N_GE1,OUT,ACC_WEB,FI	29292215 	: 	: 	26191004 
NR,TOTAL,N_GE1,OUT,ACC_WEB,FR	95290945 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,ACC_WEB,HR	: 	: 	: 	3949590 
NR,TOTAL,N_GE1,OUT,ACC_WEB,HU	5597523 	: 	: 	3376814 
NR,TOTAL,N_GE1,OUT,ACC_WEB,IE	19439774 	: 	: 	15833073 
NR,TOTAL,N_GE1,OUT,ACC_WEB,IT	30173754 	: 	: 	27180413 
NR,TOTAL,N_GE1,OUT,ACC_WEB,LT	5788416 	: 	: 	3734231 
NR,TOTAL,N_GE1,OUT,ACC_WEB,LU	: 	: 	: 	3920674 
NR,TOTAL,N_GE1,OUT,ACC_WEB,LV	: 	: 	: 	2168885 
NR,TOTAL,N_GE1,OUT,ACC_WEB,MT	1964528 	: 	: 	909008 
NR,TOTAL,N_GE1,OUT,ACC_WEB,NL	81385297 	: 	: 	94086141 
NR,TOTAL,N_GE1,OUT,ACC_WEB,PL	17548167 	: 	: 	13388982 
NR,TOTAL,N_GE1,OUT,ACC_WEB,PT	3815701 	: 	: 	3563277 
NR,TOTAL,N_GE1,OUT,ACC_WEB,RO	1178471 	: 	: 	608888 
NR,TOTAL,N_GE1,OUT,ACC_WEB,SE	: 	: 	: 	23148765 
NR,TOTAL,N_GE1,OUT,ACC_WEB,SI	4559491 	: 	: 	3333411 
NR,TOTAL,N_GE1,OUT,ACC_WEB,SK	3955898 	: 	: 	3162091 
NR,TOTAL,N_GE1,OUT,DIRECT,AT	30786857 	: 	: 	27374931 
NR,TOTAL,N_GE1,OUT,DIRECT,BE	54556865 b	: 	: 	42498994 
NR,TOTAL,N_GE1,OUT,DIRECT,BG	2478924 	: 	: 	1134217 
NR,TOTAL,N_GE1,OUT,DIRECT,CH	: 	: 	25851152 	19942096 
NR,TOTAL,N_GE1,OUT,DIRECT,CY	1785927 	: 	: 	4127040 
NR,TOTAL,N_GE1,OUT,DIRECT,CZ	19418217 	: 	: 	12160176 
NR,TOTAL,N_GE1,OUT,DIRECT,DE	414591896 	: 	: 	359382065 
NR,TOTAL,N_GE1,OUT,DIRECT,DK	: 	: 	: 	6192725 
NR,TOTAL,N_GE1,OUT,DIRECT,EA	: 	: 	: 	690476521 e
NR,TOTAL,N_GE1,OUT,DIRECT,EE	3221089 	: 	: 	2220967 
NR,TOTAL,N_GE1,OUT,DIRECT,EL	: 	: 	: 	90144 u
NR,TOTAL,N_GE1,OUT,DIRECT,ES	35875426 	: 	: 	49566445 
NR,TOTAL,N_GE1,OUT,DIRECT,EU27	: 	: 	: 	881897063 e
NR,TOTAL,N_GE1,OUT,DIRECT,EU28	: 	: 	: 	883789541 e
NR,TOTAL,N_GE1,OUT,DIRECT,FI	16966521 	: 	: 	14240918 
NR,TOTAL,N_GE1,OUT,DIRECT,FR	: u	: 	: 	: 
NR,TOTAL,N_GE1,OUT,DIRECT,HR	: 	: 	: 	2592953 
NR,TOTAL,N_GE1,OUT,DIRECT,HU	10295441 	: 	: 	8541697 
NR,TOTAL,N_GE1,OUT,DIRECT,IE	34884074 	: 	: 	31953901 
NR,TOTAL,N_GE1,OUT,DIRECT,IT	44326961 	: 	: 	52805080 
NR,TOTAL,N_GE1,OUT,DIRECT,LT	3657777 	: 	: 	7666872 
NR,TOTAL,N_GE1,OUT,DIRECT,LU	: 	: 	: 	7798689 
NR,TOTAL,N_GE1,OUT,DIRECT,LV	: 	: 	: 	1583557 
NR,TOTAL,N_GE1,OUT,DIRECT,MT	1078101 	: 	: 	721822 
NR,TOTAL,N_GE1,OUT,DIRECT,NL	59567579 	: 	: 	62927688 
NR,TOTAL,N_GE1,OUT,DIRECT,PL	50202625 	: 	: 	28422583 
NR,TOTAL,N_GE1,OUT,DIRECT,PT	8176244 	: 	: 	2192914 
NR,TOTAL,N_GE1,OUT,DIRECT,RO	1274627 	: 	: 	1073940 
NR,TOTAL,N_GE1,OUT,DIRECT,SE	: 	: 	: 	12850849 
NR,TOTAL,N_GE1,OUT,DIRECT,SI	8930838 	: 	: 	7520681 
NR,TOTAL,N_GE1,OUT,DIRECT,SK	6036997 	: 	: 	3246641 
NR,TOTAL,N_GE1,OUT,NBOOK,AT	9137174 	: 	: 	8506791 
NR,TOTAL,N_GE1,OUT,NBOOK,BE	17098495 b	: 	: 	18028682 
NR,TOTAL,N_GE1,OUT,NBOOK,BG	655485 	: 	: 	1794705 
NR,TOTAL,N_GE1,OUT,NBOOK,CH	: 	: 	53045260 	47496977 
NR,TOTAL,N_GE1,OUT,NBOOK,CY	7083786 	: 	: 	461949 u
NR,TOTAL,N_GE1,OUT,NBOOK,CZ	7090096 	: 	: 	8321624 
NR,TOTAL,N_GE1,OUT,NBOOK,DE	74269408 	: 	: 	90248306 
NR,TOTAL,N_GE1,OUT,NBOOK,DK	: 	: 	: 	36798715 
NR,TOTAL,N_GE1,OUT,NBOOK,EA	: 	: 	: 	211212674 e
NR,TOTAL,N_GE1,OUT,NBOOK,EE	844706 	: 	: 	4295365 
NR,TOTAL,N_GE1,OUT,NBOOK,EL	: 	: 	: 	1667811 
NR,TOTAL,N_GE1,OUT,NBOOK,ES	9683664 	: 	: 	23923918 
NR,TOTAL,N_GE1,OUT,NBOOK,EU27	: 	: 	: 	397004315 e
NR,TOTAL,N_GE1,OUT,NBOOK,EU28	: 	: 	: 	409829778 e
NR,TOTAL,N_GE1,OUT,NBOOK,FI	12019064 	: 	: 	14876617 
NR,TOTAL,N_GE1,OUT,NBOOK,FR	: u	: 	: 	: 
NR,TOTAL,N_GE1,OUT,NBOOK,HR	: 	: 	: 	11634508 
NR,TOTAL,N_GE1,OUT,NBOOK,HU	11985673 	: 	: 	11568030 
NR,TOTAL,N_GE1,OUT,NBOOK,IE	397318 	: 	: 	1394857 
NR,TOTAL,N_GE1,OUT,NBOOK,IT	7183854 	: 	: 	8696505 
NR,TOTAL,N_GE1,OUT,NBOOK,LT	4965488 	: 	: 	2728191 
NR,TOTAL,N_GE1,OUT,NBOOK,LU	: 	: 	: 	1818153 
NR,TOTAL,N_GE1,OUT,NBOOK,LV	: 	: 	: 	4845503 
NR,TOTAL,N_GE1,OUT,NBOOK,MT	: 	: 	: 	702592 
NR,TOTAL,N_GE1,OUT,NBOOK,NL	31362028 	: 	: 	11090801 
NR,TOTAL,N_GE1,OUT,NBOOK,PL	36357639 	: 	: 	51338588 
NR,TOTAL,N_GE1,OUT,NBOOK,PT	2019177 	: 	: 	2075639 
NR,TOTAL,N_GE1,OUT,NBOOK,RO	4205607 	: 	: 	5131062 
NR,TOTAL,N_GE1,OUT,NBOOK,SE	: 	: 	: 	12926073 
NR,TOTAL,N_GE1,OUT,NBOOK,SI	4214678 	: 	: 	3666152 
NR,TOTAL,N_GE1,OUT,NBOOK,SK	7602422 	: 	: 	4573789 
NR,TOTAL,N_GE1,OUT,NPACK,AT	53579626 	: 	: 	46879107 
NR,TOTAL,N_GE1,OUT,NPACK,BE	77285672 b	: 	: 	72571748 
NR,TOTAL,N_GE1,OUT,NPACK,BG	3845478 	: 	: 	3076417 
NR,TOTAL,N_GE1,OUT,NPACK,CH	: 	: 	97382445 	84864712 
NR,TOTAL,N_GE1,OUT,NPACK,CY	13145699 	: 	: 	13760718 
NR,TOTAL,N_GE1,OUT,NPACK,CZ	29001721 	: 	: 	23726199 
NR,TOTAL,N_GE1,OUT,NPACK,DE	582449476 	: 	: 	507518037 
NR,TOTAL,N_GE1,OUT,NPACK,DK	: 	: 	: 	44306810 
NR,TOTAL,N_GE1,OUT,NPACK,EA	: 	: 	: 	1231367459 e
NR,TOTAL,N_GE1,OUT,NPACK,EE	6690151 	: 	: 	7343855 
NR,TOTAL,N_GE1,OUT,NPACK,EL	: 	: 	: 	7058167 
NR,TOTAL,N_GE1,OUT,NPACK,ES	94513955 	: 	: 	84554770 
NR,TOTAL,N_GE1,OUT,NPACK,EU27	: 	: 	: 	1696378193 e
NR,TOTAL,N_GE1,OUT,NPACK,EU28	: 	: 	: 	1713612130 e
NR,TOTAL,N_GE1,OUT,NPACK,FI	45166619 	: 	: 	37980039 
NR,TOTAL,N_GE1,OUT,NPACK,FR	160998342 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,NPACK,HR	: 	: 	: 	16871238 
NR,TOTAL,N_GE1,OUT,NPACK,HU	22676309 	: 	: 	20109727 
NR,TOTAL,N_GE1,OUT,NPACK,IE	41127130 	: 	: 	37215314 
NR,TOTAL,N_GE1,OUT,NPACK,IT	66125223 	: 	: 	76438328 
NR,TOTAL,N_GE1,OUT,NPACK,LT	10332495 	: 	: 	10434268 
NR,TOTAL,N_GE1,OUT,NPACK,LU	: 	: 	: 	9946410 
NR,TOTAL,N_GE1,OUT,NPACK,LV	: 	: 	: 	6996842 
NR,TOTAL,N_GE1,OUT,NPACK,MT	2890768 	: 	: 	2060174 
NR,TOTAL,N_GE1,OUT,NPACK,NL	150224241 	: 	: 	129602241 
NR,TOTAL,N_GE1,OUT,NPACK,NO	50868072 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,NPACK,PL	113056764 	: 	: 	83275033 
NR,TOTAL,N_GE1,OUT,NPACK,PT	12608153 	: 	: 	9243229 
NR,TOTAL,N_GE1,OUT,NPACK,RO	6679724 	: 	: 	7282561 
NR,TOTAL,N_GE1,OUT,NPACK,SE	: 	: 	: 	50748596 
NR,TOTAL,N_GE1,OUT,NPACK,SI	14683861 	: 	: 	12428142 
NR,TOTAL,N_GE1,OUT,NPACK,SK	14848973 	: 	: 	8904653 
NR,TOTAL,N_GE1,OUT,PACK,AT	20181407 	: 	: 	22967368 
NR,TOTAL,N_GE1,OUT,PACK,BE	11497112 b	: 	: 	13903285 
NR,TOTAL,N_GE1,OUT,PACK,BG	1167446 	: 	: 	985847 
NR,TOTAL,N_GE1,OUT,PACK,CH	: 	: 	12815883 	14857879 
NR,TOTAL,N_GE1,OUT,PACK,CY	1059431 	: 	: 	821427 
NR,TOTAL,N_GE1,OUT,PACK,CZ	16450437 	: 	: 	14287615 
NR,TOTAL,N_GE1,OUT,PACK,DE	215567861 	: 	: 	222610526 
NR,TOTAL,N_GE1,OUT,PACK,DK	: 	: 	: 	9893473 
NR,TOTAL,N_GE1,OUT,PACK,EA	: 	: 	: 	427796985 e
NR,TOTAL,N_GE1,OUT,PACK,EE	1693307 	: 	: 	1375170 
NR,TOTAL,N_GE1,OUT,PACK,EL	: 	: 	: 	818475 
NR,TOTAL,N_GE1,OUT,PACK,ES	17576552 	: 	: 	9429287 
NR,TOTAL,N_GE1,OUT,PACK,EU27	: 	: 	: 	576290865 e
NR,TOTAL,N_GE1,OUT,PACK,EU28	: 	: 	: 	579054663 e
NR,TOTAL,N_GE1,OUT,PACK,FI	10259256 	: 	: 	12495651 
NR,TOTAL,N_GE1,OUT,PACK,FR	60282090 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,PACK,HR	: 	: 	: 	3029421 
NR,TOTAL,N_GE1,OUT,PACK,HU	8143253 	: 	: 	6120691 
NR,TOTAL,N_GE1,OUT,PACK,IE	6776951 	: 	: 	8503745 
NR,TOTAL,N_GE1,OUT,PACK,IT	12030089 	: 	: 	13758220 
NR,TOTAL,N_GE1,OUT,PACK,LT	2895494 	: 	: 	1668439 
NR,TOTAL,N_GE1,OUT,PACK,LU	: 	: 	: 	1309008 
NR,TOTAL,N_GE1,OUT,PACK,LV	: 	: 	: 	1664228 
NR,TOTAL,N_GE1,OUT,PACK,MT	391409 	: 	: 	445287 
NR,TOTAL,N_GE1,OUT,PACK,NL	43882211 	: 	: 	37128499 
NR,TOTAL,N_GE1,OUT,PACK,NO	11050127 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,PACK,PL	6086128 	: 	: 	20400525 
NR,TOTAL,N_GE1,OUT,PACK,PT	2232471 	: 	: 	2435931 
NR,TOTAL,N_GE1,OUT,PACK,RO	1957725 	: 	: 	2456079 
NR,TOTAL,N_GE1,OUT,PACK,SE	: 	: 	: 	17960305 
NR,TOTAL,N_GE1,OUT,PACK,SI	1027547 	: 	: 	1259344 
NR,TOTAL,N_GE1,OUT,PACK,SK	6545926 	: 	: 	5334329 
NR,TOTAL,N_GE1,OUT,TOTAL,AT	73761033 	: 	: 	69846475 
NR,TOTAL,N_GE1,OUT,TOTAL,BE	88782784 b	: 	: 	86475032 
NR,TOTAL,N_GE1,OUT,TOTAL,BG	5012923 	: 	: 	4062264 
NR,TOTAL,N_GE1,OUT,TOTAL,CH	: 	: 	110198328 	99722591 
NR,TOTAL,N_GE1,OUT,TOTAL,CY	14205130 	: 	: 	14582145 
NR,TOTAL,N_GE1,OUT,TOTAL,CZ	45452158 	: 	: 	38013815 
NR,TOTAL,N_GE1,OUT,TOTAL,DE	798017337 	: 	: 	730128564 
NR,TOTAL,N_GE1,OUT,TOTAL,DK	: 	: 	: 	54200283 
NR,TOTAL,N_GE1,OUT,TOTAL,EA	: 	: 	: 	1659164444 e
NR,TOTAL,N_GE1,OUT,TOTAL,EE	8383458 	: 	: 	8719025 
NR,TOTAL,N_GE1,OUT,TOTAL,EL	: 	: 	: 	7876643 
NR,TOTAL,N_GE1,OUT,TOTAL,ES	112090507 	: 	: 	93984057 
NR,TOTAL,N_GE1,OUT,TOTAL,EU27	: 	: 	: 	2272669058 e
NR,TOTAL,N_GE1,OUT,TOTAL,EU28	: 	: 	: 	2292666792 e
NR,TOTAL,N_GE1,OUT,TOTAL,FI	55425875 	: 	: 	50475690 
NR,TOTAL,N_GE1,OUT,TOTAL,FR	221280432 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,TOTAL,HR	: 	: 	: 	19900659 
NR,TOTAL,N_GE1,OUT,TOTAL,HU	30819562 	: 	: 	26230418 
NR,TOTAL,N_GE1,OUT,TOTAL,IE	47904081 	: 	: 	45719059 
NR,TOTAL,N_GE1,OUT,TOTAL,IT	78155312 	: 	: 	90196548 
NR,TOTAL,N_GE1,OUT,TOTAL,LT	13227989 	: 	: 	12102708 
NR,TOTAL,N_GE1,OUT,TOTAL,LU	: 	: 	: 	11255418 
NR,TOTAL,N_GE1,OUT,TOTAL,LV	: 	7404813 	: 	8661070 
NR,TOTAL,N_GE1,OUT,TOTAL,MT	3282177 	3098041 	2554638 	2505461 
NR,TOTAL,N_GE1,OUT,TOTAL,NL	194106452 	: 	: 	166730740 
NR,TOTAL,N_GE1,OUT,TOTAL,NO	61918200 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,TOTAL,PL	119142892 	: 	: 	103675558 
NR,TOTAL,N_GE1,OUT,TOTAL,PT	14840624 	: 	: 	11679160 
NR,TOTAL,N_GE1,OUT,TOTAL,RO	8637449 	: 	: 	9738640 
NR,TOTAL,N_GE1,OUT,TOTAL,SE	: 	: 	: 	68708901 
NR,TOTAL,N_GE1,OUT,TOTAL,SI	15711408 	: 	: 	13687486 
NR,TOTAL,N_GE1,OUT,TOTAL,SK	21394899 	: 	: 	14238982 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,AT	20306654 	: 	: 	22609804 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,BE	14877634 b	: 	: 	20394128 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,BG	1239293 	: 	: 	751109 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,CH	: 	: 	22124760 	22270949 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,CY	3918755 	: 	: 	8480093 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,CZ	16633564 	: 	: 	12718689 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,DE	269315183 	: 	: 	232128738 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,DK	: 	: 	: 	9721137 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,EA	: 	: 	: 	605699749 e
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,EE	2763190 	: 	: 	1950601 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,EL	: 	: 	: 	1854206 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,ES	38529835 	: 	: 	18146538 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,EU27	: 	: 	: 	796741865 e
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,EU28	: 	: 	: 	801506382 e
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,FI	21155235 	: 	: 	19141113 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,FR	199050199 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,HR	: 	: 	: 	5013060 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,HU	4575803 	: 	: 	3694882 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,IE	8197918 	: 	: 	9005348 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,IT	17415827 	: 	: 	26982882 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,LT	4596055 	: 	: 	1689282 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,LU	: 	: 	: 	1243691 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,LV	: 	: 	: 	1680907 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,MT	1054395 	: 	: 	938541 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,NL	68495937 	: 	: 	58368188 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,PL	7644877 	: 	: 	22524242 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,PT	4188914 	: 	: 	6620881 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,RO	2251689 	: 	: 	2881683 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,SE	: 	: 	: 	34378658 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,SI	1498405 	: 	: 	1711663 
NR,TOTAL,N_GE1,OUT,TRA_TO_TA,SK	6112356 	: 	: 	5392556 
NR,TOTAL,N_GE1,OUT,TRA_WEB,AT	25626557 	: 	: 	23186981 
NR,TOTAL,N_GE1,OUT,TRA_WEB,BE	30267899 b	: 	: 	22586876 
NR,TOTAL,N_GE1,OUT,TRA_WEB,BG	707688 u	: 	: 	: u
NR,TOTAL,N_GE1,OUT,TRA_WEB,CH	: 	: 	46728353 	38664143 
NR,TOTAL,N_GE1,OUT,TRA_WEB,CY	10749409 	: 	: 	8875879 
NR,TOTAL,N_GE1,OUT,TRA_WEB,CZ	13599874 	: 	: 	6612008 
NR,TOTAL,N_GE1,OUT,TRA_WEB,DE	342820665 	: 	: 	273785015 
NR,TOTAL,N_GE1,OUT,TRA_WEB,DK	: 	: 	: 	34200736 
NR,TOTAL,N_GE1,OUT,TRA_WEB,EA	: 	: 	: 	679595764 e
NR,TOTAL,N_GE1,OUT,TRA_WEB,EE	4701806 	: 	: 	4416462 
NR,TOTAL,N_GE1,OUT,TRA_WEB,EL	: 	: 	: 	2621942 
NR,TOTAL,N_GE1,OUT,TRA_WEB,ES	51843278 	: 	: 	21800757 
NR,TOTAL,N_GE1,OUT,TRA_WEB,EU27	: 	: 	: 	911351610 e
NR,TOTAL,N_GE1,OUT,TRA_WEB,EU28	: 	: 	: 	914991959 e
NR,TOTAL,N_GE1,OUT,TRA_WEB,FI	44945780 	: 	: 	38266971 
NR,TOTAL,N_GE1,OUT,TRA_WEB,FR	118438833 	: 	: 	: 
NR,TOTAL,N_GE1,OUT,TRA_WEB,HR	: 	: 	: 	4152286 
NR,TOTAL,N_GE1,OUT,TRA_WEB,HU	8771598 	: 	: 	7467679 
NR,TOTAL,N_GE1,OUT,TRA_WEB,IE	36804718 	: 	: 	32117609 
NR,TOTAL,N_GE1,OUT,TRA_WEB,IT	40695569 	: 	: 	33483940 
NR,TOTAL,N_GE1,OUT,TRA_WEB,LT	8901054 	: 	: 	6010000 
NR,TOTAL,N_GE1,OUT,TRA_WEB,LU	: 	: 	: 	3727804 
NR,TOTAL,N_GE1,OUT,TRA_WEB,LV	: 	: 	: 	3349380 
NR,TOTAL,N_GE1,OUT,TRA_WEB,MT	2586563 	: 	: 	1361060 
NR,TOTAL,N_GE1,OUT,TRA_WEB,NL	82128923 	: 	: 	70165465 
NR,TOTAL,N_GE1,OUT,TRA_WEB,PL	35445801 	: 	: 	18876590 
NR,TOTAL,N_GE1,OUT,TRA_WEB,PT	6566148 	: 	: 	6732697 
NR,TOTAL,N_GE1,OUT,TRA_WEB,RO	1070523 	: 	: 	1152199 
NR,TOTAL,N_GE1,OUT,TRA_WEB,SE	: 	: 	: 	38425835 
NR,TOTAL,N_GE1,OUT,TRA_WEB,SI	1912681 	: 	: 	1925745 
NR,TOTAL,N_GE1,OUT,TRA_WEB,SK	4127704 	: 	: 	2228880 u
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,AT	31175266 	: 	: 	28212733 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,BE	15195148 b	: 	: 	21983538 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,BG	3010404 	: 	: 	1535800 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,CH	: 	: 	18860189 	19737851 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,CY	3371947 	: 	: 	3133804 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,CZ	20534245 	: 	: 	18764746 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,DE	263084640 	: 	: 	278309182 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,DK	: 	: 	: 	9780962 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,EA	: 	: 	: 	948580183 e
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,EE	3308403 	: 	: 	1832843 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,EL	: 	: 	: 	2305145 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,ES	112907513 	: 	: 	34184962 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,EU27	: 	: 	: 	1211274394 e
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,EU28	: 	: 	: 	1213815691 e
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,FI	23926533 	: 	: 	20787508 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,FR	15713454 	: 	: 	: 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,HR	: 	: 	: 	3510688 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,HU	8324335 	: 	: 	6125026 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,IE	9897718 	: 	: 	9501432 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,IT	39263728 	: 	: 	34308671 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,LT	3765732 	: 	: 	2838513 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,LU	: 	: 	: 	1327088 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,LV	: 	: 	: 	1719931 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,MT	1798059 	: 	: 	778164 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,NL	90720156 	: 	: 	86680992 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,PL	7266895 	: 	: 	26113736 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,PT	4076872 	: 	: 	7285891 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,RO	6948713 	: 	: 	6744968 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,SE	: 	: 	: 	35523021 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,SI	2499140 	: 	: 	2539763 
NR,TOTAL,N_GE1,WORLD,ACC_TO_TA,SK	7877482 	: 	: 	6869720 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,AT	46803585 	: 	: 	38776206 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,BE	37192074 b	: 	: 	27025422 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,BG	1138745 	: 	: 	828901 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,CH	: 	: 	52706367 	45154500 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,CY	3802392 	: 	: 	2609975 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,CZ	30931416 	: 	: 	20231635 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,DE	603893968 	: 	: 	511483047 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,DK	: 	: 	: 	28833693 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,EA	: 	: 	: 	1214129808 e
NR,TOTAL,N_GE1,WORLD,ACC_WEB,EE	5170703 	: 	: 	3729719 
NR,TOTAL,N_GE1,WORLD,ACC_WEB,EL	: 	: 	: 	4003627 
