unit,purpose,duration,partner,accommod,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,CY	: 	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,CZ	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,DE	16743867 u	11209369 u	8515626 u	9420836 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,DK	: 	1470183 u	2673285 	1839260 	1678867 bu	2524533 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,EA	: 	: 	: 	18830883 e	15959694 e	14244741 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,EE	: c	: u	: u	505733 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,EL	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,ES	609779 u	771113 u	800355 bu	: u	: u	278004 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,EU27	: 	: 	22416695 e	27437472 e	19545766 e	18461670 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,EU28	: 	: 	22427084 e	27444702 e	19611321 e	18471402 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,FI	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,FR	2930514 u	2662575 u	3243328 	4532498 	2233093 u	3493380 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,HR	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,HU	938610 	: u	148890 u	86677 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,IE	509522 u	: u	: u	: u	: u	245159 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,IT	: u	: u	: u	: 	2252375 u	2003928 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,LT	69927 u	: u	: u	73034 u	64122 	63857 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,LU	: 	: u	: u	: u	129536 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,MT	: c	: c	: c	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,NL	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,NO	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,PL	88668 u	234787 u	174068 u	269821 bu	973117 u	623526 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,PT	440960 	: u	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,RO	: c	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,SE	: 	3990182 u	1390483 u	2207928 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,SI	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,SK	: c	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OTH,UK	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,AT	1108988 u	1267664 u	903409 u	722637 u	: u	485613 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,BE	4913695 b	4021383 	2284829 	4652475 	2568768 	3851128 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,BG	: c	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,CH	: 	1788683 u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,CY	1648483 u	525588 u	539628 u	843638 u	450115 bu	744049 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,CZ	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,DE	47114383 	42168557 	32926688 	35311980 	45351311 	34055821 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,DK	: 	1649929 	2229179 	1679741 	1663974 bu	1685590 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,EA	: 	: 	: 	64654910 e	71146805 e	60280504 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,EE	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,EL	: 	345646 u	655974 u	570918 u	189643 u	592967 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,ES	: c	449556 u	: u	466994 u	395412 u	768536 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,EU27	: 	: 	73932625 e	84742409 e	78780919 e	63927279 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,EU28	: 	: 	74235049 e	85155066 e	79060318 e	64469899 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,FI	2639094 u	1252173 u	1546999 u	: u	1567219 u	1459800 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,FR	6388103 	3301896 	5276458 	6017712 	7017827 	4017415 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,HR	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,HU	: c	: u	89176 	231328 	37812 u	50937 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,IE	1067188 	1600680 	982369 	1807032 	2597531 	2175023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,IT	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,LU	: 	793572 	760599 	746037 	748647 	707842 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,LV	: 	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,MT	: c	: c	: c	: u	38037 	27813 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,NL	34683942 	11485995 	8598145 	8345916 	8013542 	8397271 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,NO	4982526 	4808300 	3703888 	4250909 	3081534 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,PL	789196 u	270869 	404469 u	619730 b	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,PT	: c	: u	418901 	311386 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,RO	: c	: u	: u	: u	176216 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,SE	: 	7115046 	4290741 	6552933 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,SI	1455596 	832057 	1613456 	973444 	892289 	740475 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,SK	: c	: u	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_OWN,UK	: 	: 	: 	: 	3858953 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,AT	3465321 	3454630 	3222554 	3241813 	1931938 	1703193 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,BE	6619234 b	8058068 	7875122 	6685586 	7197410 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,BG	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,CH	: 	10591428 	10279092 	7949678 	14480597 	14482783 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,CY	1131837 	1184801 	991874 	1487919 	1801418 b	1660914 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,CZ	1053734 u	: u	836412 u	803031 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,DE	22380661 	21687062 	23598902 	31926747 	31747489 	16213769 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,DK	: 	2119030 	1727820 	1892445 u	1880871 bu	1328574 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,EA	: 	: 	: 	70929100 e	78672897 e	50822166 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,EE	430569 u	361358 u	490149 u	312958 u	349236 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,EL	: 	804181 	817268 	589817 	704865 	349835 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,ES	4084097 	3582501 	2687105 b	2742968 	3087241 	3792809 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,EU27	: 	: 	92225861 e	96725216 e	114010606 e	146636971 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,EU28	: 	: 	92670696 e	97077598 e	114611145 e	147100029 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,FI	1633684 u	1561840 u	2509878 u	1675294 u	1469883 u	1262764 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,FR	15559709 	10940804 	11097662 	13455319 	15402371 	15772709 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,HR	: u	: u	487025 u	410991 u	607468 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,HU	1537028 	1314229 	1098227 	980028 	977770 	888918 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,IE	2008721 	2664745 	3434176 	2977393 	2966771 	3573424 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,IT	2640379 u	: u	6530071 u	3370691 bu	8566635 u	3087042 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,LT	928695 	656614 	892995 	657634 	915942 	930815 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,LU	: 	789058 	683218 	770080 	754450 	704316 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,LV	: 	662990 u	: u	535633 u	270104 u	426460 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,MT	211996 	314795 	148145 	169233 b	104510 	149195 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,NL	8438539 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,NO	5827953 	2962625 	4686421 	5081905 	2415099 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,PL	7950253 	6498811 	7184152 	5916753 b	5655530 	4994338 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,PT	1045352 	822788 	479235 u	699451 	1096272 	760688 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,RO	844982 	630639 	733380 	849630 	422691 u	410322 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,SE	: 	2274344 u	2078778 	1869171 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,SI	779316 	1190031 	714672 	570280 	601613 	878530 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,SK	: c	: u	: u	: u	881141 bu	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,NR_RF,UK	: 	: 	: 	: 	22443300 	83291647 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,AT	2903887 	3173731 	2572618 	2048472 	2298644 	3144979 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,BE	5752052 b	6764177 	8678780 	4963899 	5298192 	3629629 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,BG	: c	: u	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,CH	: 	9179933 	4690589 	5361870 	4376365 	6589572 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,CY	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,CZ	1459799 	1801150 	1163168 u	1612002 	1166514 u	1793690 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,DE	47209287 	41417986 	49437107 	41342268 	38630224 	40650125 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,DK	: 	2020735 	2495989 	3457873 	2882452 b	3611230 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,EA	: 	: 	: 	97962574 e	100119539 e	96894266 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,EE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,EL	: 	: u	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,ES	2042036 	1726219 	1170159 b	1502328 	1124627 	1490048 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,EU27	: 	: 	130585920 e	121445035 e	213478695 e	171039930 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,EU28	: 	: 	130472109 e	122387714 e	213535364 e	171068731 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,FI	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,FR	8816516 	8653177 	8717504 	10038027 	9531481 	7203142 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,HR	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,HU	1030561 	863091 	302813 	192601 	312081 	283492 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,IE	2134770 	1269253 	1833832 	1790193 	1197385 	1288543 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,IT	: u	: u	: u	: u	5054582 u	5901664 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,LT	100159 u	181070 	130593 u	158664 u	128179 u	237251 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,LU	: 	295195 	201044 	191160 	195257 	167873 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,LV	: 	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,MT	: 	155643 	65309 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,NL	7768576 	33803455 	31399177 	32555602 	34212904 	30151732 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,NO	1523154 u	951270 u	1335802 u	1010787 u	1515699 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,PL	1258979 	1308974 	1340508 	1625258 b	1587991 u	1134368 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,PT	: c	: u	: u	: u	: u	116621 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,RO	: c	: u	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,SE	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,SI	1692903 	1931641 	1688931 	1426837 	1896429 	1814079 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N_GE4,OUT,R_CAMP,SK	: c	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
