unit,purpose,duration,partner,month,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS,N_GE4,OUT,PYM11,CY	: c	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,DE	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,EA	: 	: 	: 	1177161 e	4143966 e	7218616 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,EE	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,EL	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,ES	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,EU27	: 	: 	4053758 e	2631398 e	4315549 e	9988461 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,EU28	: 	: 	7131754 e	2688029 e	4792547 e	9986839 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,FI	: c	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,FR	: 	: u	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,HR	: u	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,HU	: c	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,IE	: c	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,IT	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,LT	: c	: u	: 	81875 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,MT	: c	: c	: 	49655 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,NL	: c	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,PL	: c	: u	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,PT	: c	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,SE	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM11,SI	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,BE	1886302 b	809543 	641682 	1797597 	1175365 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,CH	: 	4872034 	6496795 	4628668 	4369934 u	3662293 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,CY	1170348 u	1095213 	1689287 	541521 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,CZ	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,DE	8902171 u	9546373 u	9929731 u	13203745 u	7065678 u	15199461 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,EA	: 	: 	: 	40735510 e	29896906 e	37670627 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,EE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,EL	: 	454574 u	: u	: u	268840 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,ES	4523995 	7808319 	4030061 bu	4476054 	4082960 	4130165 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,EU27	: 	: 	37459399 e	53794272 e	32051434 e	42158041 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,EU28	: 	: 	37873208 e	54457973 e	33018093 e	42572433 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,FI	2665091 u	2377232 u	1406725 u	2663424 u	2750777 u	1370705 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,FR	4651906 	3717635 	5193328 	5336909 	5118952 	4501243 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,HR	: u	: u	: u	637456 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,HU	879659 	: 	1012100 	942066 	454612 	551949 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,IE	1384255 	1212720 	1632169 	1346335 	1343637 	1284002 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,IT	: u	: u	: 	: u	: u	6720248 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,LT	76479 u	87309 	240415 	33173 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,LU	: 	98816 u	158848 	212082 	112051 u	148507 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,LV	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,MT	111032 u	119282 u	: c	43723 u	152876 	142190 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,NL	4367843 	3526615 	3441762 	4225414 	4010602 	3899358 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,PL	2046283 	1588916 	1460164 	2820302 b	: u	2904690 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,PT	939692 	: 	634225 	1261169 	1247478 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,SE	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,SI	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,PYM12,SK	: c	: u	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,AT	: 	: 	: 	: 	: 	: 	49732719 	53063304 	57176641 	49283698 	53374618 	53390393 	46942606 	49689741 	52668497 	38307803 	41361860 	46237756 	40995861 	40063715 	: 	38125400 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,BE	: 	: 	: 	: 	: 	: 	70435397 	63548844 	63704840 	69833135 	64819594 	66354226 	71695180 	65753551 	64365825 	53409391 	54329639 	61845301 	51378175 	65368117 	62037003 	89319836 	: 	65600805 
NR,PERS,N_GE4,OUT,TOTAL,BG	: 	: 	: 	: 	: 	: 	7220447 	5009631 	7054968 	5964484 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,CH	: 	: 	: 	: 	: 	: 	81088894 	79138916 	72944182 	71419616 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,CY	: 	: 	: 	: 	: 	: 	9091517 	9546983 	8933301 	9200294 	8577165 	6627163 	6425178 	5768825 	5539266 	5453574 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,CZ	: 	: 	: 	: 	: 	: 	34725390 	38017104 	39289505 	46029684 	41452581 	35679015 	38286011 	36151817 	44098061 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,DE	: 	: 	: 	: 	: 	: 	626996996 	609087465 	604664590 	625918550 	610805206 	734097797 	759679385 	808251000 	803637000 	828615000 	943424000 	896966000 	881700000 	757900000 	645400000 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,DK	: 	: 	: 	: 	: 	: 	43212420 	41960009 	34321735 	38356830 	43531153 	40695163 	34840248 	29156788 	32892600 	30632200 	30755400 	31513200 	31424100 	29106700 	30667000 	30579700 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,EE	: 	: 	: 	: 	: 	: 	4265669 	5240837 	4049880 	3420676 	3263217 	1706504 	1795791 	1135587 	1717230 	1807558 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,EL	: 	: 	: 	: 	: 	: 	6181451 	9701485 	9146492 	12092687 	11886519 	12422998 	13537908 	9742778 	6389969 	6215400 	6965397 	6368365 	3899635 	4053218 	5542209 	6649348 	5549833 	: 
NR,PERS,N_GE4,OUT,TOTAL,ES	: 	: 	: 	: 	: 	: 	83246272 	82316408 	75373965 	69680157 	76081471 	67656243 	61503680 	34820180 	30381750 	29309760 	34709690 	34055838 	19896094 	27549847 	20215449 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,EU27	: 	: 	: 	: 	: 	: 	2125250227 	2105736922 	2092455582 	2239206567 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,EU28	: 	: 	: 	: 	: 	: 	2135600762 	2115251394 	2101468429 	2247398844 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,FI	: 	: 	: 	: 	: 	: 	26483000 	27084000 	23989000 	21687000 	20936000 	19141000 	19520000 	20418000 	15905000 	17453000 	17568000 	16897000 	12590000 	10759000 	12444000 	11866000 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,FR	: 	: 	: 	: 	: 	: 	193603608 	182158802 	174128697 	177064350 	184377264 	180932293 	179740424 	140702000 	125555000 	128313000 	126072000 	132478000 	120209000 	128307661 	131194998 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,HR	: 	: 	: 	: 	: 	: 	10350535 	9514472 	9012847 	8192277 	9771029 	: 	: 	2689149 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,HU	: 	: 	: 	: 	: 	: 	22621526 	23137607 	24343973 	27924605 	25841109 	21989865 	25274596 	11614118 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,IE	: 	: 	: 	: 	: 	: 	36066000 	39308000 	37870000 	44818000 	45136000 	36888000 	34142000 	30805000 	28632000 	27047000 	24318000 	19523000 	17495000 	14400000 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,IT	: 	: 	: 	: 	: 	: 	81801836 	95176342 	102042877 	114164980 	117128520 	106382635 	102284674 	92245052 	88314407 	92796095 	87250642 	90454748 	87682711 	87239059 	84967346 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,LT	: 	: 	: 	: 	: 	: 	8168682 	6970211 	6193571 	8381912 	7522166 	9043619 	12835696 	8890730 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,LU	: 	: 	: 	: 	: 	: 	8182404 	7786261 	8040429 	7704859 	6873333 	6829000 	7207000 	6998000 	6810000 	7165000 	6233000 	6491000 	6070000 	5563000 	4792000 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,LV	: 	: 	: 	: 	: 	: 	6666203 	7285369 	6376042 	6402514 	5881848 	5325968 	4284700 	3724670 	4324620 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,MT	: 	: 	: 	: 	: 	: 	1525439 	1514351 	1392960 	1168605 	922583 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,NL	: 	: 	: 	: 	: 	: 	150738000 	151138000 	147160000 	152747000 	140018000 	133061000 	135150000 	138329000 	130778000 	130221000 	121888000 	121545000 	124870000 	123697000 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,NO	: 	: 	: 	: 	: 	: 	46864471 	42655733 	37269566 	40444043 	37975216 	35919272 	30056163 	30696655 	29619349 	27581171 	28699200 	26890071 	24561882 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,PL	: 	: 	: 	: 	: 	: 	42913000 e	46642000 	41552000 	60215000 	56487000 	50111000 	46323000 	38933000 e	50480000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,PT	: 	: 	: 	: 	: 	: 	8254597 	9026013 	10208297 	9851672 	11148451 	9779252 	11438430 	11913498 	9217098 	9586855 	8079649 	8216274 	8700017 	6187181 	7498310 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,RO	: 	: 	: 	: 	: 	: 	9550142 	7977423 	9429680 	10854629 	11121575 	7388542 	7397462 	6265222 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,SE	: 	: 	: 	: 	: 	: 	73790000 	66367000 	62118000 	68680000 	64816000 	59285000 	: 	: 	: 	: 	: 	: 	: 	: 	57732458 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,SI	: 	: 	: 	: 	: 	: 	11719000 	11040000 	10967000 	10187193 	10803045 	11517459 	10351793 	9984834 	10371942 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,SK	: 	: 	: 	: 	: 	: 	18821795 	16063736 	22078659 	21664927 	24006899 	21084046 	20472614 	18732447 	17395168 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,UK	: 	: 	: 	: 	: 	: 	489236717 	489569737 	500848480 	565909126 	546260498 	386700000 	416480000 	443000000 	438100000 	453400000 	471100000 	443800000 	327200000 	294300000 	273500000 	236600000 	: 	: 
NR,PERS,N_GE4,WORLD,M01,AT	3692567 	3665117 	3486702 	3309994 	2920673 	4107962 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,BE	3170209 b	2934060 	3525823 	2204994 	2796418 	2390771 	4502505 	1646724 	2130871 	2832053 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1577720 	: 	: 
NR,PERS,N_GE4,WORLD,M01,BG	295645 u	404554 u	735800 u	820804 	452987 u	391653 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,CH	: 	4183782 	4316369 	5256408 	4233640 	4540349 	: u	: u	: u	3629824 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,CY	875541 u	1447687 	1043739 u	1743376 u	1160801 	797783 b	843751 	796649 	785331 	815682 	639807 	585335 	527865 	493779 	559502 	379352 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,CZ	2930612 	3839435 	1887875 	2716155 	2505856 	2643945 	: 	: 	: 	: 	3198625 	3493383 	2969870 	2078044 	4706558 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,DE	40174654 	42221451 	43060068 	41433627 	36236776 	30957080 	40281036 	39171900 	42621600 	42806264 	44336250 	46738064 	50610377 	67115000 	59982000 	56570000 	67555000 	62731000 	51100000 	42900000 	33900000 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,DK	: 	3586613 	3350692 	3393731 	: u	2556681 	: 	: 	: 	: 	: 	: 	: 	: 	2463800 	1842500 	1998000 	1758500 	1467000 	1510600 	1236000 	2091400 	: 	: 
NR,PERS,N_GE4,WORLD,M01,EA	: 	: 	: 	118060273 e	108599399 e	108387662 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,EE	335345 u	462483 u	457306 u	454430 	376483 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,EL	: 	670761 	1000618 	1237940 	1173012 	1265305 	2122662 	1994627 	2337714 	2602393 	3473689 	3765967 	3245031 	3396410 	2001076 	2053745 	1773025 	2019328 	1077066 	2743684 	1771581 	1303616 	1188621 	: 
NR,PERS,N_GE4,WORLD,M01,ES	10950502 	10166605 	11939891 b	15150841 	11432673 	14696471 	28861770 	28923043 	30416374 	23598853 	28877087 	28511391 	21942310 	21618030 	19470000 	18934120 	24712650 	14172380 	7418499 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,EU27	: 	: 	165242183 e	171132644 e	172228474 e	178111834 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,EU28	: 	: 	167635123 e	172294241 e	174347469 e	180111692 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,FI	3212734 	4010863 	3575482 	4372917 	3184596 	4146242 b	3754000 	3446000 	3185000 	2429000 	2297000 	2338000 	2610000 	2245000 	2070000 	1726000 	1994000 	1858000 	2039000 	1499000 	1689000 	1578000 	: 	: 
NR,PERS,N_GE4,WORLD,M01,FR	22042196 	25993601 	27184482 	28857002 	26941506 	25644818 	25968852 	27977516 	28372280 	29587544 	30402437 	30526159 	33183994 	40548000 	39618000 	40095000 	: 	36242000 	38215000 	37163000 	40734000 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,HR	1075814 	698713 	2267762 u	1197593 	2106536 	1990576 	1859031 	1696965 	1874877 	1266127 	3111125 	: 	: 	821550 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,HU	2096637 	2600070 	1991041 	1741329 	1646552 	1632015 	2060625 	2277370 	2158507 	2164900 	2503882 	1796570 	635131 	1244366 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,IE	2281035 	2777403 	1506027 	2263890 	2557521 	2438507 	: u	: u	2648000 	3439000 	2324000 	2730000 	2735000 	2133000 	1786000 	1594000 	1309000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,IT	7864761 	6103850 u	8191570 	6611023 bu	3288290 	8341684 	13954831 	9571500 	7836876 	9086343 	13475870 	15875920 	14169747 	10462402 	9525503 	11268843 	11125789 	15900356 	13247353 	15380674 	12438608 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,LT	679627 	713695 	484665 	552101 	555659 	513961 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,LU	: 	332789 	382043 	386055 	372570 	279026 	349824 	306950 	485242 	347784 	284557 	323000 	317000 	290000 	237000 	254000 	323000 	193000 	260000 	270000 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,LV	: 	: c	526866 u	431306 u	500151 u	284551 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,MT	150269 	262667 	106035 u	131132 b	117090 	90215 b	86437 	78930 	82655 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,NL	11045550 	8118931 	8664605 	7703264 	7864704 	9909600 b	6605000 	7853000 	6849000 	5721000 	6107000 	6100000 	7187000 	7071000 	6983000 	6835000 	4267000 	5326000 	7208000 	6079000 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,NO	3111066 	4417949 	3987833 	3139391 	4052791 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,PL	14047587 	10970525 	8985259 	10372293 b	8791095 	14365158 	4150000 e	4717000 	5516000 	12209000 	11078000 	11680000 	4991000 	: 	9070000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,PT	1199073 	579844 	744988 	1091460 	7761217 	1160058 	491925 	689390 	892334 	651865 	877394 	1416809 	1984164 	2110079 	1412110 	1136158 	1041283 	1308503 	1187463 	1634248 	1691743 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,RO	3472882 	3157583 	3563777 	3502090 	3686762 	4194040 	2079891 	1863933 	2748201 	3166282 	1587953 	2329621 	2309929 	2199084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,SE	: 	9998831 	6365092 	7846838 	: 	: 	8287000 	9422000 	7308000 	7177000 	7085000 	9149000 	: 	: 	: 	: 	: 	: 	: 	: 	6771000 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,SI	514159 u	444172 	339786 u	320625 u	280515 u	399681 u	366000 	418000 	459000 	255138 	273802 	475798 	482399 	269802 	380577 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,SK	898912 u	1056906 u	1176816 u	: u	: u	1511520 u	1659338 	1506258 	2786685 	1189578 	1774750 	1469650 	1387920 	1221129 	1815624 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M01,UK	: 	: 	: 	: 	39629460 	39772124 	38237333 	32545861 	41806600 	49751280 	41499436 	22457734 	: 	25900000 	22400000 	23900000 	23500000 	25300000 	15000000 	11700000 	10700000 	10600000 	: 	: 
NR,PERS,N_GE4,WORLD,M02,AT	4021456 	5094734 	4387894 	4620819 	5040670 	5616668 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M02,BE	3352736 b	3678096 	2740021 	2777997 	5371343 	3017741 	1988896 	2356488 	3063624 	3163301 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2614891 	: 	: 
NR,PERS,N_GE4,WORLD,M02,BG	347626 u	: u	279855 u	399718 u	315498 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M02,CH	: 	6726492 	4651864 	6263788 	7160356 	4863324 	: u	: u	: u	6323204 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M02,CY	721231 u	549216 	663785 	440096 	475813 	466426 b	502434 	509603 	511824 	474502 	472490 	395195 	283396 	283433 	332758 	239779 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M02,CZ	4394144 	3209451 	3543414 	3465224 	3743670 	4136875 	: 	: 	: 	: 	3473366 	3359939 	4133698 	3119653 	4039433 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M02,DE	45517477 	42842619 	51459561 	41420942 	43077678 	35709042 	34451504 	37691879 	46961179 	40134113 	41004539 	54592116 	69366514 	44917000 	52698000 	63047000 	67796000 	64217000 	49600000 	46900000 	31200000 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M02,DK	: 	5598343 	5181333 	5280300 	4508412 bu	4308406 	: 	: 	: 	: 	: 	: 	: 	: 	2672800 	2640100 	2710400 	2440500 	3296800 	2662900 	2713000 	3088900 	: 	: 
NR,PERS,N_GE4,WORLD,M02,EA	: 	: 	: 	132154449 e	134375153 e	137008404 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,M02,EE	446588 u	285701 u	289401 u	363971 	360950 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
