unit,purpose,duration,partner,accommod,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS_HOL,N1-3,DOM,NR_OWN,HU	702187 	724028 	819628 	769631 	866292 	1388764 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,IE	243391 	207020 	197057 	188927 	158961 	231049 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,IT	696290 u	2400855 	1601339 	1163742 b	1411373 	1964520 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,LT	: 	: 	: u	7318 u	: 	3542 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,LV	: 	279324 	209354 	247058 	136253 	197150 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,MT	24593 	37848 	22895 	18051 b	32497 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,NL	1857945 	1446306 	1470383 	1793468 	1431578 	1524783 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,NO	987340 	1091401 	1138197 	1069343 	913168 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,PL	604346 	406355 	400767 	648042 b	407639 	769933 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,PT	1647675 	1504321 	1786892 	301690 	1211849 	1036704 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,RO	362468 	345540 	283176 	411017 	438817 	520409 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,SE	: 	2616868 	2425191 	2102522 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,SI	329671 	310967 	210318 	448254 	332574 	525881 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,SK	176546 u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_OWN,UK	: 	: 	: 	: 	273373 u	385241 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,AT	483734 	487328 	534031 	460602 	510065 	411561 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,BE	218861 b	126387 	190944 	139221 	162133 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,BG	98371 	107744 	112302 	82630 	69108 u	116745 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,CH	: 	317136 u	206060 u	378275 	328661 u	401957 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,CY	129775 	128570 	166482 	227186 	227469 b	157517 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,CZ	1076104 	685886 	912688 	908998 	992741 	1104448 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,DE	2371605 	2870506 	3418164 	3512448 	3833327 	3444655 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,DK	: 	771420 	943367 	785832 	792652 b	637001 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,EA	: 	: 	: 	23242500 e	22333552 e	22275951 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,EE	302143 	203047 	230937 	162620 	171593 	168035 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,EL	: 	207570 	175871 	193749 	176338 	202140 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,ES	9959487 	8626238 	8649817 b	8487394 	9144220 	8672427 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,EU27	: 	: 	32421930 e	33793314 e	31123348 e	31530896 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,EU28	: 	: 	32606775 e	34093326 e	31472465 e	31754024 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,FI	2005087 	1849086 	1935776 	2027262 	1994303 	1861114 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,FR	2910986 	2834580 	3007026 	3798892 	3679833 	3464264 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,HR	177058 	172035 	196096 	298234 	347504 	223951 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,HU	352434 	366534 	376307 	447515 	514118 	694661 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,IE	221852 	237773 	203519 	190705 	173830 	183423 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,IT	2071538 	1874679 	1773467 	2044623 b	701177 	2264024 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,LT	: c	26028 	58096 	53304 	39073 	48185 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,LV	: 	325729 	364947 	302589 	364618 	348683 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,MT	26032 	22034 	15929 	16624 b	: u	29688 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,NL	292538 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,NO	324137 	252122 	290980 	327400 	272991 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,PL	1433465 	1346005 	1464341 	1163261 b	1101463 	1469912 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,PT	1022283 	955258 	541810 	1857115 	1130935 	1190816 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,RO	1032775 	960467 	779089 	725410 	689903 	547881 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,SE	: 	2026949 	2077994 	1797042 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,SI	66663 	82043 	60060 	79432 	94246 	77799 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,SK	306219 u	499894 	316454 u	: u	311189 b	139750 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,NR_RF,UK	: 	: 	: 	: 	3635028 	3691215 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,AT	98068 u	100734 u	79624 u	95127 u	127604 	114541 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,BE	90446 b	115498 	92754 	50931 u	114538 	40781 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,BG	: c	: u	: u	: u	78379 	145332 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,CH	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,CY	: c	: u	: u	: u	1242 bu	2994 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,CZ	259095 	305426 	412534 	225272 	285590 	227780 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,DE	1922903 	1722298 	2178218 	2082253 	2541686 	2696493 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,DK	: 	334170 	222102 	337475 	243145 b	123474 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,EA	: 	: 	: 	8302082 e	8367141 e	9108306 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,EE	: c	: u	24621 u	19853 u	36014 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,EL	: 	18270 u	14999 u	12770 u	29016 u	28620 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,ES	1640857 	1247178 	1424810 b	1682177 	1584342 	1523177 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,EU27	: 	: 	10875344 e	11362147 e	15366315 e	15819117 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,EU28	: 	: 	10896589 e	11366212 e	15382343 e	15880042 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,FI	158466 u	216853 	179943 	241220 	241480 	181935 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,FR	2912760 	2285351 	2435759 	2736007 	2291280 	2762330 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,HR	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,HU	94607 	64810 	99022 	73041 	75633 	82014 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,IE	219156 	178025 	128200 	120237 	131098 	111021 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,IT	651534 u	739434 u	377945 u	525983 bu	468290 u	703798 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,LT	7214 u	6280 u	22850 	21409 	18185 	17574 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,LU	: 	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,LV	: 	151066 	89208 	104209 	109757 	138601 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,MT	: 	: c	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,NL	43682 u	702856 	565122 	621935 	638672 	732577 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,NO	285818 	315049 	450735 	270260 	242688 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,PL	276469 	296604 	250976 	219330 b	427363 	445908 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,PT	33983 u	: u	101953 	71386 	26868 u	37215 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,RO	80083 	74998 	98652 	50922 u	86839 	41500 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,SE	: 	509937 	590879 	570801 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,SI	43986 u	47435 u	35789 u	30556 u	88628 	57111 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,SK	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_CAMP,UK	: 	: 	: 	: 	5382120 	5189252 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,AT	2874516 	3019344 	2614234 	2686059 	2513721 	2493838 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,BE	887563 b	694550 	861513 	602317 	677235 	714937 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,BG	699069 	392851 	385201 	460288 	395112 	342124 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,CH	: 	1151871 	1082445 	1178301 	1405987 	1062713 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,CY	430879 	413681 	396704 	381694 	301433 b	386471 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,CZ	1629440 	1559281 	1235758 	1253671 	1089910 	1027465 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,DE	19820292 	21872562 	21674638 	17953877 	21645903 	20162474 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,DK	: 	1243779 	1170899 	935632 	1075199 b	578759 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,EA	: 	: 	: 	58876493 e	60731374 e	61986861 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,EE	511536 	490950 	353742 	360220 	214223 	178096 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,EL	: 	326446 	367197 	327691 	276990 	305501 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,ES	11916332 	11305561 	11272857 b	11697269 	10122098 	10780949 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,EU27	: 	: 	88302814 e	80511834 e	92310048 e	93243622 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,EU28	: 	: 	88370349 e	80645403 e	92529395 e	93471883 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,FI	3009864 	2850369 	3073718 	2599713 	2915978 	2813733 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,FR	13366283 	10638793 	10293442 	10981188 	10948310 	10770588 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,HR	130987 	145609 	153014 	202450 	230006 	238824 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,HU	3014859 	2592182 	2308393 	1983686 	1634494 	1813524 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,IE	2178500 	2112396 	2004482 	1601748 	1564203 	1534820 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,IT	5944908 	6870588 	5787575 	4982788 b	5014982 	7002037 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,LT	587086 	481814 	456745 	368152 	309183 	276004 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,LU	: 	: u	6327 u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,LV	: 	211422 	206588 	162109 	172166 	258861 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,MT	62181 	51110 	50152 	47691 b	34714 u	80475 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,NL	3308799 	3788814 	3494941 	3455836 	3355841 	3477703 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,NO	686473 	578378 	656814 	634012 	572132 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,PL	3424577 	3128378 	2425257 	2075904 b	5065468 	4378414 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,PT	1073654 	755230 	937355 	793252 	516043 	708308 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,RO	868589 	746224 	782228 	700078 	756232 	1094861 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,SE	: 	4201643 	4159620 	3489183 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,SI	234954 	214075 	197201 	228806 	175985 	191563 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,SK	1500596 	985750 	565092 	432656 	441390 b	371708 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_HOT,UK	: 	: 	: 	: 	19327087 	19723136 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,AT	778641 	817043 	799103 	844287 	697288 	737006 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,BE	582902 b	404120 	656836 	384239 	399988 	522545 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,BG	226394 	195780 	165822 	220283 	125009 	68535 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,CH	: 	220181 u	355475 u	322125 u	357058 u	433815 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,CY	4357 u	2734 	2453 	1726 u	1621 b	156504 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,CZ	671648 	718798 	574041 	540656 	617563 	661289 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,DE	2835285 	3385803 	3040946 	3058270 	3294734 	2912493 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,DK	: 	549664 	622959 	599847 	472625 b	443302 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,EA	: 	: 	: 	17388196 e	17645446 e	17000895 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,EE	276080 	247890 	194492 	75096 	84310 	88048 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,EL	: 	120097 	144069 	119163 	119609 	183950 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_HOL,N1-3,DOM,R_OTH,ES	5771574 	4585134 	3988315 b	1298945 	1169553 	1005248 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
